Frame index,Hips,LHipJoint,LeftUpLeg,LeftLeg,LeftFoot,LeftToeBase,RHipJoint,RightUpLeg,RightLeg,RightFoot,RightToeBase,LowerBack,Spine,Spine1,Neck,Neck1,Head,LeftShoulder,LeftArm,LeftForeArm,LeftHand,LeftFingerBase,LeftHandIndex1,LThumb,RightShoulder,RightArm,RightForeArm,RightHand,RightFingerBase,RightHandIndex1,RThumb
709,"[0.7155676721392256, 0.06346815169704625]","[0.7155676721392256, 0.06346815169704625]","[0.7458360457921018, 0.06079628440161364]","[0.8112283602628245, 0.05270893590840573]","[0.4084313488722878, 0.06174093953775401]","[0.1289939619424587, 0.0004447538422864729]","[0.7155676721392256, 0.06346815169704625]","[0.7262338617896738, 0.04633152050476762]","[0.5604321430718776, 0.030427722686963043]","[0.48450122528439865, 0.038111206870910436]","[0.4336641020988608, 0.010696101610024343]","[0.7495687085914593, 0.020069306150571224]","[0.6836366333463684, 0.015242631256312191]","[0.5507995886184275, 0.006589131149148999]","[0.5755152936314591, 0.014406519719189643]","[0.5983397832034625, 0.008938533794623518]","[0.581109120981383, 0.00625959133708571]","[0.6836366333463684, 0.015242631256312191]","[0.4739670362939983, 0.021476199506373504]","[0.38658666015269527, 0.004458752433640482]","[0.470002488430437, 0.025040238778362794]","[0.5888406050980215, 0.018179352582189685]","[0.0, 0.0]","[0.5838500051175899, 0.016710239202300987]","[0.6836366333463684, 0.015242631256312191]","[0.5575772843331441, 0.24478616368064735]","[0.46518366104854253, 0.016988828194619138]","[0.5400071703199416, 0.26710867938371646]","[0.558189335372808, 0.03118975694095639]","[0.0, 0.0]","[0.5458337502374526, 0.029564324458926008]"
710,"[0.7193448578791285, 0.056340593232547156]","[0.7193448578791285, 0.056340593232547156]","[0.7489030337231692, 0.055368247889659696]","[0.8206669422496833, 0.05060863001845869]","[0.4076405948197492, 0.046471568814994854]","[0.13376913546895966, 0.02643294431011399]","[0.7193448578791285, 0.056340593232547156]","[0.7243484379818546, 0.03450333495094831]","[0.5726777211906484, 0.033856731400220934]","[0.49719553357308827, 0.047534065969724926]","[0.4282079829429024, 0.010066844940642215]","[0.7482756205468479, 0.016611680823036473]","[0.6994548016790499, 0.01540088130822729]","[0.5570425153667139, 0.01251874668388641]","[0.5967395289498862, 0.02595744888846188]","[0.5928320366260431, 0.007319783896722493]","[0.5851419430189966, 0.00798199214051013]","[0.6994548016790499, 0.01540088130822729]","[0.4688879197332283, 0.019558599235830563]","[0.38135826231880104, 0.0018307311741218926]","[0.4643070234798927, 0.0160273585210638]","[0.5822065797239816, 0.012358301988470901]","[0.0, 0.0]","[0.5770731341738636, 0.011547554928860605]","[0.6994548016790499, 0.01540088130822729]","[0.5517830639000457, 0.0447937062787836]","[0.4600650180006003, 0.007406748431907052]","[0.5374550234602359, 0.06304129258203509]","[0.5488573991466184, 0.0037129340564831695]","[0.0, 0.0]","[0.5366760898360748, 0.003738729329039648]"
711,"[0.7219456780181936, 0.054934048150237766]","[0.7219456780181936, 0.054934048150237766]","[0.7506419557700472, 0.05375665365376029]","[0.8296335951371991, 0.04851711946107186]","[0.4048736886609901, 0.03392461372879697]","[0.14315560308963465, 0.037854114999844125]","[0.7219456780181936, 0.054934048150237766]","[0.7195790537951023, 0.026527601281442843]","[0.5814231248343954, 0.03142858292316533]","[0.5148479481781738, 0.054734881160493805]","[0.42202834272788675, 0.007461415026086303]","[0.7450480590395786, 0.014234415321546786]","[0.7049228716031205, 0.012330334312514362]","[0.5561312929796318, 0.009476843105557508]","[0.6169025525023919, 0.03104858797757918]","[0.5905213396196461, 0.010818039037654]","[0.5947147983386438, 0.009367074787776]","[0.7049228716031205, 0.012330334312514362]","[0.4651560996812267, 0.025095686312970832]","[0.3798145216574934, 0.00444891050975826]","[0.4569242077594649, 0.00823446341090924]","[0.5738670613373594, 0.007941104723645618]","[0.0, 0.0]","[0.5689748193829739, 0.0081140594728727]","[0.7049228716031205, 0.012330334312514362]","[0.5503461605887067, 0.08025720385629319]","[0.4557612861944261, 0.008667812824881877]","[0.5371346605958893, 0.07970918693858149]","[0.5420650293587926, 0.008482027129581649]","[0.0, 0.0]","[0.5300482607169239, 0.008726518586165766]"
712,"[0.7229579176761499, 0.052856591534548115]","[0.7229579176761499, 0.052856591534548115]","[0.7511082959417232, 0.0521300792440837]","[0.838076085208212, 0.04655509782027745]","[0.39964604100440054, 0.018076391830472067]","[0.16176486551137506, 0.060677647307802965]","[0.7229579176761499, 0.052856591534548115]","[0.7132856905114566, 0.022106964037411032]","[0.588621545354888, 0.0304955340218595]","[0.53036441235889, 0.053121206358260224]","[0.41585106472136973, 0.007082071594237981]","[0.7412664362436595, 0.013484234341245642]","[0.7047605838476649, 0.01062278618519244]","[0.5519550993441273, 0.006435253446583859]","[0.6186689071281813, 0.01696178733199898]","[0.5850699747312004, 0.007206472392194957]","[0.591354489943276, 0.005146703429513213]","[0.7047605838476649, 0.01062278618519244]","[0.46287396708823053, 0.031207664149190534]","[0.3932741189362565, 0.00949258646210516]","[0.44809675865760545, 0.001345648853287811]","[0.5689510094544975, 0.015767014934771888]","[0.0, 0.0]","[0.5637000714967876, 0.014386338883241433]","[0.7047605838476649, 0.01062278618519244]","[0.5459838666608017, 0.05555712195652289]","[0.4517690217931261, 0.009066717364989318]","[0.534238068196385, 0.05996951309852477]","[0.5373873211794826, 0.012492838468794606]","[0.0, 0.0]","[0.5255928363365325, 0.01306215065790408]"
713,"[0.7225639346936857, 0.05008399180001198]","[0.7225639346936857, 0.05008399180001198]","[0.7506754032917826, 0.05003758130913547]","[0.8429128800535423, 0.0435863665044113]","[0.40706295405749815, 0.06903260726284215]","[0.18792589002079288, 0.08065205717964878]","[0.7225639346936857, 0.05008399180001198]","[0.7068052248403053, 0.02125260212160315]","[0.5920679674251845, 0.02764346841404212]","[0.5395063264589569, 0.04591278823832589]","[0.41246136285094925, 0.015418106689610123]","[0.7370585549558605, 0.01287559964378291]","[0.6989415666766091, 0.0063084941345675485]","[0.5462539196707071, 0.00494511165691448]","[0.6146170808727245, 0.010820452156645408]","[0.581469291736317, 0.00918022039951264]","[0.5871469416586428, 0.00459521649340308]","[0.6989415666766091, 0.0063084941345675485]","[0.4679341932500206, 0.05014555947980583]","[0.42361041298944374, 0.02203849241599517]","[0.4440109333282893, 0.021095794668855354]","[0.567772989410853, 0.024513371261814937]","[0.0, 0.0]","[0.5621099568251032, 0.022820870766014415]","[0.6989415666766091, 0.0063084941345675485]","[0.536915577470757, 0.015479839802160188]","[0.44604786818416176, 0.00586558360112081]","[0.5280677833476323, 0.03450515931192779]","[0.530210235954842, 0.007237288034869882]","[0.0, 0.0]","[0.518465088300347, 0.007192814880416573]"
714,"[0.7225831776368954, 0.05148625664900735]","[0.7225831776368954, 0.05148625664900735]","[0.7486970133815619, 0.044707215538723574]","[0.842284305025127, 0.03783610535573651]","[0.43652792225265724, 0.13138383376639245]","[0.20774624385860044, 0.0688009684532682]","[0.7225831776368954, 0.05148625664900735]","[0.7026944113903957, 0.027367595478877238]","[0.5922127524400818, 0.025012333187361797]","[0.5431186857081617, 0.03938194519880869]","[0.40989009184823155, 0.017766929190997233]","[0.7375315949669626, 0.01810582892088127]","[0.689714253662977, 0.0036218246719576758]","[0.5428070347290271, 0.006927883067456261]","[0.6115190533859693, 0.011955298424389273]","[0.5806948729716866, 0.012301503223341309]","[0.5850134089277028, 0.005795270139326492]","[0.689714253662977, 0.0036218246719576758]","[0.46378631876054954, 0.023161577330172333]","[0.4524298923399716, 0.02119580078347207]","[0.44693625009769133, 0.04348138765493488]","[0.5634774076536135, 0.016965141532103007]","[0.0, 0.0]","[0.5578884974016942, 0.016544947052153647]","[0.689714253662977, 0.0036218246719576758]","[0.5266265707634292, 0.003756730863541808]","[0.43853730863537915, 0.0024961496983235973]","[0.5198173281527874, 0.017662732030182853]","[0.5240899800887814, 0.009088409001839774]","[0.0, 0.0]","[0.5122930011939434, 0.008921045634333545]"
715,"[0.7233786462125046, 0.05259323655794314]","[0.7233786462125046, 0.05259323655794314]","[0.7460954265350743, 0.04243409722236111]","[0.8403768417100306, 0.03482533737833965]","[0.4646336387705616, 0.13724542489493508]","[0.21531958331772147, 0.04229472913461717]","[0.7233786462125046, 0.05259323655794314]","[0.7002094454693876, 0.03158148569831993]","[0.5920257202972259, 0.0245035419119532]","[0.5417025724304009, 0.030405392358316272]","[0.4074573919123296, 0.018039617191039664]","[0.7354040669260372, 0.015307825398344152]","[0.681432615946987, 0.0042019920501498]","[0.5382982378307052, 0.005880251145311801]","[0.6102680762233621, 0.0142764374092073]","[0.5817553722673339, 0.013642297602379654]","[0.5846971474920293, 0.00686550174287846]","[0.681432615946987, 0.0042019920501498]","[0.4553150934564006, 0.0035759346440720147]","[0.454456110834279, 0.0074919646976263]","[0.4418453232003546, 0.016646950405521704]","[0.5539294870302314, 0.004137133046576506]","[0.0, 0.0]","[0.5484880743308224, 0.004141331572325694]","[0.681432615946987, 0.0042019920501498]","[0.5166167847657295, 0.00437078272923154]","[0.43112587140129127, 0.0024057316036773762]","[0.5119488144184108, 0.0193207948195774]","[0.5168178468479677, 0.006505596206369756]","[0.0, 0.0]","[0.5051501200756743, 0.00659528250621679]"
716,"[0.7241562921438663, 0.052624501945925994]","[0.7241562921438663, 0.052624501945925994]","[0.7435164593051374, 0.042333220959519774]","[0.8381856774893355, 0.03407501111913663]","[0.47560947644181994, 0.09402417234346555]","[0.2144679051551279, 0.02033837283718256]","[0.7241562921438663, 0.052624501945925994]","[0.6970105241567538, 0.029496818720343116]","[0.5916499764451169, 0.024099006087766398]","[0.5404559989280394, 0.030859939829623578]","[0.40632202424094194, 0.021946864330172372]","[0.7318846004196555, 0.013568244721804092]","[0.678689275953139, 0.008297283118085742]","[0.5338554056442059, 0.005857821591339088]","[0.60788070074637, 0.012766254388909742]","[0.5784074562490513, 0.00939154503133598]","[0.5814765273146358, 0.005110117516276838]","[0.678689275953139, 0.008297283118085742]","[0.45053778450430915, 0.0192419827677011]","[0.4507479014798992, 0.004088980691976031]","[0.43311935660621226, 0.000479965544298548]","[0.5471000946351883, 0.010016694998999418]","[0.0, 0.0]","[0.5418789735754538, 0.00987777239972575]","[0.678689275953139, 0.008297283118085742]","[0.5091931131755562, 0.024319943147497254]","[0.4258065631865604, 0.005846084412607119]","[0.5065645559202611, 0.03710569989739918]","[0.5178171785769587, 0.021760724045425332]","[0.0, 0.0]","[0.5065272434333039, 0.02264442143249204]"
717,"[0.724254378119073, 0.05171195890816965]","[0.724254378119073, 0.05171195890816965]","[0.7430309915542361, 0.049336499523880153]","[0.836851997004013, 0.035971890026561495]","[0.4800191965315996, 0.0774847074854016]","[0.2111817023412123, 0.005905712952135048]","[0.724254378119073, 0.05171195890816965]","[0.6902310856517082, 0.019547872465358496]","[0.591699729046315, 0.024914857356971135]","[0.5530029227285607, 0.05094642410657873]","[0.40528009382305513, 0.022168185712374545]","[0.7247771229863712, 0.009131764360078468]","[0.6746559561321865, 0.007272179484748068]","[0.5308716221979448, 0.007127183060232537]","[0.6055669621680853, 0.012799918169494447]","[0.5748070276400692, 0.009029501331262478]","[0.5774619518752729, 0.004592450508803783]","[0.6746559561321865, 0.007272179484748068]","[0.4472641726525638, 0.02550108650876382]","[0.44729631735461567, 0.00422763368579015]","[0.4311520897659968, 0.02896548426609773]","[0.5568712442381217, 0.03500721046480426]","[0.0, 0.0]","[0.5499920820956417, 0.03190042237254598]","[0.6746559561321865, 0.007272179484748068]","[0.5010991932718032, 0.017474441026389002]","[0.41882201945330827, 0.002710633632420109]","[0.4996689821625048, 0.02473131550075981]","[0.5169336876615866, 0.01920029915040438]","[0.0, 0.0]","[0.5055267792784235, 0.019405694799638527]"
718,"[0.7225346173522285, 0.04545542488348058]","[0.7225346173522285, 0.04545542488348058]","[0.7406177985172685, 0.04269158023300032]","[0.8382761964114873, 0.040346991822922194]","[0.4853057046661598, 0.08050071932997328]","[0.20773701432572425, 0.00458576226020273]","[0.7225346173522285, 0.04545542488348058]","[0.6856440854551138, 0.025162774403184096]","[0.593155601700761, 0.02609921756639387]","[0.5753527765921327, 0.06708890416802696]","[0.3991504666569315, 0.006183035090341128]","[0.7137976794747812, 0.0042639139616610965]","[0.6631807916039271, 0.0015381773245451513]","[0.5246537827420724, 0.004075832747920597]","[0.604479715798402, 0.014334546143354698]","[0.5763823962898791, 0.013742240774424163]","[0.5762942779537535, 0.006260946168376382]","[0.6631807916039271, 0.0015381773245451513]","[0.4398569762410173, 0.00683665806691093]","[0.4539577693212686, 0.008822878331024443]","[0.4233770319941519, 0.00366868208769186]","[0.5552549992930611, 0.02244441661110506]","[0.0, 0.0]","[0.548414356674274, 0.02134298568182236]","[0.6631807916039271, 0.0015381773245451513]","[0.4929233432752723, 0.015435907726534692]","[0.4106903337566674, 0.00043317165214390554]","[0.4933429010945563, 0.028029987787029073]","[0.5119134389735446, 0.010779788936564116]","[0.0, 0.0]","[0.5001465871740379, 0.010054193908131595]"
719,"[0.7197330722881299, 0.04148087610743237]","[0.7197330722881299, 0.04148087610743237]","[0.7377297883207595, 0.0408975423394631]","[0.837147655788802, 0.03645435116465537]","[0.5110404194328518, 0.21797643087852958]","[0.20545545905664292, 0.011027697444695853]","[0.7197330722881299, 0.04148087610743237]","[0.6808671143734566, 0.024393744395383256]","[0.5969290141689723, 0.028109014797248127]","[0.5965851377625261, 0.07558217027802451]","[0.4291929433240849, 0.07205276977544049]","[0.7040746183432176, 0.0055212159850056754]","[0.6552136101327735, 0.004037184611382486]","[0.5182196809675514, 0.0037602793506496604]","[0.6094028222716963, 0.018280601283928815]","[0.582425685478186, 0.01580327361481725]","[0.5784227877586418, 0.007464533746632611]","[0.6552136101327735, 0.004037184611382486]","[0.43429711762072754, 0.014389421413474402]","[0.4488702509761298, 0.003033263538893936]","[0.4203846764953743, 0.02368760860806691]","[0.5469073519338216, 0.00650018337319874]","[0.0, 0.0]","[0.5401014604626685, 0.0060149937762122374]","[0.6552136101327735, 0.004037184611382486]","[0.48712874570226067, 0.03397885303346481]","[0.4047464802965497, 0.004017407693778192]","[0.4901986626278879, 0.05138249317871289]","[0.507738544525088, 0.012289708838716946]","[0.0, 0.0]","[0.4955556786801717, 0.011503082472424262]"
720,"[0.7158334411576247, 0.03737123771181714]","[0.7158334411576247, 0.03737123771181714]","[0.7355565308770834, 0.043150863493938416]","[0.8369560479435083, 0.03858599455840561]","[0.5201414689130714, 0.09783419816674857]","[0.20308466723580457, 0.010233713025560405]","[0.7158334411576247, 0.03737123771181714]","[0.6765709357469153, 0.025445429491411316]","[0.6006554766332132, 0.028228173782754634]","[0.6167558808743998, 0.08371724156443258]","[0.4577332961578807, 0.10098968063266588]","[0.6922077251513578, 0.00268560711204881]","[0.6469528609639035, 0.0036919548746112635]","[0.5104749395832491, 0.002426875485229536]","[0.6127750448630822, 0.017601989739668273]","[0.581956770544867, 0.012669395447592232]","[0.5780423644261229, 0.006747312948066277]","[0.6469528609639035, 0.0036919548746112635]","[0.4365336321514005, 0.04258467182158615]","[0.4415907382381371, 0.0012902362357259812]","[0.423377873230689, 0.04155454416073323]","[0.5406344637034839, 0.010997482765383268]","[0.0, 0.0]","[0.5337557700424344, 0.01009450241761965]","[0.6469528609639035, 0.0036919548746112635]","[0.481222553027249, 0.03207678665283091]","[0.39980802663532217, 0.0055863929977034085]","[0.4865647022959184, 0.04715879638888688]","[0.5033629565917523, 0.011713688120153403]","[0.0, 0.0]","[0.4907738641603528, 0.010902161228818506]"
721,"[0.711279079110217, 0.034762118466838715]","[0.711279079110217, 0.034762118466838715]","[0.7325820715995578, 0.04025386567587277]","[0.8357969045959877, 0.03632145432937975]","[0.544080806398687, 0.14164166788253657]","[0.20289499188635254, 0.02279510168766009]","[0.711279079110217, 0.034762118466838715]","[0.6747353244778852, 0.03192786378780926]","[0.602519845992457, 0.026819182968569607]","[0.6359180868306799, 0.08277292833243918]","[0.4771163559568319, 0.05530126334965149]","[0.6799146431341025, 0.0018809594738893665]","[0.6375471849321898, 0.002693304813106796]","[0.5044962355019024, 0.003919456112585591]","[0.6111661372865085, 0.013843686276384728]","[0.5781262344321364, 0.008849175572425573]","[0.5758663016673266, 0.005659804671643219]","[0.6375471849321898, 0.002693304813106796]","[0.446466174675349, 0.05646675383082572]","[0.43555161127882447, 0.0021221764424390146]","[0.43239370107080216, 0.05223595918293811]","[0.5350757388549134, 0.012385247119856684]","[0.0, 0.0]","[0.5282251595476035, 0.01165333689153436]","[0.6375471849321898, 0.002693304813106796]","[0.4768774122121437, 0.04414140663411467]","[0.39520564396488117, 0.006006374582810811]","[0.48116063788897667, 0.0330739893252927]","[0.4943749261431319, 0.0021874628817252256]","[0.0, 0.0]","[0.48192308508141074, 0.0020504352056230648]"
722,"[0.7064025533803094, 0.03329059356115511]","[0.7064025533803094, 0.03329059356115511]","[0.7291344376135127, 0.038426960906956145]","[0.834712503485161, 0.036441654200015355]","[0.5364734033690354, 0.02321312961242582]","[0.20005678183012746, 0.007180481245372112]","[0.7064025533803094, 0.03329059356115511]","[0.6757696218622046, 0.0379679911036391]","[0.6030358764361492, 0.02576387513958844]","[0.6442514959025328, 0.05443566241725237]","[0.47678511291906267, 0.030127034849251964]","[0.6736222684455178, 0.008859763893103643]","[0.6300520780022993, 0.004006239269062462]","[0.5035230817284018, 0.008445879798210891]","[0.6048668683157445, 0.007703003155545101]","[0.575377491594788, 0.00998830905274824]","[0.5730269412577427, 0.0052335341554362435]","[0.6300520780022993, 0.004006239269062462]","[0.45222841763180266, 0.04993509686909413]","[0.4338371375729087, 0.005316717335748532]","[0.441909794766932, 0.05388180466756906]","[0.5252056781564216, 0.001959998850082453]","[0.0, 0.0]","[0.5184657340926074, 0.0018236627726788061]","[0.6300520780022993, 0.004006239269062462]","[0.4732208298676365, 0.04917197419981786]","[0.3918084849363805, 0.007976495266916973]","[0.477419717242017, 0.044959681531373565]","[0.4883246384214678, 0.007338988533227954]","[0.0, 0.0]","[0.47599005103201963, 0.007015822192863348]"
723,"[0.7011985660777389, 0.03177726012222371]","[0.7011985660777389, 0.03177726012222371]","[0.7234887168483148, 0.030651579010705737]","[0.8333730833324646, 0.03579656964074716]","[0.5596248658844366, 0.14325544311868524]","[0.2016968813132203, 0.027417431331753738]","[0.7011985660777389, 0.03177726012222371]","[0.6760054635609865, 0.03715259330648566]","[0.6030402572290867, 0.02535537304342657]","[0.642333161673833, 0.0371909767199686]","[0.4678733808006783, 0.0020408423141640977]","[0.6703119372037581, 0.012323424609453917]","[0.6375223770712809, 0.011882771948504662]","[0.5175089191161162, 0.014512044887450996]","[0.6141244455682345, 0.02054510158840772]","[0.5812269491682743, 0.015692632573443145]","[0.5797668642362328, 0.008537550324404527]","[0.6375223770712809, 0.011882771948504662]","[0.4574821597713684, 0.04954325377268609]","[0.44979333054885, 0.011443571221853356]","[0.4528905229566163, 0.05723981814840592]","[0.517800054443836, 0.007304115404948748]","[0.0, 0.0]","[0.5110930082795652, 0.006787875655987015]","[0.6375223770712809, 0.011882771948504662]","[0.4653113764475971, 0.013001369254658572]","[0.38509112470593443, 0.0019423836651249568]","[0.4694332358644906, 0.01193805208364083]","[0.48505421971287066, 0.012424288241140566]","[0.0, 0.0]","[0.47315869440996006, 0.012663838307290993]"
724,"[0.6949710050159906, 0.027761854169635333]","[0.6949710050159906, 0.027761854169635333]","[0.7171957351228744, 0.028044366405797213]","[0.83107954555263, 0.0335097926975579]","[0.5816436225902148, 0.15859948727092002]","[0.20131205398451196, 0.021482813459033304]","[0.6949710050159906, 0.027761854169635333]","[0.6737381988383404, 0.030718639104984975]","[0.601595618846168, 0.02231523659515959]","[0.6417809726918711, 0.04169382634701372]","[0.4592922121781603, 0.002539069953534565]","[0.663894063751193, 0.008381440506555827]","[0.6339393266395394, 0.006987809536675809]","[0.5138316987385836, 0.006181903834074887]","[0.6112845351263575, 0.012278114701509676]","[0.579394610930348, 0.011097112340899933]","[0.5777552609966063, 0.005779787756279534]","[0.6339393266395394, 0.006987809536675809]","[0.46317787400337534, 0.05079611238735095]","[0.46125667765284756, 0.010320421142361095]","[0.46694692284857836, 0.06351253148007366]","[0.5105822435938868, 0.007397701710655479]","[0.0, 0.0]","[0.5042283265981357, 0.007604683559575309]","[0.6339393266395394, 0.006987809536675809]","[0.46233706711717926, 0.05294247979021067]","[0.38010531537817566, 0.004715315483256337]","[0.46737460130082337, 0.056025068989018]","[0.4900708554216223, 0.02178302533763787]","[0.0, 0.0]","[0.4785608941971363, 0.021003857295437023]"
725,"[0.6888066446942656, 0.027543394255921373]","[0.6888066446942656, 0.027543394255921373]","[0.7097242245119324, 0.02357063797356072]","[0.8273353724254268, 0.030021002185247215]","[0.596079569451265, 0.12600668186935446]","[0.1982628344098306, 0.005751859775690348]","[0.6888066446942656, 0.027543394255921373]","[0.6660012870637979, 0.01566350714941801]","[0.5962540930799622, 0.01406322672609033]","[0.6596919240572775, 0.08966282838564406]","[0.48200487960299765, 0.059759347976218916]","[0.6558430520149324, 0.006268804541155791]","[0.6291253445970687, 0.0059949138413011]","[0.5081432295781735, 0.004250527822430443]","[0.6074599951935626, 0.010923953992944291]","[0.5747869820646512, 0.007910455331748492]","[0.573121927526739, 0.004174403361417116]","[0.6291253445970687, 0.0059949138413011]","[0.4803764107840011, 0.07175405427937093]","[0.4741696122097147, 0.01093526145414075]","[0.49110100334940865, 0.08220326243968087]","[0.5057715347261605, 0.012731705370005795]","[0.0, 0.0]","[0.4997997333992009, 0.012811915607702095]","[0.6291253445970687, 0.0059949138413011]","[0.4554170653374164, 0.019454351494549063]","[0.37365145622679924, 0.001993490923105741]","[0.4586687723505602, 0.004904375198104325]","[0.48218972424240003, 0.0035728195002302935]","[0.0, 0.0]","[0.47086573227224426, 0.0033899027232434115]"
726,"[0.6835523124652672, 0.030344861216572736]","[0.6835523124652672, 0.030344861216572736]","[0.7021458928184208, 0.022691759720872968]","[0.8228942832306678, 0.02822171324637617]","[0.5955839842025312, 0.08270996405620236]","[0.19619257743346705, 0.011156123546469948]","[0.6835523124652672, 0.030344861216572736]","[0.6569206554684432, 0.011572933246363142]","[0.5865473264184226, 0.004662909847152087]","[0.6767073278544137, 0.13694364527290862]","[0.5079046356228478, 0.09066425075599081]","[0.6504916268608857, 0.009313413963515052]","[0.6256860434040249, 0.006969369736482006]","[0.5053773042776939, 0.006803318938059462]","[0.6033886356101114, 0.010503555815298203]","[0.5725967229163401, 0.01054553160225697]","[0.5698116003394524, 0.004916400353287027]","[0.6256860434040249, 0.006969369736482006]","[0.5063575902448011, 0.14351165698878698]","[0.500461131599229, 0.025383205108064123]","[0.5165459531819383, 0.15509519331997212]","[0.5174773830966543, 0.03488299957122292]","[0.0, 0.0]","[0.5111222231921376, 0.03290202103553657]","[0.6256860434040249, 0.006969369736482006]","[0.4487511380486527, 0.02042152957952192]","[0.36734648437227313, 0.0020139152527326593]","[0.45126739173196373, 0.013543754995476328]","[0.4766683736280223, 0.007600082545276775]","[0.0, 0.0]","[0.4658904455423565, 0.007816251152271114]"
727,"[0.6793609549031678, 0.03375575760353673]","[0.6793609549031678, 0.03375575760353673]","[0.6927402914722375, 0.01590484307599668]","[0.8182573625464028, 0.027558103764548834]","[0.6158047849924047, 0.15937737766489604]","[0.19468383129361314, 0.0142180572114337]","[0.6793609549031678, 0.03375575760353673]","[0.6503800111465445, 0.018010955132773246]","[0.577243749541165, 0.005102343367858269]","[0.692871961461693, 0.16997993880982912]","[0.5325094038417055, 0.0938106550581987]","[0.6565506152224315, 0.018509959369321767]","[0.6276132366739617, 0.010126128574432769]","[0.5247412036528267, 0.01642035553556208]","[0.6019548184765888, 0.013827253514248152]","[0.5721501528740905, 0.012471942564559184]","[0.5675962741910954, 0.005536848896517648]","[0.6276132366739617, 0.010126128574432769]","[0.5310397107325611, 0.17269401273302412]","[0.512010476981208, 0.012317116469107482]","[0.5407186555228414, 0.14843850755286564]","[0.5235770373973481, 0.03014866163671118]","[0.0, 0.0]","[0.5182973186976279, 0.02965710287795704]","[0.6276132366739617, 0.010126128574432769]","[0.4430549684144572, 0.02741517024646311]","[0.36035687856095255, 0.0006160828092678952]","[0.4452699628953629, 0.02314306588144448]","[0.4728836473610083, 0.009474576574143346]","[0.0, 0.0]","[0.46192206649187645, 0.008977460942284705]"
728,"[0.6771101341426579, 0.04036722375662446]","[0.6771101341426579, 0.04036722375662446]","[0.6811696309768466, 0.007834050796641892]","[0.812740519238389, 0.02529054829493164]","[0.6350145457427845, 0.16112592917187268]","[0.19352186896773385, 0.01608197723412912]","[0.6771101341426579, 0.04036722375662446]","[0.6464149562716668, 0.024684841769409927]","[0.572448124825444, 0.014186958448386697]","[0.7082283633886084, 0.14261257140356712]","[0.5486970795603884, 0.05714330997411178]","[0.66733582219985, 0.020922636492839198]","[0.623386934961513, 0.006346429973989831]","[0.5262912289997739, 0.010222844762011149]","[0.596757315079086, 0.00889607256355394]","[0.5695145068508424, 0.00998102806264738]","[0.5638749673824934, 0.004601896941665692]","[0.623386934961513, 0.006346429973989831]","[0.5419577485287757, 0.07506090172258864]","[0.5293474880725586, 0.014460811715560394]","[0.5467500139056211, 0.05904274326571624]","[0.5232646640024224, 0.02394835366385175]","[0.0, 0.0]","[0.5175232370349715, 0.02172750010754249]","[0.623386934961513, 0.006346429973989831]","[0.43665148110796576, 0.02054860357229913]","[0.3547465055225545, 0.0026140177201759126]","[0.43700622671320893, 0.0049043751981044355]","[0.46890199157136714, 0.00902525345132809]","[0.0, 0.0]","[0.45770321703405, 0.008423923885992645]"
729,"[0.6760286231751514, 0.04437066479654766]","[0.6760286231751514, 0.04437066479654766]","[0.6715576012507205, 0.013757977744337353]","[0.8062556281514085, 0.022776520379452082]","[0.6348349535937396, 0.09383514871802519]","[0.18993408552642807, 0.0016640225505468445]","[0.6760286231751514, 0.04437066479654766]","[0.6413038163135913, 0.021339714616312802]","[0.5698509820614717, 0.018606570155112256]","[0.7228169452191779, 0.1042745596329621]","[0.5452289556338829, 0.02504530187510533]","[0.665671100497057, 0.014010707774570693]","[0.6420097665137995, 0.015181550628436631]","[0.5250193868878544, 0.008511330389505906]","[0.5931980556781902, 0.010891103571530444]","[0.5661880175783744, 0.009138385375751658]","[0.5590515121301927, 0.003892324731179967]","[0.6420097665137995, 0.015181550628436631]","[0.5563457152047605, 0.08310551584125282]","[0.5503630997395632, 0.01599166142660315]","[0.5637374824643075, 0.07914370026093483]","[0.5228698562622875, 0.023739302729847]","[0.0, 0.0]","[0.5167154411852763, 0.021616061693547284]","[0.6420097665137995, 0.015181550628436631]","[0.4336161640182065, 0.047639754832407205]","[0.34766113412872574, 1.564830262656608e-05]","[0.4303509363005202, 0.01593485607070769]","[0.4676750889272022, 0.013434230922700989]","[0.0, 0.0]","[0.4561473120158435, 0.01275129879842742]"
