Frame index,Hips,LHipJoint,LeftUpLeg,LeftLeg,LeftFoot,LeftToeBase,RHipJoint,RightUpLeg,RightLeg,RightFoot,RightToeBase,LowerBack,Spine,Spine1,Neck,Neck1,Head,LeftShoulder,LeftArm,LeftForeArm,LeftHand,LeftFingerBase,LeftHandIndex1,LThumb,RightShoulder,RightArm,RightForeArm,RightHand,RightFingerBase,RightHandIndex1,RThumb
654,"[0.865365213060249, 0.013796715409283598]","[0.865365213060249, 0.013796715409283598]","[0.713141600723233, 0.014928418355042735]","[0.5421736979551867, 0.004033753384191208]","[0.5939371926420272, 0.016779892521845776]","[0.43708941699603465, 0.023167272541405177]","[0.865365213060249, 0.013796715409283598]","[0.6721604040135926, 0.011807096309709449]","[0.5544076392806605, 0.005882351027941222]","[0.6152713943298128, 0.013099078809480552]","[0.3782054599515919, 0.02072475894042275]","[0.700683595632142, 0.009048414643278128]","[0.6818325746933339, 0.005642092676405876]","[0.613313672418203, 0.005016013007593115]","[0.329814384973176, 0.007320473018156168]","[0.5132883507024965, 0.005203303387917993]","[0.42612193507856305, 0.0013497248292618927]","[0.6818325746933339, 0.005642092676405876]","[0.4901567647462879, 0.00879118689092363]","[0.42002483670245105, 0.0023441863904111082]","[0.6191550547120462, 0.003803072440095565]","[0.5968929801890817, 0.001833844506409032]","[0.0, 0.0]","[0.5924618984984305, 0.0018661040931711396]","[0.6818325746933339, 0.005642092676405876]","[0.6639195831781693, 0.006087156347843939]","[0.3934285668310025, 0.0028157728989483843]","[0.36073340393856385, 0.0018308503853420059]","[0.5791554007370807, 0.008837334914207707]","[0.0, 0.0]","[0.5687501793658276, 0.008566394755174735]"
655,"[0.8588105806308258, 0.015712133040010352]","[0.8588105806308258, 0.015712133040010352]","[0.7180323815770746, 0.014660280267193423]","[0.5354944471227564, 0.0030101404923676385]","[0.5928803523687542, 0.02774414953606996]","[0.4321629911691515, 0.02272534164765429]","[0.8588105806308258, 0.015712133040010352]","[0.667160002592716, 0.013026622258204215]","[0.5470285364577198, 0.006056748327934937]","[0.6047500491903935, 0.004061281555838933]","[0.3722823675296354, 0.00549305137733577]","[0.7156494158505349, 0.010145493038176542]","[0.6735452656151493, 0.001628495894132226]","[0.6161242113207602, 0.0045556031622710075]","[0.32714790960978346, 0.002946468601662182]","[0.5148628105924357, 0.007749502420270726]","[0.42729395608546195, 0.0034124783466697338]","[0.6735452656151493, 0.001628495894132226]","[0.486221802642541, 0.005181440331338694]","[0.4151897925030516, 0.0018395021551067183]","[0.6292585981851357, 0.010225884087434727]","[0.6170483311796275, 0.03301087759565112]","[0.0, 0.0]","[0.612838803573509, 0.032281282554449106]","[0.6735452656151493, 0.001628495894132226]","[0.6607949528657567, 0.0067176754016594065]","[0.38695033268359696, 0.0004660824027039208]","[0.3535361369778806, 6.981317007895582e-06]","[0.5713982124437643, 0.002353537707230932]","[0.0, 0.0]","[0.5611909838088046, 0.0023773947052490624]"
656,"[0.8520280359519323, 0.015187544099832525]","[0.8520280359519323, 0.015187544099832525]","[0.7168413862548378, 0.011903882821319184]","[0.5276053427128683, 0.0020390256437837146]","[0.5885678669624933, 0.019343452983090734]","[0.4274672516343634, 0.02351250947002314]","[0.8520280359519323, 0.015187544099832525]","[0.6617714067397229, 0.012273362199615927]","[0.5397950428385051, 0.006053526728708458]","[0.5946457211575032, 0.0045315629849914255]","[0.36633384741520836, 0.005011403260193015]","[0.7298669450580082, 0.01073819536288368]","[0.6723902975848136, 0.003749330616278455]","[0.6174721557154808, 0.004375689936840927]","[0.33469781117830333, 0.0071700217803218926]","[0.5256047839846557, 0.01038007089018289]","[0.43995212117025856, 0.005165124773169259]","[0.6723902975848136, 0.003749330616278455]","[0.4943303798028764, 0.011450280430731544]","[0.40851229374464615, 0.0008390455281262687]","[0.647795668275879, 0.017528341677779082]","[0.6169789648841154, 0.01626251353015018]","[0.0, 0.0]","[0.6129215994114775, 0.015500889040961585]","[0.6723902975848136, 0.003749330616278455]","[0.6738111928419354, 0.012188160207068692]","[0.38461534683135395, 0.0018115885980256002]","[0.36263530058728705, 0.0042970006184100415]","[0.5855226700253756, 0.010505479756027215]","[0.0, 0.0]","[0.5753836146901121, 0.010529891272342074]"
657,"[0.8454109742458671, 0.015231135646694198]","[0.8454109742458671, 0.015231135646694198]","[0.7141111424525141, 0.010491044997055877]","[0.5190468975433654, 0.001441133575893433]","[0.5799010966801329, 0.00795923997296693]","[0.42068658598970504, 0.010534737713854188]","[0.8454109742458671, 0.015231135646694198]","[0.6565994145667249, 0.012441281509230339]","[0.5324995952289728, 0.0057161172175059245]","[0.5849588656328238, 0.005021867023617524]","[0.3591895000882896, 0.0006103203768979238]","[0.7283113608908811, 0.005298486231291774]","[0.6763853190979882, 0.004580384900780359]","[0.6144921654289947, 0.0031875989667935483]","[0.33385027787679156, 0.0043834921616368846]","[0.5422845583675648, 0.0122221897780316]","[0.44996258003650136, 0.004859251545735701]","[0.6763853190979882, 0.004580384900780359]","[0.49836908053973317, 0.010156036665990437]","[0.40503001702606506, 0.0024186353014953492]","[0.6406821046673428, 0.004078834461910768]","[0.6119970678385683, 0.009520634938374125]","[0.0, 0.0]","[0.6081123451555468, 0.009265924924285537]","[0.6763853190979882, 0.004580384900780359]","[0.6785721263209057, 0.010175722692840066]","[0.3872582048626515, 0.0029330760764272493]","[0.35924564279113375, 0.0015498523757710265]","[0.5772353294474568, 0.0021057486018203615]","[0.0, 0.0]","[0.5672934715739525, 0.002129251709587833]"
658,"[0.8404523000547532, 0.01746104115899159]","[0.8404523000547532, 0.01746104115899159]","[0.7243600775295546, 0.01661507464009667]","[0.5106443372447039, 0.001430085396230305]","[0.5707475193933387, 0.006266830721144685]","[0.41655762603034463, 0.025521271387801605]","[0.8404523000547532, 0.01746104115899159]","[0.6523207223383753, 0.01365997685428603]","[0.5249810140579525, 0.00511348375336962]","[0.575587581979761, 0.00529921137269087]","[0.3545986680459145, 0.008679528137176753]","[0.7219492898734878, 0.003333110425231299]","[0.6734674661548793, 0.0032299489207983935]","[0.6225154815294255, 0.00527300135719416]","[0.3343312538746789, 0.005150490091598358]","[0.5651703304491866, 0.014780216342967844]","[0.46431649264155195, 0.005594631870520462]","[0.6734674661548793, 0.0032299489207983935]","[0.4961893566078868, 0.00687629391119867]","[0.4021754425317409, 0.002706550081944557]","[0.6296459168646309, 0.0012409290981680375]","[0.6069695710412578, 0.00933270142835565]","[0.0, 0.0]","[0.6035224710376988, 0.00941916547684491]","[0.6734674661548793, 0.0032299489207983935]","[0.6837151982834302, 0.010339847195394306]","[0.40200375582582387, 0.004573668510025108]","[0.3894627063584289, 0.007731808586334756]","[0.5752245341382047, 0.005864843312970249]","[0.0, 0.0]","[0.5652814226568178, 0.005815328049624142]"
659,"[0.8349616679340375, 0.016538812629321394]","[0.8349616679340375, 0.016538812629321394]","[0.7310004976750177, 0.015495675830504211]","[0.5008965733042872, 0.0003362175717033011]","[0.5624405559985806, 0.007967956400551406]","[0.41048403420191526, 0.013446648344616776]","[0.8349616679340375, 0.016538812629321394]","[0.6460181324745675, 0.010405219373352245]","[0.5177422559545724, 0.005324873415470884]","[0.5692816706510276, 0.011850562016027626]","[0.3488502370285125, 0.004497301443629249]","[0.7185995574806544, 0.004505241639489128]","[0.6642266742373637, 0.001287296239048967]","[0.6220783437147971, 0.004087023519105876]","[0.33315975934670644, 0.004135097966148393]","[0.5723057949637423, 0.010163768686598986]","[0.4665746040288722, 0.0038672835508557603]","[0.6642266742373637, 0.001287296239048967]","[0.4947706308480524, 0.007509742228009092]","[0.3949642142607096, 0.0004293934374264702]","[0.629207685954999, 0.00848579082319641]","[0.6027834307520384, 0.010291284402130113]","[0.0, 0.0]","[0.5992414396941904, 0.009689144990417172]","[0.6642266742373637, 0.001287296239048967]","[0.6765154410775709, 0.004283526271802265]","[0.3988164146541566, 0.0016267808372269885]","[0.38467514510148404, 0.0012042771838760744]","[0.573267628255817, 0.005873254662097402]","[0.0, 0.0]","[0.5633410953813144, 0.0058349417098569984]"
660,"[0.8300417061290568, 0.017212231960721653]","[0.8300417061290568, 0.017212231960721653]","[0.7290377464309091, 0.011440736701094767]","[0.4940700516996989, 0.002306934993540838]","[0.5515960481942965, 0.0010365137303148864]","[0.4048792266526774, 0.015515336153472744]","[0.8300417061290568, 0.017212231960721653]","[0.6387457172519461, 0.00871436249012717]","[0.5110500957268597, 0.0059810357948443795]","[0.5642519620096955, 0.014468611439913598]","[0.34673548423169276, 0.016275640876854968]","[0.7326695796066217, 0.010402427921915567]","[0.6629303913409225, 0.0036495732267300468]","[0.6259128507662868, 0.004754586507731318]","[0.3306018689839629, 0.003078048194236057]","[0.5715137507048323, 0.00764858293348511]","[0.46374075757546135, 0.0024660733655467084]","[0.6629303913409225, 0.0036495732267300468]","[0.49298153629561764, 0.007157662527979682]","[0.38832969193988615, 0.0006525209174948305]","[0.6339463707548482, 0.010108947027551137]","[0.6017589030955537, 0.014273987707158625]","[0.0, 0.0]","[0.5979721639839234, 0.013328922192912854]","[0.6629303913409225, 0.0036495732267300468]","[0.6688453894609171, 0.0038771155152545495]","[0.39933625536868433, 0.002743609053175569]","[0.39601297718771056, 0.00490612052735604]","[0.5665074502406059, 0.0028944166445239046]","[0.0, 0.0]","[0.5566960602144997, 0.002879550344033004]"
661,"[0.8253658713659159, 0.0174251738887595]","[0.8253658713659159, 0.0174251738887595]","[0.7257658868408307, 0.010221968035817222]","[0.4887667749261279, 0.0033093320881674953]","[0.5415828718678982, 0.0026117589529158283]","[0.4041313999352603, 0.043777165817693496]","[0.8253658713659159, 0.0174251738887595]","[0.6313216750739884, 0.008255997476258475]","[0.5044191392430499, 0.00586241810668446]","[0.5590367714015069, 0.01381738842265235]","[0.34438686415638076, 0.015351229918543404]","[0.7435942416876464, 0.007785085484589763]","[0.6625545382116788, 0.003921886374035372]","[0.6182402701013031, 0.0016485565605173175]","[0.33814765183426543, 0.0072205802727879215]","[0.5710806776598923, 0.007894916998558836]","[0.46285383871310937, 0.003183486576303006]","[0.6625545382116788, 0.003921886374035372]","[0.49248331732041933, 0.008265876759795012]","[0.3910660483887593, 0.004571672005120629]","[0.622452412866841, 0.0008272860654452708]","[0.5947826825180883, 0.006546149416031861]","[0.0, 0.0]","[0.5914741081899764, 0.006793341257760996]","[0.6625545382116788, 0.003921886374035372]","[0.6621101979788291, 0.004394124769945831]","[0.393468518077984, 0.000710347777903741]","[0.3941787586953232, 0.0024417156235401038]","[0.5591188147653923, 0.0024246459389940726]","[0.0, 0.0]","[0.549278383447106, 0.0023153627691822744]"
662,"[0.8205200217934687, 0.017040093591992364]","[0.8205200217934687, 0.017040093591992364]","[0.7293807924102791, 0.014427199892177715]","[0.4818861621489286, 0.002092472428246745]","[0.5374043841900925, 0.017056753032468754]","[0.4167601938157106, 0.07823055971063114]","[0.8205200217934687, 0.017040093591992364]","[0.622671146375902, 0.006134525176026564]","[0.4976716653743736, 0.005455586928061761]","[0.5536081719095521, 0.013094148026948704]","[0.33966469878971955, 0.0072489190632566295]","[0.7564145296032642, 0.009177518360205975]","[0.659974595388499, 0.003248608755487154]","[0.6111162840067311, 0.00178298888062954]","[0.3394540741923695, 0.005312847657194542]","[0.5686241769329102, 0.006376470885767007]","[0.4576460347861399, 0.0013927255368421678]","[0.659974595388499, 0.003248608755487154]","[0.5128927151948556, 0.01590537401176062]","[0.3962814999395318, 0.005111516797907759]","[0.6288475774087353, 0.010477211499721978]","[0.5865801755863778, 0.004778828505665414]","[0.0, 0.0]","[0.5833400673096981, 0.00459670620379294]","[0.659974595388499, 0.003248608755487154]","[0.6610191390637666, 0.008039134006067357]","[0.400988944395021, 0.003646475424877311]","[0.3863908896709019, 3.8397243543791374e-05]","[0.5538370814596525, 0.003629816301446919]","[0.0, 0.0]","[0.543994244083799, 0.0035522084335912548]"
663,"[0.8168646429652534, 0.01863802779094575]","[0.8168646429652534, 0.01863802779094575]","[0.7296582694661052, 0.013285885407855358]","[0.4744059271826502, 0.0015595568791462598]","[0.5361810691783346, 0.02441869079384439]","[0.4238906951104602, 0.06663523744866255]","[0.8168646429652534, 0.01863802779094575]","[0.6146263323603407, 0.006802155408391811]","[0.4907539929494396, 0.004957290905881417]","[0.5458924041218487, 0.007640490762545811]","[0.3360707672804662, 0.010709373998449212]","[0.7562597748227563, 0.006472874489729879]","[0.66299918712085, 0.004386620006725983]","[0.6045983967245273, 0.001940717593388577]","[0.3492135510261021, 0.007797602047608878]","[0.567565865464914, 0.007335994448061925]","[0.4551121282657204, 0.002276574194507184]","[0.66299918712085, 0.004386620006725983]","[0.5193405250665342, 0.011334709232911086]","[0.39302236952565034, 0.00240755863661741]","[0.6313480756565756, 0.009478883167581166]","[0.5797188667983477, 0.006302025083123988]","[0.0, 0.0]","[0.5768967774031672, 0.006497450669112818]","[0.66299918712085, 0.004386620006725983]","[0.6684527338570416, 0.010713747073978713]","[0.42925656263930945, 0.006478927309944135]","[0.37959403169520556, 0.00037350045992681606]","[0.5481048900368919, 0.0032877324551760317]","[0.0, 0.0]","[0.5383923534578738, 0.0032883927855750852]"
664,"[0.814019522011567, 0.01971517435817094]","[0.814019522011567, 0.01971517435817094]","[0.7239463981379792, 0.008027689822263564]","[0.4664793217125488, 0.001128751651646966]","[0.5355491698231696, 0.025872180709598847]","[0.4526961603549372, 0.1351032782864993]","[0.814019522011567, 0.01971517435817094]","[0.6086726879969944, 0.00978042354661561]","[0.48369653709847615, 0.004503103157889478]","[0.5376539638384893, 0.006099397290951621]","[0.33060586020586197, 0.004205968266198524]","[0.7493621983751825, 0.0035566980386565403]","[0.666992984808505, 0.0045230573134356685]","[0.6030559878752096, 0.003589085110729559]","[0.3633333424449292, 0.009211816039720723]","[0.5634666843072846, 0.005158109655409073]","[0.4510448704693888, 0.001731755831188812]","[0.666992984808505, 0.0045230573134356685]","[0.5161345421604268, 0.006340479140971844]","[0.38992997818416353, 0.002459954043032938]","[0.6188336112504462, 7.85398163397147e-05]","[0.572691342020689, 0.005909379412574377]","[0.0, 0.0]","[0.5701854353310415, 0.00600373012905456]","[0.666992984808505, 0.0045230573134356685]","[0.6651440138348387, 0.006655864788104253]","[0.4416157066434926, 0.004535252645096017]","[0.37577819368645243, 0.001514945790731043]","[0.5417855418483657, 0.0028560155657165044]","[0.0, 0.0]","[0.5321199203831459, 0.002800815277763579]"
665,"[0.8117415497404066, 0.020460761808429925]","[0.8117415497404066, 0.020460761808429925]","[0.7168432381912203, 0.006666863795460465]","[0.4581973306853391, 0.000757262341240648]","[0.5306429931963542, 0.014881802065689738]","[0.4490789036410842, 0.033790221163609184]","[0.8117415497404066, 0.020460761808429925]","[0.6032100886919473, 0.010354348919786401]","[0.47659468500582325, 0.0042001141034349165]","[0.5311288080367488, 0.00962443454811976]","[0.3256177965574143, 0.005436269601543642]","[0.7556157338946363, 0.007560130805913846]","[0.6658804851055481, 0.0037223651054099603]","[0.5999402826119371, 0.0030433360969251617]","[0.3658207750527826, 0.006024665667874307]","[0.5626572838202973, 0.00743966760981132]","[0.4481700880321529, 0.0021139230664110275]","[0.6658804851055481, 0.0037223651054099603]","[0.5114859575073915, 0.005010084348269948]","[0.3887455382184966, 0.0034124029745264037]","[0.6120992939255258, 0.003939208121751204]","[0.5850158161842741, 0.02119994128276322]","[0.0, 0.0]","[0.5843841897203854, 0.021249559521670073]","[0.6658804851055481, 0.0037223651054099603]","[0.6590885302253183, 0.004794839728199972]","[0.45170986259121093, 0.004314399141423347]","[0.3759456270195215, 0.0030421088862261545]","[0.5383473841294792, 0.004550649640437724]","[0.0, 0.0]","[0.5287499663996319, 0.00453101170995214]"
666,"[0.8098845563056751, 0.021009336107875122]","[0.8098845563056751, 0.021009336107875122]","[0.7114636510651992, 0.008096370419976687]","[0.4497457212655302, 0.0005149183812550483]","[0.533935745060127, 0.03058487896090142]","[0.47662495845903, 0.20723112869378996]","[0.8098845563056751, 0.021009336107875122]","[0.5958769441037437, 0.007299669094121873]","[0.4694911612621627, 0.003965442855014595]","[0.5250490840271541, 0.010341337407988952]","[0.3206584962826869, 0.005198615048766231]","[0.7676535149525001, 0.008614380474430252]","[0.6642768658540716, 0.003566080439502017]","[0.5931645858095732, 0.0017769635729281644]","[0.36414953615672907, 0.004116652641083091]","[0.5780609487249929, 0.012386209326194466]","[0.4545748308397022, 0.003964064334599605]","[0.6642768658540716, 0.003566080439502017]","[0.5047299868053621, 0.003067227180183125]","[0.3829973977425508, 0.0010456592191961014]","[0.6025422390008013, 0.0018744836166419304]","[0.5812607657362132, 0.010280951704348168]","[0.0, 0.0]","[0.5811389300554767, 0.010501409816513341]","[0.6642768658540716, 0.003566080439502017]","[0.6566803205395837, 0.0071277315537960715]","[0.4729778069603194, 0.005692159897063994]","[0.37442755862026383, 0.002398082392240241]","[0.531708189251225, 0.0025392121577272517]","[0.0, 0.0]","[0.5220471240906682, 0.0024125022857149083]"
667,"[0.8081917518655635, 0.021194984177525328]","[0.8081917518655635, 0.021194984177525328]","[0.7111581787911757, 0.012585548094228498]","[0.4427068946030831, 0.00141397297947474]","[0.5377525123488709, 0.03129107975723316]","[0.5027937105360785, 0.20323856761591502]","[0.8081917518655635, 0.021194984177525328]","[0.5880164345269205, 0.006259694244113326]","[0.4624231424039741, 0.0037914249900848915]","[0.5201979807874931, 0.01286136931764751]","[0.3157173085651818, 0.004927234144610594]","[0.76683017943648, 0.006281024789550544]","[0.6712798174581779, 0.004897266263802013]","[0.5878858012760801, 0.002240127430930219]","[0.3687135018991078, 0.006642280706155486]","[0.5915226105886032, 0.01205282479634197]","[0.45436647167368627, 0.003055307172804928]","[0.6712798174581779, 0.004897266263802013]","[0.5098549751802751, 0.010723353373643737]","[0.3793239386471403, 0.0020567248552561448]","[0.5949312800438057, 0.0030997047515419237]","[0.576339242363557, 0.008674389778279461]","[0.0, 0.0]","[0.5765347699500576, 0.00873035848927175]","[0.6712798174581779, 0.004897266263802013]","[0.6705805993803916, 0.012367666018136207]","[0.4986025078620239, 0.006180379230664959]","[0.38153966534039574, 0.004084070449666798]","[0.5283298035722954, 0.004463435882453343]","[0.0, 0.0]","[0.5185671012881816, 0.0043369198497184855]"
668,"[0.8063805013863128, 0.020972435648757285]","[0.8063805013863128, 0.020972435648757285]","[0.7066993038678384, 0.008825817510049972]","[0.43479929085155294, 0.0006842094328644812]","[0.5362429152866138, 0.023702598512327727]","[0.500559469924772, 0.049215882302297675]","[0.8063805013863128, 0.020972435648757285]","[0.5811247583894682, 0.00751196850456311]","[0.45515319010327615, 0.003230838238970622]","[0.5147062379136701, 0.011182158049472648]","[0.31112005036864326, 0.005747688016694224]","[0.7581232264393196, 0.0028659160221107052]","[0.6719983388086768, 0.004174638754302941]","[0.5854233781672197, 0.0031623688855344713]","[0.3947431637952251, 0.012970247683571261]","[0.6119464800591731, 0.01597639314461469]","[0.4813575675405535, 0.006938872182626853]","[0.6719983388086768, 0.004174638754302941]","[0.5077941547716586, 0.007184117318346347]","[0.3720216109042562, 0.00014660030587676658]","[0.5861375745961904, 0.0021676989309769652]","[0.5684123906302124, 0.00465821270962215]","[0.0, 0.0]","[0.5688330947845969, 0.004762863136386466]","[0.6719983388086768, 0.004174638754302941]","[0.6810162692700665, 0.011634726189368954]","[0.5070646292733573, 0.004188384556129472]","[0.375414721309834, 0.0005951572749300604]","[0.5194924396431185, 0.001063747633959775]","[0.0, 0.0]","[0.5098293480406926, 0.001017788442498109]"
669,"[0.8041583254214485, 0.020319045665376245]","[0.8041583254214485, 0.020319045665376245]","[0.7031517398195332, 0.009568933512529005]","[0.4261444011092432, 2.9706611493417445e-05]","[0.5393756679941746, 0.0307079335881416]","[0.5255314964285334, 0.12761061604974783]","[0.8041583254214485, 0.020319045665376245]","[0.5756232334347577, 0.009444201441089019]","[0.44784769286758125, 0.0029353630726970305]","[0.5093931298070401, 0.011338773993894252]","[0.3052725585727315, 0.0012549509481936086]","[0.7458585051040355, 0.001252658572501768]","[0.6683409459530192, 0.0029781009001970645]","[0.5814824871476086, 0.0026426216578802827]","[0.3914478700430281, 0.0033541607911500623]","[0.6192776615917006, 0.010891585111262822]","[0.4856293171953239, 0.0039558912332792115]","[0.6683409459530192, 0.0029781009001970645]","[0.5019183193974442, 0.0037791679216479914]","[0.3671913608155089, 0.001346655327893713]","[0.5757847878739824, 0.0009564404300928867]","[0.559610135254958, 0.0033203224077183032]","[0.0, 0.0]","[0.5599906229718795, 0.0031522425556982842]","[0.6683409459530192, 0.0029781009001970645]","[0.6769834828069724, 0.006343065604307932]","[0.5077821448373213, 0.003270049926762967]","[0.3807662775361165, 0.003813544415607657]","[0.5118771248118273, 0.0017067713841413868]","[0.0, 0.0]","[0.5023891262024371, 0.001717321153496132]"
670,"[0.8032405095388704, 0.022160074292185455]","[0.8032405095388704, 0.022160074292185455]","[0.6985744832097093, 0.008574075408364218]","[0.4182297422980985, 0.0004396631306967085]","[0.537885890317426, 0.02383663532419415]","[0.5238648608113756, 0.056414646612032944]","[0.8032405095388704, 0.022160074292185455]","[0.5707496954321061, 0.010243369695340182]","[0.44061788366263577, 0.002820366560396808]","[0.5063568673233506, 0.016279884818903072]","[0.3051754907388812, 0.020112139515727333]","[0.7401677611608588, 0.003988470009151055]","[0.6659216214046749, 0.003332736670863064]","[0.5744243613349493, 0.0015552866559720576]","[0.38522963763969925, 0.001174594840712709]","[0.6259901283759519, 0.01081917585283601]","[0.4854961810164331, 0.0033429569792607122]","[0.6659216214046749, 0.003332736670863064]","[0.49443105213777633, 0.002252552452335289]","[0.36141054579501175, 0.0008063953382396296]","[0.5656290571433739, 0.0009494591130849729]","[0.5590751515007045, 0.013790143092939125]","[0.0, 0.0]","[0.5598780713256902, 0.013791284085770933]","[0.6659216214046749, 0.003332736670863064]","[0.6712977965906786, 0.005196154364304788]","[0.5323930375954553, 0.008165311254876424]","[0.37765966785356814, 0.0017819811662861344]","[0.512412858779705, 0.006429510319909811]","[0.0, 0.0]","[0.5022045174158177, 0.006145135403604669]"
671,"[0.8034987278910921, 0.023625318748271302]","[0.8034987278910921, 0.023625318748271302]","[0.6915227592321006, 0.006254689034265546]","[0.41111427004764645, 0.0009029378086374049]","[0.5323954470499346, 0.013503728930786173]","[0.5153731449792028, 0.012665755783710184]","[0.8034987278910921, 0.023625318748271302]","[0.5645326478273326, 0.008020044251939959]","[0.4332001482867248, 0.002277369232696776]","[0.5023505554886794, 0.013933432065804316]","[0.30397013062609013, 0.016395803103759706]","[0.7443905769180024, 0.007129495951121381]","[0.6575696609526366, 0.0015119389623700812]","[0.5736635397278379, 0.0036496790659489523]","[0.3837791282550093, 0.004560687931719675]","[0.6240191489443325, 0.007573024786121261]","[0.48123483116219923, 0.0019013980327287018]","[0.6575696609526366, 0.0015119389623700812]","[0.4926576944080938, 0.007165560943735946]","[0.3546166830547446, 0.00022409060207058607]","[0.5579388828459775, 0.0025289820861397745]","[0.5548957055919748, 0.009060465970794502]","[0.0, 0.0]","[0.5561530400580351, 0.009294972671443726]","[0.6575696609526366, 0.0015119389623700812]","[0.6720364811258657, 0.009078026151275034]","[0.5557733857156826, 0.007568983471646661]","[0.38103322508341475, 0.003518583772020628]","[0.5038121158222638, 0.0010134783576110924]","[0.0, 0.0]","[0.4937206496677793, 0.0009720785006643412]"
672,"[0.8026557146035359, 0.022250101650675543]","[0.8026557146035359, 0.022250101650675543]","[0.6902563673505842, 0.011356498547374154]","[0.40691436651363433, 0.0029076094544232744]","[0.5244323120149782, 0.006882963627620026]","[0.5223653075632148, 0.08359074004435135]","[0.8026557146035359, 0.022250101650675543]","[0.5582671191141327, 0.007753392676092636]","[0.4255124111118779, 0.0015942077502557254]","[0.4966488070405624, 0.00989154518252323]","[0.29835135189562606, 0.0015418676305556248]","[0.7418919287457324, 0.005355682218996162]","[0.6484743553239842, 0.0012347913956384082]","[0.5685944538869614, 0.002178779670130187]","[0.38598287810733156, 0.006240112358432977]","[0.6207433419587134, 0.006607986620377298]","[0.4769627545838663, 0.0018679128998252805]","[0.6484743553239842, 0.0012347913956384082]","[0.5051351712043664, 0.013106983560888564]","[0.35357320356061195, 0.003120748395307668]","[0.5470575980529967, 0.0001937315469713429]","[0.545236536884711, 0.0018616962919611696]","[0.0, 0.0]","[0.5465612180255134, 0.0019046858567819873]","[0.6484743553239842, 0.0012347913956384082]","[0.6750433500979734, 0.009688047931751648]","[0.5453963130857173, 0.00024753200714736664]","[0.3768702731427458, 0.0013665928043115592]","[0.5094391208836498, 0.007583056046048773]","[0.0, 0.0]","[0.499256515466302, 0.007531760548495355]"
673,"[0.801205256014, 0.021337847255557305]","[0.801205256014, 0.021337847255557305]","[0.6872923265177552, 0.00979912153257341]","[0.40266052402979724, 0.0028079006256240607]","[0.5227272475993345, 0.02251849739870772]","[0.546247042185054, 0.13347817015912697]","[0.801205256014, 0.021337847255557305]","[0.5542940431201324, 0.011097131700424536]","[0.41790094936772065, 0.0014676867534998692]","[0.48988325556327306, 0.007210317674909042]","[0.2930901820155726, 0.0023627483200325083]","[0.7304984103829553, 0.001488937063108198]","[0.6413220938651313, 0.0017709332000563072]","[0.5632310594184958, 0.002044161122368801]","[0.3822859739127003, 0.0029335270503555453]","[0.624305287851183, 0.009935513635163524]","[0.47554377630731204, 0.002833746779306963]","[0.6413220938651313, 0.0017709332000563072]","[0.5027892052474755, 0.006848992189350054]","[0.35017235268110575, 0.0018937570507778548]","[0.5425137815767956, 0.004466297555853467]","[0.5383685042539791, 0.005223374388267548]","[0.0, 0.0]","[0.5396551924543583, 0.005006886817289131]","[0.6413220938651313, 0.0017709332000563072]","[0.6700751224707899, 0.005645149581210761]","[0.5353603592069662, 0.00029231109294613106]","[0.37445982078757967, 0.0020263272615654486]","[0.513946462450157, 0.007376778657213763]","[0.0, 0.0]","[0.5043594149136966, 0.007492839826503422]"
674,"[0.8000443361281266, 0.021718540977979327]","[0.8000443361281266, 0.021718540977979327]","[0.6873904725346165, 0.012460182698588236]","[0.3994521230575788, 0.003502107556523924]","[0.5192154541641989, 0.017799154729022944]","[0.5377622976839043, 0.01560554410805725]","[0.8000443361281266, 0.021718540977979327]","[0.5514318490939926, 0.01268853668069594]","[0.4106097259873363, 0.0017420397605290667]","[0.4839436985130298, 0.00878258765377115]","[0.28905169573508593, 0.006103274551864003]","[0.7217733577511133, 0.0025439762781692987]","[0.6395317724187313, 0.003359717029178464]","[0.5584763969091089, 0.002214765145876195]","[0.37952634102099186, 0.0035630986696218244]","[0.6353811333489875, 0.012144354656676546]","[0.4806382675014154, 0.004030159665869631]","[0.6395317724187313, 0.003359717029178464]","[0.49740113302740874, 0.004121465033062808]","[0.3488811438452306, 0.0029470801840477305]","[0.5350759181909933, 0.0023823744289722666]","[0.5314870472040855, 0.0050282627249277154]","[0.0, 0.0]","[0.5329321973124065, 0.005062749617380673]","[0.6395317724187313, 0.003359717029178464]","[0.66635267825911, 0.006403614304712688]","[0.5421334141117669, 0.004497586326979539]","[0.36814318049827227, 0.00045378560551851836]","[0.5097488557515396, 0.0037409624284629166]","[0.0, 0.0]","[0.5003564753435523, 0.0037907202345713706]"
