Frame index,Hips,LHipJoint,LeftUpLeg,LeftLeg,LeftFoot,LeftToeBase,RHipJoint,RightUpLeg,RightLeg,RightFoot,RightToeBase,LowerBack,Spine,Spine1,Neck,Neck1,Head,LeftShoulder,LeftArm,LeftForeArm,LeftHand,LeftFingerBase,LeftHandIndex1,LThumb,RightShoulder,RightArm,RightForeArm,RightHand,RightFingerBase,RightHandIndex1,RThumb
461,"[0.691234547781615, 0.005871863088985457]","[0.691234547781615, 0.005871863088985457]","[0.6966194275949256, 0.004646913575712993]","[0.6021801156757294, 0.0023316187070755168]","[0.6396180751824335, 0.010461472188265116]","[0.44722345555958815, 0.004366663108661217]","[0.691234547781615, 0.005871863088985457]","[0.648854944452493, 0.004433647252238828]","[0.5671232563924977, 0.0009478489337343862]","[0.6442622424426933, 0.028319532667897142]","[0.6140771659022843, 0.018533759444442223]","[0.5872535604540119, 0.008536826294905557]","[0.615843762591202, 0.006026038897200948]","[0.5599863462341197, 0.010039969947168095]","[0.4899315064754811, 0.009269431839904403]","[0.40686073476666784, 0.005546337810387301]","[0.4050604614283715, 0.004252139980582167]","[0.615843762591202, 0.006026038897200948]","[0.43305238978741956, 0.007975513693774904]","[0.4956407426060238, 0.00247771098593788]","[0.4366746473448253, 0.003211405823669566]","[0.5950903085068029, 0.004598373862853369]","[0.0, 0.0]","[0.5878939157682974, 0.003767395201333188]","[0.615843762591202, 0.006026038897200948]","[0.42553656629850795, 0.006985888398936115]","[0.3116776112083685, 0.002678468484116858]","[0.43179931424068235, 0.002415535684760133]","[0.26162868457822536, 0.006711855194952384]","[0.0, 0.0]","[0.2963986738902908, 0.00612575361003641]"
462,"[0.7066728203925342, 0.01681523991138947]","[0.7066728203925342, 0.01681523991138947]","[0.7117884562151793, 0.017215524854755766]","[0.6220711098919429, 0.002917410781384311]","[0.6576371714233119, 0.016611430121800656]","[0.44934656823579155, 0.009602083050051526]","[0.7066728203925342, 0.01681523991138947]","[0.6664121972298684, 0.019445298435850415]","[0.5761757029367701, 0.0021114382730501226]","[0.6620491303205586, 0.02200733799916025]","[0.6232047669559114, 0.02815051083264402]","[0.6078908824313113, 0.00883957923041149]","[0.635051574461642, 0.007225092856719557]","[0.5617525037826172, 0.00438513109753153]","[0.4895402751457056, 0.004320869863171681]","[0.4065740512079307, 0.004371613036574329]","[0.4077632863152293, 0.002733290450871915]","[0.635051574461642, 0.007225092856719557]","[0.43071059594803346, 0.007073314826523192]","[0.5125411993468775, 0.006303729209236335]","[0.4328724656760641, 0.0035587263448164375]","[0.5865866583112684, 0.0028385222985642367]","[0.0, 0.0]","[0.5794170799427344, 0.0023996170963443393]","[0.635051574461642, 0.007225092856719557]","[0.4187036708404321, 0.0014721302147417202]","[0.3078278927692999, 0.001439860470654458]","[0.4266164439302583, 0.0018343410438460836]","[0.25905396699931277, 0.00413666238018297]","[0.0, 0.0]","[0.293435262266722, 0.0031446269890232125]"
463,"[0.6948979516428514, 0.0008454745311998912]","[0.6948979516428514, 0.0008454745311998912]","[0.7001130414932463, 0.0010988423515767667]","[0.6409675543973458, 0.0023936979953204855]","[0.6487082970497061, 0.002942533027799783]","[0.44486899473329994, 0.004421124395942153]","[0.6948979516428514, 0.0008454745311998912]","[0.6563572140134808, 0.001498179835638339]","[0.5724622744607942, 0.0011020533705771891]","[0.6664945946474505, 0.013136234126847054]","[0.6229380408888134, 0.021550941230616287]","[0.6274963383097457, 0.008965263022885535]","[0.6532989957385599, 0.006543338146427034]","[0.5836648785934864, 0.01150126035646458]","[0.48432225610140395, 0.0021003058996814984]","[0.4120703470056645, 0.005752319048357363]","[0.4070938913556623, 0.0022283057372106617]","[0.6532989957385599, 0.006543338146427034]","[0.44715800193837374, 0.017006138048420594]","[0.5369141393795336, 0.012923112440979113]","[0.4382676163449596, 0.007805112414918641]","[0.5788689620554149, 0.003352975367378831]","[0.0, 0.0]","[0.5718582128530998, 0.0027917202274513964]","[0.6532989957385599, 0.006543338146427034]","[0.4290537828337434, 0.010979865126494884]","[0.30378785972603684, 0.0012784030628246483]","[0.42190521293768085, 0.0020298179200694383]","[0.25769216102324954, 0.005944281320937115]","[0.0, 0.0]","[0.2923373499443475, 0.005060567099701063]"
464,"[0.6883923757250525, 0.0026499212895520624]","[0.6883923757250525, 0.0026499212895520624]","[0.6936476518421063, 0.0032346433141807736]","[0.6555944816391103, 0.001854774795709942]","[0.645424303885823, 0.006750600710247859]","[0.44449307659136505, 0.008354724463031366]","[0.6883923757250525, 0.0026499212895520624]","[0.6519147958498239, 0.003975021431631322]","[0.5670144431244898, 0.000846838184468243]","[0.683169864915078, 0.020734257814531195]","[0.620062545959585, 0.016932208524277785]","[0.6461215213942585, 0.011835787700421213]","[0.6706340459516319, 0.010277657970924796]","[0.6044816346638121, 0.01719296006567341]","[0.48489699891564675, 0.004554630380111345]","[0.42243852829654205, 0.006898706810467042]","[0.4047279876914167, 0.0017193238790986424]","[0.6706340459516319, 0.010277657970924796]","[0.47030168875566813, 0.020372471280512255]","[0.5329907478671526, 0.002593639719464167]","[0.4579160718762919, 0.011997393278209024]","[0.5893520891905311, 0.013173405082664878]","[0.0, 0.0]","[0.5839445354425163, 0.011273434090855608]","[0.6706340459516319, 0.010277657970924796]","[0.4509509213618109, 0.015214024765505133]","[0.30191442964713344, 0.0025382494099881474]","[0.43485649299927615, 0.007234389749516489]","[0.25635967048029923, 0.005947517545151927]","[0.0, 0.0]","[0.2906346487639087, 0.0043957518733555]"
465,"[0.6880264679946834, 0.004804145700041466]","[0.6880264679946834, 0.004804145700041466]","[0.6891763395503653, 0.0040349574322451846]","[0.6572154769083205, 0.001367009540897124]","[0.6353549699135643, 0.0019778782752849777]","[0.44218397091505984, 0.006451991867914704]","[0.6880264679946834, 0.004804145700041466]","[0.6523972696289082, 0.0060559932968098475]","[0.5569237791581595, 0.00017633012009622573]","[0.6794917946815356, 0.008968307409573445]","[0.6345021751235923, 0.032116242511932507]","[0.6460518910081461, 0.0056670639538138]","[0.6649743031791221, 0.002343626789528608]","[0.6043569635707509, 0.004710208122733342]","[0.48074146022796793, 0.0024283182378405416]","[0.41632100778912734, 0.0012981698906734647]","[0.399391119578332, 0.0008208771291953469]","[0.6649743031791221, 0.002343626789528608]","[0.4744548051878677, 0.012387911407790993]","[0.5376597213063212, 0.004767731743289416]","[0.48502026828247735, 0.01567654734141307]","[0.6098844847310045, 0.02429715621968384]","[0.0, 0.0]","[0.6047473086703905, 0.020037419453672378]","[0.6649743031791221, 0.002343626789528608]","[0.4537321199795352, 0.008889358266076914]","[0.2987858759050737, 0.0017575101997719322]","[0.4296059080081152, 0.0018308503853420748]","[0.26579548792994806, 0.013854243029278918]","[0.0, 0.0]","[0.2995182659041049, 0.009935031733122494]"
466,"[0.679156661397289, 0.001753159998329163]","[0.679156661397289, 0.001753159998329163]","[0.6781146426257263, 0.0011681437257994322]","[0.657560723567106, 0.0013195348149872604]","[0.6263699428481546, 0.002592959352918861]","[0.4383134846730834, 0.004875883961610751]","[0.679156661397289, 0.001753159998329163]","[0.644727676489383, 0.002461685628963331]","[0.5466338952527466, 0.00011974175043265566]","[0.6955172049474588, 0.018589216134297815]","[0.6426575799964527, 0.02818517948580194]","[0.6393864316335826, 0.0027582132301205322]","[0.6560062215602659, 0.0013093352869707245]","[0.598617510290698, 0.002498873219663094]","[0.4859544723170653, 0.005126190716500444]","[0.4144789974633225, 0.0036108805957187624]","[0.3982921335530384, 0.0020505875770496862]","[0.6560062215602659, 0.0013093352869707245]","[0.4773319647644739, 0.011909599911209547]","[0.5363526059987045, 0.003595028153140084]","[0.5048677695422066, 0.013449507215868298]","[0.6291650631168452, 0.016731399856012158]","[0.0, 0.0]","[0.6211794570811466, 0.013750551174256156]","[0.6560062215602659, 0.0013093352869707245]","[0.4632220718335679, 0.011292661917222441]","[0.2930966988306155, 0.0001730734167057956]","[0.4258994068355049, 0.00259530459771552]","[0.26939483930572844, 0.010514430918030795]","[0.0, 0.0]","[0.3027673367816663, 0.007732782100301605]"
467,"[0.6696797928733395, 0.0014719581074593684]","[0.6696797928733395, 0.0014719581074593684]","[0.667432373564612, 0.0012360367426514187]","[0.653509596724782, 0.0009040440757124872]","[0.616070544411532, 0.0015521231216340482]","[0.4365466083079345, 0.006862437967017943]","[0.6696797928733395, 0.0014719581074593684]","[0.6351956525891146, 0.0015390384408630377]","[0.539107188254464, 0.0004806044284818286]","[0.6894727522919191, 0.007106732559365602]","[0.6325156800776464, 0.0047903793300183295]","[0.6345641303017915, 0.00351212076643485]","[0.6642399207203197, 0.004961649576366405]","[0.598861414686095, 0.004751523596394953]","[0.511656748701212, 0.019262879611504215]","[0.4232689197881294, 0.006573987222800238]","[0.4283775268753865, 0.0064133339172828515]","[0.6642399207203197, 0.004961649576366405]","[0.47912259080843894, 0.011487534837236184]","[0.5257035470182332, 2.9682954032702822e-05]","[0.5025188425017902, 0.005907939518000815]","[0.6221484747563355, 0.004678014504179777]","[0.0, 0.0]","[0.6159786679424031, 0.005320254748764189]","[0.6642399207203197, 0.004961649576366405]","[0.48980709761936975, 0.017458866275149133]","[0.2899801048119483, 0.0016582139697250717]","[0.42187605490523145, 0.0023876104167282483]","[0.2679163437892854, 0.0060845555499821164]","[0.0, 0.0]","[0.3024102008830381, 0.0060443156419829405]"
468,"[0.6615072171441003, 0.0018715605205563532]","[0.6615072171441003, 0.0018715605205563532]","[0.657608588565671, 0.0015127859504594215]","[0.6442145289185628, 0.0003750379933007022]","[0.6073120691125926, 0.0024820976955591705]","[0.43280141802135275, 0.00488818712755604]","[0.6615072171441003, 0.0018715605205563532]","[0.6284418413440386, 0.0027233768669806197]","[0.5362610443002847, 0.0011198206790229608]","[0.6792645853807932, 0.003235648136582834]","[0.6215219376941014, 0.0029269154821370976]","[0.628189758832562, 0.002785256075445997]","[0.6559967139711216, 0.0015240169681665348]","[0.5919064350946315, 0.0019770925659585736]","[0.5093961245129781, 0.003661817928788767]","[0.421561023330607, 0.00376294235658997]","[0.42724069729932296, 0.0023229538250485265]","[0.6559967139711216, 0.0015240169681665348]","[0.4946088366145431, 0.017659574390169054]","[0.5178732797439157, 0.0010214131827494932]","[0.5061662369689838, 0.008775515479027487]","[0.6167176133645309, 0.005892659454639803]","[0.0, 0.0]","[0.6117592171000338, 0.005966483256727057]","[0.6559967139711216, 0.0015240169681665348]","[0.48702628444129725, 0.0061552370244515875]","[0.29850874919614534, 0.005563576224832894]","[0.415616855301913, 0.0011571532940722602]","[0.2634558184767911, 0.0013973299510301196]","[0.0, 0.0]","[0.2976815166397821, 0.0013996663585252888]"
469,"[0.6560815809389527, 0.002797654281004069]","[0.6560815809389527, 0.002797654281004069]","[0.6529955646496588, 0.0036647962880034563]","[0.6332720882871653, 0.0001929122017337783]","[0.6016635430911573, 0.004526594410506923]","[0.4389931815421542, 0.01091490237908557]","[0.6560815809389527, 0.002797654281004069]","[0.6229651273997244, 0.00324608284422915]","[0.540959198311051, 0.0017785736488590185]","[0.6737418379333204, 0.007284405870220142]","[0.6099166119154356, 0.0014578521680322116]","[0.6237758705085241, 0.0035934615960161948]","[0.6549227166664949, 0.003641352486704177]","[0.5942081249643583, 0.005022717774263292]","[0.523983532657682, 0.007359399300914396]","[0.4161461462767834, 0.0016796680322254843]","[0.4237308841946636, 0.001574016104785894]","[0.6549227166664949, 0.003641352486704177]","[0.5016701344235038, 0.014234147569142357]","[0.5117432641326906, 0.001608900530744523]","[0.5060735216924032, 0.007648032782239157]","[0.6111513332250624, 0.005687582625088321]","[0.0, 0.0]","[0.6061360459960744, 0.004870354269058791]","[0.6549227166664949, 0.003641352486704177]","[0.5120764479929866, 0.017337907592810065]","[0.31346692963934486, 0.007220006765177777]","[0.4326855805910208, 0.008042477193189892]","[0.2729134134628671, 0.014088688337483645]","[0.0, 0.0]","[0.3121656763251704, 0.012460815536156553]"
470,"[0.6514283473843459, 0.0030356365422863412]","[0.6514283473843459, 0.0030356365422863412]","[0.6479913370996938, 0.0034573051525804825]","[0.625327883435957, 0.0004690291386876516]","[0.5926577461703817, 0.0021090715518475994]","[0.4315375852168989, 0.0012983557017128959]","[0.6514283473843459, 0.0030356365422863412]","[0.6180101826100678, 0.003434763804809111]","[0.552948244218156, 0.002203349163756574]","[0.6635693042363644, 0.0029835886826551296]","[0.6008384097494739, 0.005512806763609032]","[0.6167475604205016, 0.0024017857715024327]","[0.6508153741979741, 0.002717912904214975]","[0.5892242972586987, 0.0027164327041334143]","[0.546218864563002, 0.008898494163388608]","[0.413764094202477, 0.0033082078154903823]","[0.42811243154534234, 0.0031971861894760857]","[0.6508153741979741, 0.002717912904214975]","[0.5220590395225941, 0.020359408686351027]","[0.5149977455516416, 0.004390669318391245]","[0.5052364309895256, 0.0070790554460889955]","[0.6061461958669704, 0.006065588698469323]","[0.0, 0.0]","[0.6005494008904049, 0.004814419390706453]","[0.6508153741979741, 0.002717912904214975]","[0.5336347620990536, 0.016551989970025258]","[0.324684708152154, 0.006497007993332408]","[0.44637099397316143, 0.0075049157835756575]","[0.2820212883964833, 0.014165362177314785]","[0.0, 0.0]","[0.3253741182688609, 0.012226812327157525]"
471,"[0.6465708110967022, 0.002929040306301934]","[0.6465708110967022, 0.002929040306301934]","[0.64155363863281, 0.0027991401364091447]","[0.6159003026125551, 0.0003058795573999626]","[0.5888894974003465, 0.005632301350721142]","[0.4429487736422309, 0.012937039399255917]","[0.6465708110967022, 0.002929040306301934]","[0.6093268045756577, 0.0016828925212890597]","[0.564723956734057, 0.002225142709307611]","[0.6526898829661034, 0.0021611096911422164]","[0.5927905241328845, 0.007012426474168068]","[0.6113805265288655, 0.003072298093077455]","[0.6446027574595294, 0.002056679880260358]","[0.5829597342087827, 0.002173010372021478]","[0.5394927978607947, 0.0019283070789967726]","[0.41048330308774617, 0.0027812106694821877]","[0.42313106197658906, 0.00111943602210696]","[0.6446027574595294, 0.002056679880260358]","[0.5437659712275313, 0.021405967313920703]","[0.5299311704441116, 0.0061933697899155295]","[0.5200901801464742, 0.012234758056480246]","[0.6002848952341154, 0.0052619858543294495]","[0.0, 0.0]","[0.5967281177920404, 0.006032468913894569]","[0.6446027574595294, 0.002056679880260358]","[0.5553538999561922, 0.01698673709084127]","[0.3247522897053023, 0.0039385869918215485]","[0.44490506446271694, 0.003963642731279126]","[0.28274603839139084, 0.009229903523077223]","[0.0, 0.0]","[0.32617339227192815, 0.007241870189600391]"
472,"[0.6419913143615977, 0.0029938828808387797]","[0.6419913143615977, 0.0029938828808387797]","[0.6362948889526242, 0.0032498584204300927]","[0.6057033872477764, 0.00021071879175576285]","[0.5810053720235637, 0.002712498055974812]","[0.4392570040206969, 0.005066100439590409]","[0.6419913143615977, 0.0029938828808387797]","[0.6054909585692707, 0.003822132282766133]","[0.5728353831306087, 0.002051553539293132]","[0.6446798165840848, 0.004556946856816371]","[0.5831615756538694, 0.00393453466062408]","[0.6090072878918803, 0.004344995297845513]","[0.6381074220777128, 0.0019336570895574768]","[0.5744909008281999, 0.0012559393192174753]","[0.5322224065053858, 0.0016165093939545891]","[0.4070295809843925, 0.0026483745173423146]","[0.4180316913926454, 0.0010514021473196267]","[0.6381074220777128, 0.0019336570895574768]","[0.5665776726661548, 0.027973033385222782]","[0.5506697222233016, 0.007190774043695938]","[0.5440856711391505, 0.018065903087393295]","[0.5950867863062599, 0.0057207908030675325]","[0.0, 0.0]","[0.5927001505455598, 0.005823932569136681]","[0.6381074220777128, 0.0019336570895574768]","[0.5729238492078924, 0.015911667462128288]","[0.32928566631634193, 0.005018358109165841]","[0.4483610478805536, 0.005461135229490217]","[0.3106609312232555, 0.026179856946254448]","[0.0, 0.0]","[0.359819253502186, 0.02156692957589776]"
473,"[0.6332736358755011, 0.001477651664814032]","[0.6332736358755011, 0.001477651664814032]","[0.6291280833141537, 0.0023858282567184234]","[0.6039519948562331, 0.0010294752802061627]","[0.5753981819760704, 0.004188862815694847]","[0.43146231518400713, 0.0009710713344139635]","[0.6332736358755011, 0.001477651664814032]","[0.5974141182875652, 0.0018459047878469032]","[0.5745791596088952, 0.0017150384655244923]","[0.6395099991839874, 0.006978335718124317]","[0.5777701808738117, 0.011081404672348734]","[0.6003479630018161, 0.0015524023530084162]","[0.6311331686298742, 0.0017496161462779852]","[0.5681398347006416, 0.0020229560024556145]","[0.5231202066531933, 0.0007083630924374621]","[0.4029979649926152, 0.0022881065127178103]","[0.41303590175385874, 0.001051900309571647]","[0.6311331686298742, 0.0017496161462779852]","[0.588248789032847, 0.027987331530722772]","[0.5519346894570104, 0.004384094151353987]","[0.5584395052300712, 0.01269901563751075]","[0.5880679325059645, 0.004103353787785878]","[0.0, 0.0]","[0.587332759289583, 0.004777984573686339]","[0.6311331686298742, 0.0017496161462779852]","[0.5942776567474978, 0.01812553136744304]","[0.3536453525045325, 0.00986324135708781]","[0.47591892656580315, 0.010892599861696614]","[0.3306677673621303, 0.02212557633372785]","[0.0, 0.0]","[0.38321987127876966, 0.017870036722536706]"
474,"[0.6267199607004397, 0.0021908743328218267]","[0.6267199607004397, 0.0021908743328218267]","[0.6212454557227539, 0.0020170983385420943]","[0.603557654388676, 0.0011608111620922269]","[0.5670481476729654, 0.0021999525201119537]","[0.44485558644290124, 0.01371288342215551]","[0.6267199607004397, 0.0021908743328218267]","[0.5951133324495524, 0.004415683919610644]","[0.5778350740213544, 0.0018053085874445301]","[0.6304774567625789, 0.003394995664110616]","[0.5693247147385052, 0.005494797969499394]","[0.5943872802001041, 0.0026659276780468]","[0.6269060311092814, 0.002537873890785891]","[0.5654197292636113, 0.0034023405942384664]","[0.5216841659326721, 0.004145858220063313]","[0.39722998358032113, 0.0012763009582984796]","[0.4073538978751526, 0.0008061443760747177]","[0.6269060311092814, 0.002537873890785891]","[0.6055573132214794, 0.021663187085467175]","[0.5536772374897585, 0.004466426557612761]","[0.551796643166176, 0.003457497248200773]","[0.5880634551740279, 0.00987995290943187]","[0.0, 0.0]","[0.5923177635827681, 0.010121254238042398]","[0.6269060311092814, 0.002537873890785891]","[0.6084080109676084, 0.015490467799190702]","[0.3599396465317386, 0.005792837329741405]","[0.49003133750867117, 0.00826238867894115]","[0.3379562542543162, 0.014830457487232654]","[0.0, 0.0]","[0.39165460443594, 0.011913936228331031]"
475,"[0.6163180341982714, 0.0007644199104053564]","[0.6163180341982714, 0.0007644199104053564]","[0.6130729873166356, 0.0018250449795400106]","[0.6189826774407116, 0.0018121599913612982]","[0.56100061042877, 0.0036876332522169254]","[0.4539602428659402, 0.012293627355173194]","[0.6163180341982714, 0.0007644199104053564]","[0.5862884006643863, 0.0014085040646948245]","[0.5747890318410185, 0.0012009088335989354]","[0.6239728272028671, 0.005515716944727026]","[0.5656596530774171, 0.01364262548698615]","[0.5849943785353536, 0.0011000280182195531]","[0.621735722934396, 0.0022272075831611467]","[0.5608405928804976, 0.00264908553013725]","[0.5203806018230098, 0.004193513826416089]","[0.3919536247716477, 0.0014858251420394348]","[0.40284057945789276, 0.001135967245589327]","[0.621735722934396, 0.0022272075831611467]","[0.6252794475604054, 0.032207152983297405]","[0.5759933756152706, 0.007864086979865825]","[0.5681295604185578, 0.013421581947836402]","[0.5852623374213286, 0.007529707157134384]","[0.0, 0.0]","[0.588530181014241, 0.005936025326180648]","[0.621735722934396, 0.0022272075831611467]","[0.627987610419228, 0.01883824593737272]","[0.35995710041726203, 0.004352362948303312]","[0.5021008453390634, 0.007970918693858083]","[0.34126208337878555, 0.012577903631839107]","[0.0, 0.0]","[0.3991673075478555, 0.011697943963545444]"
476,"[0.6070763204468841, 0.0011057424175892287]","[0.6070763204468841, 0.0011057424175892287]","[0.6063365901309697, 0.002371223581841185]","[0.6294930777382639, 0.001647511442781974]","[0.550700160919972, 0.0006406078361055722]","[0.4458241296943618, 0.0009246384489388332]","[0.6070763204468841, 0.0011057424175892287]","[0.5786468266092465, 0.0018693460561205657]","[0.5704309533831166, 0.001007175742326991]","[0.6153079691448071, 0.0034464410621962292]","[0.5588928151790941, 0.00803273482593763]","[0.5783170401367165, 0.0022145452568146425]","[0.6144716151186345, 0.0015630167579644054]","[0.5549818847163761, 0.0021093075249872333]","[0.5173579053861802, 0.0033919322371464096]","[0.3877950961646471, 0.0020495318551568805]","[0.39821146148496334, 0.0010715479747156]","[0.6144716151186345, 0.0015630167579644054]","[0.6440154751823852, 0.039432280929351256]","[0.5971937068345071, 0.00819770877524981]","[0.5897230823976299, 0.022582815191554598]","[0.5817741818724987, 0.006905272912720902]","[0.0, 0.0]","[0.5876492455587653, 0.008021239511435506]","[0.6144716151186345, 0.0015630167579644054]","[0.6465882298982666, 0.020151721234973677]","[0.3723111117021503, 0.007333137532897141]","[0.5205735978058752, 0.009498081789353154]","[0.3375414938787834, 0.004832051578721807]","[0.0, 0.0]","[0.3966952820970889, 0.00594852275676109]"
477,"[0.6024195274060321, 0.0026830257563774658]","[0.6024195274060321, 0.0026830257563774658]","[0.5975743675121286, 0.0014439661868612362]","[0.6381600827419127, 0.0015951419541747583]","[0.5502662069286606, 0.007370527798590142]","[0.44534993880579227, 0.00827710351593832]","[0.6024195274060321, 0.0026830257563774658]","[0.5758148997123507, 0.0040007825425727485]","[0.5635593059221065, 0.0006401959105750871]","[0.6047526540574717, 0.0015818654822736123]","[0.5487501999120343, 0.0018291172661952337]","[0.5702865597905498, 0.0015590336171110379]","[0.6047281394240087, 0.0007696143059736882]","[0.5468047795569463, 0.0011505040254020172]","[0.5105696456083674, 0.0016346215215451393]","[0.38268332804491473, 0.0014724009885405049]","[0.39268214947988717, 0.000761191317768899]","[0.6047281394240087, 0.0007696143059736882]","[0.6618147014232659, 0.03354559774743871]","[0.6173340214927818, 0.009133996985069464]","[0.6102369282777484, 0.01700125224367677]","[0.576971926865768, 0.005742337212035761]","[0.0, 0.0]","[0.58486259915635, 0.006604530792939116]","[0.6047281394240087, 0.0007696143059736882]","[0.6598120316352698, 0.016519946282426493]","[0.3874704453978239, 0.008160154165129836]","[0.5275605826872303, 0.007195992505972632]","[0.33408235022080296, 0.005123149626930053]","[0.0, 0.0]","[0.3925475695285424, 0.004086544203062794]"
478,"[0.5989188363633646, 0.0030640634479637144]","[0.5989188363633646, 0.0030640634479637144]","[0.5907848917813557, 0.0022154108749761125]","[0.6355395564602757, 0.0010076194820122662]","[0.545950934324413, 0.00466058425148936]","[0.44578083708948435, 0.008901704583187276]","[0.5989188363633646, 0.0030640634479637144]","[0.5754955466641308, 0.005124870437090207]","[0.5595641844184258, 0.001026699573041322]","[0.5933590659265031, 0.0006337646326000083]","[0.540468167082978, 0.004758080378525992]","[0.5612291872597668, 0.0010354396472327767]","[0.5950722989135568, 0.0007371985633047779]","[0.5392762643195581, 0.0013414512471828653]","[0.5055698267132338, 0.0023937045286659144]","[0.3797532183206673, 0.0026303395638852915]","[0.39008023841576384, 0.0016417694632472227]","[0.5950722989135568, 0.0007371985633047779]","[0.6787239663521026, 0.028805697323593244]","[0.6364673204181428, 0.009257027132689059]","[0.6156042617224196, 0.011852530950293462]","[0.5714666264173939, 0.005070817553932976]","[0.0, 0.0]","[0.5801065372163017, 0.005112823181320649]","[0.5950722989135568, 0.0007371985633047779]","[0.6686254758556905, 0.015160304664442764]","[0.396004872173193, 0.0067426769263015515]","[0.5307068698305962, 0.006435028952103142]","[0.3291362855277399, 0.0027012440669414374]","[0.0, 0.0]","[0.38722116254731076, 0.002724811471937957]"
479,"[0.5931754536548868, 0.0022350361356359076]","[0.5931754536548868, 0.0022350361356359076]","[0.5816798575090092, 0.0011633514178548189]","[0.6260933831776861, 0.00032432197842657265]","[0.5432798718050093, 0.005745889164239916]","[0.43802646575942755, 0.0011385236160777472]","[0.5931754536548868, 0.0022350361356359076]","[0.5659130942020416, 0.0008822026888006653]","[0.564373249422493, 0.0018505982137481424]","[0.5853100388834026, 0.00344965367258043]","[0.5340758203979704, 0.007804212880602175]","[0.5537516242171685, 0.001652138513698762]","[0.5861643781219278, 0.0009049092988945733]","[0.5296742643762344, 0.0004659146322941224]","[0.5051421280307452, 0.004447775533124237]","[0.377127108042274, 0.002766990422860217]","[0.3889168721015183, 0.002075212013541747]","[0.5861643781219278, 0.0009049092988945733]","[0.6947877680344975, 0.02647216096635658]","[0.6546439543972357, 0.011973908063443253]","[0.6127451331369085, 0.007806857744170639]","[0.5681624206132733, 0.006827990114553638]","[0.0, 0.0]","[0.5762290040881705, 0.0056898747208104705]","[0.5861643781219278, 0.0009049092988945733]","[0.6822544916729572, 0.017066489962749194]","[0.4089902586872011, 0.007921145025163107]","[0.5328390208533771, 0.00624827872213971]","[0.32768099526830974, 0.007980292551021886]","[0.0, 0.0]","[0.3859329009864052, 0.0069683160940368265]"
480,"[0.5884392899996757, 0.0025549141686632484]","[0.5884392899996757, 0.0025549141686632484]","[0.5758582650338915, 0.002494372216052522]","[0.6210229242584447, 0.0007156972220709556]","[0.5410681312198012, 0.006028657439628538]","[0.44536761733902275, 0.0114681178992483]","[0.5884392899996757, 0.0025549141686632484]","[0.5581922929237823, 0.0016465669516136936]","[0.5861545869513684, 0.0029861716306508854]","[0.5759536358171378, 0.0021230122515285277]","[0.5242850645942125, 0.0015738417853539267]","[0.549993112708298, 0.0032260046178782848]","[0.578027993371504, 0.001084280741417198]","[0.5220210257600785, 0.001157477492787946]","[0.5030768883178903, 0.003691715069845968]","[0.37405732476013903, 0.002490681290654961]","[0.3866237079621914, 0.0017147467077128229]","[0.578027993371504, 0.001084280741417198]","[0.7100483796327727, 0.029226768211924704]","[0.6625106985164511, 0.006740823695893681]","[0.622055230170324, 0.01319643447432914]","[0.5598925422536255, 0.0025995287035893494]","[0.0, 0.0]","[0.5687037356736019, 0.002945859899304837]","[0.578027993371504, 0.001084280741417198]","[0.6884996017126095, 0.01463583384683927]","[0.42103588803512304, 0.007850961950958553]","[0.5295525091376982, 0.00401600260883895]","[0.3231895645067008, 0.0032095718843450772]","[0.0, 0.0]","[0.38122588753488346, 0.0032505523129205873]"
481,"[0.5866895731338243, 0.0035915000151969237]","[0.5866895731338243, 0.0035915000151969237]","[0.5738338212633148, 0.004074047108221413]","[0.615513983227498, 0.0006638414307975554]","[0.5367643404015187, 0.0045404272839558975]","[0.4522497583824731, 0.01143205640449694]","[0.5866895731338243, 0.0035915000151969237]","[0.5572832199213077, 0.004693635853540772]","[0.6068468576038, 0.0029908861493455324]","[0.5691224466836233, 0.004235443005066576]","[0.5185375965511514, 0.008371754925595415]","[0.5500075812013817, 0.00485261734602904]","[0.5715927900774705, 0.0015493381662907099]","[0.5180793320965129, 0.0025583329915117325]","[0.5018685090026705, 0.004066304231355328]","[0.3728343397387305, 0.0034848929082380163]","[0.38645518909559107, 0.0023646048574171206]","[0.5715927900774705, 0.0015493381662907099]","[0.7245459606511341, 0.03589709035717282]","[0.6692217133742656, 0.006556082266897565]","[0.6409524686618079, 0.01928065224678134]","[0.5594715340878927, 0.00905637263000709]","[0.0, 0.0]","[0.5746330887880803, 0.01012505435617165]","[0.5715927900774705, 0.0015493381662907099]","[0.682611823442033, 0.007146243849999811]","[0.4406415794139692, 0.009823018194913151]","[0.5193714521725791, 0.00022340214425525484]","[0.3192228709661263, 0.0038864595683232553]","[0.0, 0.0]","[0.37774867064020934, 0.004476297944399803]"
