Frame index,Hips,LHipJoint,LeftUpLeg,LeftLeg,LeftFoot,LeftToeBase,RHipJoint,RightUpLeg,RightLeg,RightFoot,RightToeBase,LowerBack,Spine,Spine1,Neck,Neck1,Head,LeftShoulder,LeftArm,LeftForeArm,LeftHand,LeftFingerBase,LeftHandIndex1,LThumb,RightShoulder,RightArm,RightForeArm,RightHand,RightFingerBase,RightHandIndex1,RThumb
84,"[0.3864275827693413, 0.0038550940125403896]","[0.3864275827693413, 0.0038550940125403896]","[0.604385779413587, 0.02632771434950718]","[0.32615489613435833, 0.019686887445696417]","[0.7792585501002554, 0.07368583980500672]","[0.42818982350418944, 0.007548467910019621]","[0.3864275827693413, 0.0038550940125403896]","[0.6643373884872196, 0.016834626507513554]","[0.7416990805022602, 0.0755584345873221]","[0.30478936615309976, 0.01403819952158874]","[0.32984253108489076, 0.0030172462399541615]","[0.45375976994027056, 0.005733122054137838]","[0.5480514114652373, 0.003782000498398604]","[0.4975807281336476, 0.001734068616320865]","[0.47172739686385345, 0.011162706278751563]","[0.597674728146088, 0.016598361987980894]","[0.5855812424395604, 0.006986805467793599]","[0.5480514114652373, 0.003782000498398604]","[0.5177911373916658, 0.022775181324303385]","[0.5168103394849016, 0.0008196896472855549]","[0.3828574390267821, 0.010334094501058376]","[0.3367144331366238, 0.0021010218089921426]","[0.0, 0.0]","[0.33894440910354895, 0.0020631240639548904]","[0.5480514114652373, 0.003782000498398604]","[0.3516808684571238, 0.017733120420086044]","[0.4982478107183494, 0.004941206649981986]","[0.29650155439635917, 0.0022602013813326485]","[0.26412090539480115, 0.01392468996187197]","[0.0, 0.0]","[0.266793229779647, 0.014158753608964656]"
85,"[0.38166608094548465, 0.008070884592766637]","[0.38166608094548465, 0.008070884592766637]","[0.5972963549491409, 0.024816523648814884]","[0.3164911621008754, 0.011751198153777464]","[0.776753722359799, 0.05691161936435311]","[0.4179748308651556, 0.02108009533989725]","[0.38166608094548465, 0.008070884592766637]","[0.6468237027516627, 0.016206447781564454]","[0.7675291724520341, 0.07813164818354809]","[0.2969772653651305, 0.010867249658504016]","[0.3285000791315752, 0.02240433766370474]","[0.4516063733579744, 0.010907308993423926]","[0.5377247854117806, 0.004118025927610994]","[0.48277794203595437, 0.0022715045217938075]","[0.4550039517529665, 0.003502749214126366]","[0.5774226544797356, 0.00541195198940702]","[0.5642398118346176, 0.0019098438341998195]","[0.5377247854117806, 0.004118025927610994]","[0.5078637178765709, 0.0211595144884193]","[0.49444418552563246, 0.0018328667343486277]","[0.36737640918882375, 0.001130973355292414]","[0.32265278464531433, 0.0017914886055430351]","[0.0, 0.0]","[0.3247779816214547, 0.0017891423501864771]","[0.5377247854117806, 0.004118025927610994]","[0.3455995186802226, 0.016899656947734615]","[0.48151510613484966, 0.005567552845789688]","[0.2876715186489172, 0.0029897490086663327]","[0.255991889330364, 0.004311341489399677]","[0.0, 0.0]","[0.2584185774901123, 0.00421066653948873]"
86,"[0.3684353697960772, 0.0032288941628858666]","[0.3684353697960772, 0.0032288941628858666]","[0.5818826496255064, 0.01549288433118526]","[0.30115440559947587, 0.0008627170457116667]","[0.7577571889020716, 0.030908521009898767]","[0.4013446145199292, 0.00803781959556534]","[0.3684353697960772, 0.0032288941628858666]","[0.627946549497045, 0.013893000583541109]","[0.7907762552068307, 0.07850627938636984]","[0.28982308083705977, 0.011226419306257214]","[0.32100580169772763, 0.013198256225715134]","[0.44948496533055005, 0.010839267208886116]","[0.5192121499917872, 0.0020081497382511866]","[0.4777547362078024, 0.004305610240140657]","[0.4718756197316336, 0.015812416888919913]","[0.5780041878687575, 0.01637212355337102]","[0.5709754830584565, 0.007587913484110344]","[0.5192121499917872, 0.0020081497382511866]","[0.4991319444408103, 0.022007406361149104]","[0.4722438239331139, 0.00132551944943817]","[0.4008574104371467, 0.010787880106577049]","[0.3161805712935137, 0.006237183006889309]","[0.0, 0.0]","[0.3180077531124261, 0.006091452593284994]","[0.5192121499917872, 0.0020081497382511866]","[0.3422621408735315, 0.020426182720003194]","[0.46959113572852723, 0.008255542079950688]","[0.28170625284845213, 0.0041783182292744045]","[0.24622741788785463, 0.002572684670034038]","[0.0, 0.0]","[0.2485651603895292, 0.0025971784992029805]"
87,"[0.3637686238492604, 0.007552645046490921]","[0.3637686238492604, 0.007552645046490921]","[0.5616688398248689, 0.009513112378781222]","[0.2915197319357992, 0.00959051270328087]","[0.7302638935512866, 0.016159211602827524]","[0.39966707547615155, 0.03462799378873652]","[0.3637686238492604, 0.007552645046490921]","[0.615605765544298, 0.019660105247773292]","[0.8111284637458436, 0.07766524577504588]","[0.2847950206624936, 0.013767225787734684]","[0.3141544384512112, 0.013585251523648392]","[0.4505378370088964, 0.012154614307114248]","[0.5058403090038888, 0.003002151698817098]","[0.4787494823009224, 0.0054878110994016896]","[0.46382060092530286, 0.00782661396078319]","[0.5740724792339036, 0.014006121989175209]","[0.5666520622571246, 0.005812830417087894]","[0.5058403090038888, 0.003002151698817098]","[0.4913758707254674, 0.022637866675181317]","[0.4497324894588234, 0.0005765059269172503]","[0.460771669393432, 0.020362756383017835]","[0.30434653893530855, 0.0025658128936371337]","[0.0, 0.0]","[0.30606926988736155, 0.002548540122678957]","[0.5058403090038888, 0.003002151698817098]","[0.3397253690911326, 0.02129381603576157]","[0.46024869116204753, 0.009586111403760499]","[0.28298894821803233, 0.007274532322312395]","[0.2369704714770223, 0.002584316500785725]","[0.0, 0.0]","[0.23904675838550077, 0.002459634916234468]"
88,"[0.3638058186849378, 0.009949453463016263]","[0.3638058186849378, 0.009949453463016263]","[0.5415159254369313, 0.008489040019128364]","[0.28783354739669087, 0.01925714069412417]","[0.7049594078781372, 0.01738882286001615]","[0.38074834457851964, 0.0020046619843473758]","[0.3638058186849378, 0.009949453463016263]","[0.6047252166948259, 0.02052626197219621]","[0.827214942495014, 0.07591957127663783]","[0.2776396761761121, 0.010277222214611673]","[0.30414303203384796, 0.008406691341529875]","[0.4540301908619531, 0.012793967608606674]","[0.49460266055012436, 0.0033328271964180598]","[0.4810306078332929, 0.0056389389132610705]","[0.5174385408327726, 0.029655481340193104]","[0.6166652313105132, 0.0362883335750834]","[0.6099868560314121, 0.016883548025479853]","[0.49460266055012436, 0.0033328271964180598]","[0.482036063924993, 0.01997082379398208]","[0.43042391341637315, 0.0016581863672040962]","[0.5146945024540888, 0.01707455607226051]","[0.2975699644851145, 0.005447101352219718]","[0.0, 0.0]","[0.2989790787681016, 0.005282741007680962]","[0.49460266055012436, 0.0033328271964180598]","[0.3352834357263447, 0.018273044030943084]","[0.45348853209995343, 0.010999441159406341]","[0.2744063360957955, 0.002736676267127073]","[0.23304757119761088, 0.006693516363465515]","[0.0, 0.0]","[0.2347419764963222, 0.0064536323735064315]"
89,"[0.36651726522021877, 0.010629938594707483]","[0.36651726522021877, 0.010629938594707483]","[0.5219955924891938, 0.008081276361285611]","[0.29075765454614927, 0.02803345525498607]","[0.6861101521024168, 0.025387692736526104]","[0.3657025222878652, 0.007515957258780133]","[0.36651726522021877, 0.010629938594707483]","[0.5939428406271794, 0.02006270894028098]","[0.838939672358995, 0.07376589014024841]","[0.27038669124102727, 0.009589051348666581]","[0.30888566153529173, 0.025924619415414546]","[0.44916896735629247, 0.009379066388558796]","[0.4911545869901908, 0.005018262030985062]","[0.4748846738915645, 0.004022737970675395]","[0.508763425086575, 0.009356709548393807]","[0.608201869129688, 0.013980153100220593]","[0.602130979473876, 0.006176186254061879]","[0.4911545869901908, 0.005018262030985062]","[0.4750355893096643, 0.02234499560763986]","[0.4141070989471138, 0.0027054272647171014]","[0.5078380010488548, 0.006391395720803264]","[0.2958964413227433, 0.008519573935784694]","[0.0, 0.0]","[0.29680365271522574, 0.00821503775588929]","[0.4911545869901908, 0.005018262030985062]","[0.3299163311384052, 0.016554303255187412]","[0.44749689560932193, 0.011269333692153525]","[0.2669825719839629, 0.0030805061297700053]","[0.23285734104772224, 0.00966251242978707]","[0.0, 0.0]","[0.23461688896057992, 0.009782958742866648]"
90,"[0.3688121400610886, 0.010539364569528862]","[0.3688121400610886, 0.010539364569528862]","[0.5062351195465287, 0.011050256758000082]","[0.3001625811259121, 0.034019768317722264]","[0.6776446185621208, 0.03992109650744605]","[0.38142417316088567, 0.04923055912032512]","[0.3688121400610886, 0.010539364569528862]","[0.5844924140524219, 0.020876541563290107]","[0.8454218678978523, 0.07058385513541135]","[0.2673293057524689, 0.015090101173521003]","[0.3066536178336699, 0.019471884064355648]","[0.4358481138548506, 0.004791417577134669]","[0.48990374148354343, 0.005464469857290898]","[0.4646541483323275, 0.003033446011122642]","[0.5578870825779175, 0.03153577868948839]","[0.646205711895297, 0.03258215243550918]","[0.6419178815264883, 0.01641934080433857]","[0.48990374148354343, 0.005464469857290898]","[0.47024222110138625, 0.02468153031331167]","[0.39798523775490163, 0.002373839648559892]","[0.5026504550489053, 0.006832964021557846]","[0.2958132874702393, 0.009489387653283837]","[0.0, 0.0]","[0.2963260466802121, 0.009236058311386608]","[0.48990374148354343, 0.005464469857290898]","[0.3228682020896748, 0.013683408093674972]","[0.4415841033078905, 0.011099031010302745]","[0.2545439808733295, 0.00044331363000655233]","[0.22811567562740975, 0.005806981267680319]","[0.0, 0.0]","[0.22944139393144078, 0.00551364302165324]"
91,"[0.3605939999422807, 0.005505828772002182]","[0.3605939999422807, 0.005505828772002182]","[0.491021069919705, 0.01078364345445098]","[0.3120887602519695, 0.037077928846958964]","[0.6712660005211103, 0.042402866421705064]","[0.4079955038697531, 0.060924132144650645]","[0.3605939999422807, 0.005505828772002182]","[0.5748007585507429, 0.020136912287332952]","[0.8455308154187269, 0.06610963316961578]","[0.26418220873512965, 0.014697783748668166]","[0.3424027617885033, 0.04890625611125316]","[0.41761432587836994, 0.00186116492915404]","[0.482419510149307, 0.003965541351160418]","[0.45983899557780855, 0.004130685852058452]","[0.6020983743201258, 0.033162270220266465]","[0.6815851407057673, 0.03546118860845469]","[0.6777260933738395, 0.017376158140642868]","[0.482419510149307, 0.003965541351160418]","[0.4656437510084364, 0.024533484419598926]","[0.3842758153027033, 0.003193861544817712]","[0.483748554770232, 0.0021048670779052455]","[0.28766939811028513, 0.004286306235419824]","[0.0, 0.0]","[0.28812067783300804, 0.004250819813741968]","[0.482419510149307, 0.003965541351160418]","[0.31401100535035487, 0.010522477437275026]","[0.4345501199802365, 0.010124407697702967]","[0.2519752790772205, 0.004921828490623983]","[0.21817739236589842, 0.0012325489405789183]","[0.0, 0.0]","[0.21937911923121722, 0.0011837979785699658]"
92,"[0.354206152613154, 0.006239803849674907]","[0.354206152613154, 0.006239803849674907]","[0.4773764741638306, 0.011638260453302254]","[0.32638300488175526, 0.04022317136950562]","[0.6556510239756022, 0.027613569431996825]","[0.39240853136599474, 0.00906177611646689]","[0.354206152613154, 0.006239803849674907]","[0.5690919912859871, 0.023739048825114004]","[0.8420489212878461, 0.060591855085185296]","[0.26036863893639406, 0.013473927736284759]","[0.3964956207303271, 0.06500171827411347]","[0.4007954399131912, 0.00211881852915474]","[0.4726311247401982, 0.0033219572168328403]","[0.45404215420658794, 0.0038532151976926428]","[0.5881717561170728, 0.009869289155354052]","[0.666896241555454, 0.013288380791643304]","[0.6621402112725087, 0.006086077854774117]","[0.4726311247401982, 0.0033219572168328403]","[0.4601796800647415, 0.02302788367662065]","[0.3721907299419723, 0.0036645722220197954]","[0.46441760204330057, 0.0016388641676228133]","[0.28361652059529624, 0.006660293526110475]","[0.0, 0.0]","[0.2841174562982365, 0.006688308073868589]","[0.4726311247401982, 0.0033219572168328403]","[0.3055898683595666, 0.01048229144565611]","[0.4325307339074342, 0.013236848042422422]","[0.26524372904457855, 0.009272934315845886]","[0.23663033877897988, 0.016880436085183078]","[0.0, 0.0]","[0.23824705845351637, 0.017103764395940874]"
93,"[0.35091265707703456, 0.007689348520364589]","[0.35091265707703456, 0.007689348520364589]","[0.4677061507417861, 0.01513938138547298]","[0.3430377011809496, 0.04357061313401202]","[0.6352457023652857, 0.01900261640645628]","[0.3800207463062405, 0.01361772900912516]","[0.35091265707703456, 0.007689348520364589]","[0.5643931626081293, 0.024481343105863324]","[0.8338745725052472, 0.052988599361637315]","[0.25634586088985745, 0.012863115591821845]","[0.4169948436094876, 0.04423108193727742]","[0.3878247970340408, 0.0036779295205326135]","[0.46056831507245893, 0.0026658562164426874]","[0.44805095137525563, 0.003741503376529804]","[0.6264329409669469, 0.02951920951528507]","[0.7002066173999086, 0.03718990745623882]","[0.6959261901452578, 0.01698570912940309]","[0.46056831507245893, 0.0026658562164426874]","[0.4536546539858354, 0.021225406082433323]","[0.359409203623382, 0.002984714109345981]","[0.4454423443574528, 0.0014311699866353606]","[0.2743273991049051, 0.003153002113279647]","[0.0, 0.0]","[0.27474755710519727, 0.0031088875869739207]","[0.46056831507245893, 0.0026658562164426874]","[0.2970897635688213, 0.00973398058388022]","[0.4303762571349246, 0.013053231667267481]","[0.26621417893822524, 0.006595599243286549]","[0.24373689187340927, 0.012874001283266984]","[0.0, 0.0]","[0.24491693267857026, 0.012760519314095234]"
94,"[0.3454750385566699, 0.006426199729267147]","[0.3454750385566699, 0.006426199729267147]","[0.4632000100986517, 0.02011451292382633]","[0.3607519966443908, 0.045976506421211774]","[0.6186059498626504, 0.023168817754819937]","[0.3642830952857725, 0.006144247626832245]","[0.3454750385566699, 0.006426199729267147]","[0.5579016486419485, 0.022387697501556128]","[0.8196039723312919, 0.0428272727273777]","[0.25271570469274574, 0.013098783235295298]","[0.3970759622075995, 0.0013680902105153983]","[0.38251690626332335, 0.007308124981129585]","[0.4547879180862381, 0.003951445493599852]","[0.447383268037944, 0.004862175322954627]","[0.6062093482060671, 0.006728438550713164]","[0.6839644188697247, 0.01341947713162168]","[0.6764518556683504, 0.005184746258982915]","[0.4547879180862381, 0.003951445493599852]","[0.4491255974928756, 0.023289248577985696]","[0.3489641509355187, 0.0038395129422703583]","[0.43176919575322636, 0.002895501229058572]","[0.2624540796251545, 0.0011876737274837059]","[0.0, 0.0]","[0.26283805568405944, 0.0011749611744767208]","[0.4547879180862381, 0.003951445493599852]","[0.29104762039550536, 0.01261617957811695]","[0.41801286265538706, 0.00612561226361344]","[0.2554479609774612, 0.0012147491593880678]","[0.23765757496607912, 0.005101326005072804]","[0.0, 0.0]","[0.23851949245445975, 0.004886393660868852]"
95,"[0.3375107936116437, 0.004916526372118702]","[0.3375107936116437, 0.004916526372118702]","[0.4579563492756214, 0.01907377949106774]","[0.37987000591141457, 0.04877988066655253]","[0.6038559031552622, 0.024737286998666997]","[0.34656968398508015, 0.0009427748554188669]","[0.3375107936116437, 0.004916526372118702]","[0.5481759021306528, 0.018717443009500782]","[0.7992357902092319, 0.032188770424468494]","[0.2619038276477363, 0.024494345376236397]","[0.3848594759668962, 0.011216816731085334]","[0.36696675320442185, 0.001850630440817846]","[0.44269021683928, 0.0024237011576630977]","[0.4376875327598546, 0.002832663446204863]","[0.5823425418722611, 0.0038944946981155325]","[0.6528252843756405, 0.0021847592906081596]","[0.6434601707615438, 0.0002810829457673951]","[0.44269021683928, 0.0024237011576630977]","[0.4482503379533673, 0.02758374967209984]","[0.34113259052782285, 0.0048879559560254015]","[0.4101911137094981, 3.4906585039702307e-06]","[0.2553324511189858, 0.0038662048390786727]","[0.0, 0.0]","[0.2557160863957277, 0.0038692247567160124]","[0.44269021683928, 0.0024237011576630977]","[0.2858352586233186, 0.013332662330401753]","[0.4096402592697193, 0.008366002364525834]","[0.2455817694529447, 0.0013805554383275185]","[0.23320521959185417, 0.00619485725464734]","[0.0, 0.0]","[0.23399007670425112, 0.006169566279495075]"
96,"[0.3593087948126528, 0.014595476417749536]","[0.3593087948126528, 0.014595476417749536]","[0.4523137368594344, 0.018355579663569325]","[0.4026310223340352, 0.05368593386590252]","[0.5883117930959854, 0.02234863569963497]","[0.33146885672614024, 0.004194048892948508]","[0.3593087948126528, 0.014595476417749536]","[0.5427528569241544, 0.02264484763886132]","[0.7752957301558814, 0.02501922104568613]","[0.25792784871551094, 0.012926224889402666]","[0.3663838544176537, 0.0011262187559604765]","[0.3835120863248911, 0.013741702608750333]","[0.43740391411951385, 0.003814682958739362]","[0.43500819630907345, 0.004288870776669524]","[0.5713656216748878, 0.01092967988512833]","[0.6344545610224913, 0.010180028707965989]","[0.6269498584625695, 0.0052968414074581905]","[0.43740391411951385, 0.003814682958739362]","[0.44742577646972376, 0.02749016150741444]","[0.335035864300753, 0.005549598683889577]","[0.390382819878687, 0.00023561944901925465]","[0.25029373508435604, 0.0049775250839201035]","[0.0, 0.0]","[0.250525378028246, 0.004881138231874853]","[0.43740391411951385, 0.003814682958739362]","[0.28061137555311383, 0.012906363605132162]","[0.40698597472905756, 0.011882089190187982]","[0.23714656089878128, 0.0018168877513260698]","[0.22977718131575406, 0.006850492210650941]","[0.0, 0.0]","[0.23012594214716578, 0.006524649370058484]"
97,"[0.3577073705474388, 0.008556382354076845]","[0.3577073705474388, 0.008556382354076845]","[0.4457852976550862, 0.01709975825910463]","[0.4305163473005311, 0.060222330642882606]","[0.5755194668457031, 0.025307677074590872]","[0.3290303291993125, 0.026611592603934295]","[0.3577073705474388, 0.008556382354076845]","[0.5389702383997184, 0.024050775452435908]","[0.7498084653331161, 0.020732987829609716]","[0.25336918874353626, 0.011783886610331838]","[0.36373947562300707, 0.02298947519329139]","[0.3774282219425951, 0.006740110329270039]","[0.4332659879338141, 0.003991078649698154]","[0.41905934203653655, 0.0012944901293066862]","[0.5475487969145053, 0.002853872039935753]","[0.6118850994260994, 0.006522000306452641]","[0.602761747655821, 0.0024204425092914017]","[0.4332659879338141, 0.003991078649698154]","[0.44505424536812227, 0.025372831270382732]","[0.3315690190459258, 0.006701309614083322]","[0.3740462042893781, 0.001068141502220573]","[0.25493495441553166, 0.009553084659347302]","[0.0, 0.0]","[0.2551047251875581, 0.009520783693952387]","[0.4332659879338141, 0.003991078649698154]","[0.27841093693120095, 0.016788541189993438]","[0.3994721740179902, 0.008538269135096907]","[0.229208122022445, 0.001843067690106018]","[0.22968486480822173, 0.00946605550691496]","[0.0, 0.0]","[0.22967234103852668, 0.00918834950648412]"
98,"[0.38535738561097854, 0.016497559059590335]","[0.38535738561097854, 0.016497559059590335]","[0.46394735664899966, 0.03331860392845268]","[0.45940496207173964, 0.06356923359127357]","[0.5582828668600971, 0.017530726316411803]","[0.31333654593480886, 0.0014265481853990949]","[0.38535738561097854, 0.016497559059590335]","[0.5423241990598756, 0.029472864596060928]","[0.7209201895197214, 0.013431738821262404]","[0.24145223337415797, 0.0010589962284203015]","[0.40281142561984884, 0.05528798544883055]","[0.41084661841828635, 0.018269787991537625]","[0.4522541526165602, 0.006970962491117884]","[0.41878680300307125, 0.0046104152095944664]","[0.5316356709468789, 0.006864266175653732]","[0.5939542263047792, 0.00901259733441339]","[0.5840641265440096, 0.0038666218344835597]","[0.4522541526165602, 0.006970962491117884]","[0.44275523956885376, 0.025219711630438325]","[0.33058598516869814, 0.00783674036664093]","[0.37490487510594833, 0.00641408500107901]","[0.24375875285628423, 0.0010110994635218027]","[0.0, 0.0]","[0.2439036612923944, 0.0009986151852909274]","[0.4522541526165602, 0.006970962491117884]","[0.28004070286589455, 0.020850083221558315]","[0.39199024145189615, 0.008293474673865452]","[0.23533529298872324, 0.006796312107265892]","[0.22099628668165466, 0.0023177726421708803]","[0.0, 0.0]","[0.22095390026667397, 0.0022948930644256576]"
99,"[0.4186233392825853, 0.018583604866703494]","[0.4186233392825853, 0.018583604866703494]","[0.501318188276977, 0.0444491491260071]","[0.49063096920967114, 0.06818316699358182]","[0.5376246381318772, 0.010999921579598313]","[0.2979201671559145, 0.0004714993239075959]","[0.4186233392825853, 0.018583604866703494]","[0.5408452888814212, 0.02639139080900683]","[0.6906991713004288, 0.009094966734643502]","[0.23100876478383367, 0.0022889748169682934]","[0.3969299438285186, 0.020884072174370435]","[0.44233633249678217, 0.018583216231442625]","[0.4853029663519313, 0.008703838671849767]","[0.42527467973717764, 0.005386685217687283]","[0.5203780730685733, 0.009146553159460767]","[0.5718352589417572, 0.005387564329670744]","[0.5646177171989268, 0.003296582490109114]","[0.4853029663519313, 0.008703838671849767]","[0.43926416204131297, 0.02347925843104802]","[0.34027398566712225, 0.010698978025604267]","[0.39603432340237, 0.009815731713216223]","[0.2640980172535398, 0.014390090370396959]","[0.0, 0.0]","[0.26415334462078677, 0.014340002234293953]","[0.4853029663519313, 0.008703838671849767]","[0.2847678450439721, 0.02308845404216514]","[0.38377711156007316, 0.0075449891831665655]","[0.24708545774570237, 0.008213519459885315]","[0.2148130460400336, 0.004027144658305184]","[0.0, 0.0]","[0.21452342690887596, 0.0038255111818974886]"
100,"[0.43459988400690863, 0.014893987889673336]","[0.43459988400690863, 0.014893987889673336]","[0.4943253723414785, 0.019165486732576342]","[0.5176003251226432, 0.06717700849601381]","[0.5226414627146496, 0.01799911861299579]","[0.30219617164694806, 0.03206800908617531]","[0.43459988400690863, 0.014893987889673336]","[0.5402757009136581, 0.02724635713850017]","[0.6585543932764043, 0.0037317885175448305]","[0.23194788703728647, 0.016838412707247712]","[0.4219984494054674, 0.04739236082940763]","[0.4520553950582631, 0.013778282746302613]","[0.49121644666922454, 0.006017481198301207]","[0.43602358484364484, 0.005928388519128426]","[0.5112918637853758, 0.010074785925591342]","[0.5527044087700638, 0.006717731685292449]","[0.5482424170946721, 0.004004500580373922]","[0.49121644666922454, 0.006017481198301207]","[0.4342574646527146, 0.021270577980225906]","[0.3616892738818368, 0.013823271131558198]","[0.40774822877521394, 0.008583529261308067]","[0.2955331491269281, 0.018611011711804407]","[0.0, 0.0]","[0.2955030507473435, 0.01855432648173747]","[0.49121644666922454, 0.006017481198301207]","[0.2953276401171985, 0.027454813246151025]","[0.37520330647166233, 0.007020213944905064]","[0.24688283223638754, 0.0056286868376817555]","[0.20997702132240142, 0.004877004514885325]","[0.0, 0.0]","[0.20974366474755196, 0.004918485908957441]"
101,"[0.4323426267203469, 0.009977752551577868]","[0.4323426267203469, 0.009977752551577868]","[0.4899404477808069, 0.021543319667096394]","[0.5438446051435246, 0.06891497161972743]","[0.5188238177139501, 0.03368501912042622]","[0.3157688651208163, 0.041220706012590494]","[0.4323426267203469, 0.009977752551577868]","[0.5366778046454275, 0.024095826164555103]","[0.6263746877450124, 0.0011678218604604129]","[0.23053171695775215, 0.014220269050521993]","[0.42006393616917437, 0.028030921574694077]","[0.43998040858886067, 0.005362782266915186]","[0.4874553105239324, 0.004569953348091959]","[0.43335599235022343, 0.004254550180779618]","[0.4918624715536106, 0.003638847977311824]","[0.5354043183113187, 0.007329921937127927]","[0.5301513551933305, 0.0031474527939702158]","[0.4874553105239324, 0.004569953348091959]","[0.4337720182614985, 0.026527357299488893]","[0.37766523106077104, 0.012950830510428304]","[0.3967413611840918, 0.0031346113365818633]","[0.28570159603933676, 0.0031813087073763752]","[0.0, 0.0]","[0.2856916646135754, 0.0031884308104449424]","[0.4874553105239324, 0.004569953348091959]","[0.3042942756719918, 0.026996710459944517]","[0.3697585961900163, 0.008788971761994595]","[0.24688151211228535, 0.0056880280322495185]","[0.21408732020846263, 0.010349705287290296]","[0.0, 0.0]","[0.21314865910923828, 0.01006550603415366]"
102,"[0.42095028027481346, 0.005233109077516419]","[0.42095028027481346, 0.005233109077516419]","[0.5114303133077063, 0.03723877764325964]","[0.5693484018119032, 0.0705680594102254]","[0.4990191216100101, 0.009252422862295441]","[0.3051513194949591, 0.009729390517711269]","[0.42095028027481346, 0.005233109077516419]","[0.5235334403689369, 0.0140645221269865]","[0.6002221814622601, 0.008063621617797792]","[0.22316072737253018, 0.005778216623564478]","[0.40477527824595877, 0.008347050051188914]","[0.42961680913943245, 0.005925825243868505]","[0.4862007709139628, 0.005075057683527947]","[0.42474539969326147, 0.0029022677104132266]","[0.4813892796247241, 0.008372746065845251]","[0.518717158489566, 0.007129223356679478]","[0.5144830566366115, 0.003655076943799363]","[0.4862007709139628, 0.005075057683527947]","[0.43730521487647395, 0.029266416571070306]","[0.3979762771135333, 0.014416330666376508]","[0.38497585864847456, 0.002689552377323258]","[0.30365361632603705, 0.014928610492827605]","[0.0, 0.0]","[0.30381235944090923, 0.01495240412634519]","[0.4862007709139628, 0.005075057683527947]","[0.3153372555630597, 0.028967005698846426]","[0.3618819333865902, 0.006986366612997421]","[0.2437248001655495, 0.004225442119078314]","[0.21222434184509384, 0.007242786163825097]","[0.0, 0.0]","[0.211118222313864, 0.007081931755270711]"
103,"[0.4111384080846618, 0.005743846044519922]","[0.4111384080846618, 0.005743846044519922]","[0.5422466130211937, 0.04318066555541203]","[0.595635124788376, 0.07350067804939873]","[0.4783654092892319, 0.006471553514106838]","[0.32048038376485233, 0.04310682906896243]","[0.4111384080846618, 0.005743846044519922]","[0.5071331847820261, 0.010028143662003632]","[0.5765380791934044, 0.009872896899455147]","[0.2433835137186767, 0.02944151855109904]","[0.393000316897231, 0.012346650455443028]","[0.42237696907231453, 0.0072513810968580904]","[0.4935691295203177, 0.0061402492369948105]","[0.42593294248583574, 0.004850555632360536]","[0.4649207834820764, 0.004506137122770081]","[0.5007678535520417, 0.0056295274414317415]","[0.4968841276579529, 0.0027361101927287864]","[0.4935691295203177, 0.0061402492369948105]","[0.43436147373142436, 0.023573235885538706]","[0.4312014850819218, 0.01811612302104229]","[0.3937115850398241, 0.007847000316966609]","[0.300607418576156, 0.0077703155059834625]","[0.0, 0.0]","[0.300569941788345, 0.0076308008257519894]","[0.4935691295203177, 0.0061402492369948105]","[0.3345465610705894, 0.035302173870640725]","[0.3520614988485009, 0.005433519134283585]","[0.23787344720183445, 0.002907718533822496]","[0.20845943909288298, 0.005572676024218985]","[0.0, 0.0]","[0.20750152830056484, 0.005662867131358915]"
104,"[0.3958437692383127, 0.002687062113772023]","[0.3958437692383127, 0.002687062113772023]","[0.5560546817380673, 0.03574299329449838]","[0.6173830352717402, 0.07180212135640118]","[0.46013731834074056, 0.008559085472119796]","[0.31924147821759763, 0.027789982448688744]","[0.3958437692383127, 0.002687062113772023]","[0.4975609699880871, 0.016164911188688607]","[0.5606842524657955, 0.020238532256413398]","[0.2913922656578709, 0.04984602807476356]","[0.4131466160759723, 0.043302178623176604]","[0.41537447329964344, 0.00718647977772976]","[0.4963436681002418, 0.005712396609124389]","[0.43073255086434964, 0.005262960833745922]","[0.4505367938213343, 0.0052525457090184325]","[0.4840459171584793, 0.005843987327743438]","[0.48029063843412645, 0.002774539110685517]","[0.4963436681002418, 0.005712396609124389]","[0.4329962889052044, 0.02531751002562638]","[0.45418027681949535, 0.016389329794588903]","[0.42643608919602743, 0.011943288071397256]","[0.32062860501622326, 0.01599376846812157]","[0.0, 0.0]","[0.32009987971592807, 0.015788847803978913]","[0.4963436681002418, 0.005712396609124389]","[0.35290677620881467, 0.03590486677550233]","[0.3471008772755704, 0.008281543216369315]","[0.23355420135695124, 0.0034697145529647253]","[0.20508888464651928, 0.005703596799320025]","[0.0, 0.0]","[0.20391289391039336, 0.005505370482545097]"
