Frame index,Hips,LHipJoint,LeftUpLeg,LeftLeg,LeftFoot,LeftToeBase,RHipJoint,RightUpLeg,RightLeg,RightFoot,RightToeBase,LowerBack,Spine,Spine1,Neck,Neck1,Head,LeftShoulder,LeftArm,LeftForeArm,LeftHand,LeftFingerBase,LeftHandIndex1,LThumb,RightShoulder,RightArm,RightForeArm,RightHand,RightFingerBase,RightHandIndex1,RThumb
1018,"[0.4516909746665804, 0.002562825816768398]","[0.4516909746665804, 0.002562825816768398]","[0.372985610102273, 0.004033473277131028]","[0.08202112182874055, 0.00027502600284581385]","[0.1691841481146454, 0.00402955971108523]","[0.20636112016166772, 0.010333216249588096]","[0.4516909746665804, 0.002562825816768398]","[0.3294536906904331, 0.005149310541712187]","[0.08058774760460288, 0.0007020048299405475]","[0.18398335750723768, 0.004958312781279864]","[0.30644028650278116, 0.003781555108746587]","[0.4215843974495794, 0.0056063124520009675]","[0.5056802488926003, 0.0058416467940200206]","[0.4076788888001589, 0.009064730044469312]","[0.4644382757322329, 0.0071215893085622]","[0.4541647682900635, 0.01158110472461536]","[0.47913797472510655, 0.004424459547188413]","[0.5056802488926003, 0.0058416467940200206]","[0.33896286634316103, 0.006489554913689921]","[0.25986570043867624, 0.005331711801942166]","[0.3311099359862756, 0.004958480404915886]","[0.33343213803568594, 0.008486490816277165]","[0.0, 0.0]","[0.33665969121600875, 0.008170615734058629]","[0.5056802488926003, 0.0058416467940200206]","[0.29297509729697174, 0.014516555748433382]","[0.26532589445524096, 0.0020153612030598]","[0.23225370150402236, 0.003776892501315694]","[0.29778336610261863, 0.007737865773492394]","[0.0, 0.0]","[0.3033802272673495, 0.007568128046915824]"
1019,"[0.4454070889044603, 0.0033976175152800932]","[0.4454070889044603, 0.0033976175152800932]","[0.3679518352388171, 0.0038154049510474787]","[0.08045034164505369, 0.00013450622069656565]","[0.16922144426155805, 0.00457407021755845]","[0.20278216048114828, 0.0025146604963632575]","[0.4454070889044603, 0.0033976175152800932]","[0.32571012238116726, 0.005861605363093118]","[0.08005366066797459, 0.00240180108855336]","[0.1813687998973475, 0.0030228181095729723]","[0.3033578537901284, 0.005866943110207483]","[0.4206592977329586, 0.01217124710969509]","[0.5097763478836029, 0.010772597208820544]","[0.41686589148172226, 0.018467709392944835]","[0.47509841434493194, 0.017286463965150992]","[0.479165292552839, 0.025636916841893564]","[0.4999258123591495, 0.010375519207088364]","[0.5097763478836029, 0.010772597208820544]","[0.3393828709539069, 0.015933059792937437]","[0.25716567207559915, 0.005842544710808853]","[0.3269367178324769, 0.005876523591464904]","[0.3290066926648888, 0.0062854050646221835]","[0.0, 0.0]","[0.3321859810808804, 0.006104214551355874]","[0.5097763478836029, 0.010772597208820544]","[0.29595063682604117, 0.019472251065700934]","[0.26213308749085173, 0.005603658356040037]","[0.2277799280573919, 0.00029845130209110466]","[0.2940702087329978, 0.007550740357873866]","[0.0, 0.0]","[0.29951836034249524, 0.00722023802635627]"
1020,"[0.4388243213419562, 0.0028730627486693375]","[0.4388243213419562, 0.0028730627486693375]","[0.3626029138987227, 0.0031614188843983224]","[0.08321506035997162, 0.005243514666435735]","[0.1686088617774715, 0.003730540448951895]","[0.20137956789299624, 0.012168475652768575]","[0.4388243213419562, 0.0028730627486693375]","[0.32174339453219863, 0.005247675938766945]","[0.08285201991318272, 0.0060629991847817016]","[0.1790648830393306, 0.0037560233048933834]","[0.3012615149576622, 0.0076473119350594036]","[0.4496225260285973, 0.03237398666195023]","[0.5342875304894228, 0.02333863227574684]","[0.4460225969076362, 0.04272927727277636]","[0.5013309754865426, 0.02684256168679595]","[0.5052070279251971, 0.0358224332385176]","[0.524929521741192, 0.012528458981569433]","[0.5342875304894228, 0.02333863227574684]","[0.36949235110311046, 0.04318863067297808]","[0.2528408600319885, 0.0019149315262910029]","[0.3224381944908036, 0.00489564855184411]","[0.32424161458234413, 0.005085758741225845]","[0.0, 0.0]","[0.32742843550887774, 0.005095682316772105]","[0.5342875304894228, 0.02333863227574684]","[0.3192083521986905, 0.04204544656114545]","[0.256929797706685, 0.00010437900553490264]","[0.22528795056002704, 0.0035953782591082385]","[0.2888832827180809, 0.002338372796405394]","[0.0, 0.0]","[0.29421384578945187, 0.0022450627696984256]"
1021,"[0.4422375857119792, 0.01253045858469299]","[0.4422375857119792, 0.01253045858469299]","[0.36254025287303865, 0.011307160096469957]","[0.08894011983793457, 0.007637336370988739]","[0.1767398376895385, 0.008915796120526237]","[0.21031141663949726, 0.03485965937903857]","[0.4422375857119792, 0.01253045858469299]","[0.32427240791942646, 0.015339379046174523]","[0.08612572745459503, 0.006611497292965565]","[0.1796553468436093, 0.010834150724335322]","[0.328416531208353, 0.03252275969648667]","[0.44698865877835264, 0.010293418202458693]","[0.5286266450943653, 0.004606079277941374]","[0.44111773750203015, 0.006269565498415714]","[0.5262644267122154, 0.027672053387133362]","[0.5299466765289373, 0.03392827803822771]","[0.5486830456541325, 0.015150992194928608]","[0.5286266450943653, 0.004606079277941374]","[0.36353935564872025, 0.0032953199783196728]","[0.24915694395339666, 0.003211981858345826]","[0.31669423076979747, 0.0016912240451825093]","[0.31981036587167866, 0.005754110047803371]","[0.0, 0.0]","[0.32292669369657295, 0.005529701583537654]","[0.5286266450943653, 0.004606079277941374]","[0.31664075871196284, 0.010541879983441855]","[0.2540158505967802, 0.005897765838957206]","[0.22107470482582875, 0.0005096361415823299]","[0.2931504636727913, 0.025201138282149017]","[0.0, 0.0]","[0.2979910211033485, 0.02420719553511801]"
1022,"[0.4700339123994031, 0.025178790315562097]","[0.4700339123994031, 0.025178790315562097]","[0.39441324022938673, 0.0353096217362094]","[0.09604870771218363, 0.00892733473938965]","[0.19158945788636203, 0.012751624971922672]","[0.2379147395373776, 0.0699344108262878]","[0.4700339123994031, 0.025178790315562097]","[0.345144920055046, 0.030558264321963933]","[0.08951026244375782, 0.0068562202287923155]","[0.1861043443798164, 0.01751835527674013]","[0.3619957046479354, 0.04192149499373795]","[0.4568198806161789, 0.020837908292670612]","[0.5271417867505768, 0.008330283038044563]","[0.4351797164907836, 0.004503325262234919]","[0.5204418353207859, 0.006351362936642786]","[0.5251676770424843, 0.008061084883864438]","[0.5439113247572402, 0.003886165044944589]","[0.5271417867505768, 0.008330283038044563]","[0.36297819157458616, 0.015388057711979543]","[0.24509698171012906, 0.002159825320716645]","[0.3104083511194598, 0.00011519173063165511]","[0.31588165542621915, 0.0069138888114620425]","[0.0, 0.0]","[0.3189427871173242, 0.006685445889095003]","[0.5271417867505768, 0.008330283038044563]","[0.31133057011508375, 0.0028246296015810705]","[0.25186995371136955, 0.007779440258296611]","[0.21839426578215443, 0.0030333822399662407]","[0.2919896934934284, 0.01583287800423867]","[0.0, 0.0]","[0.2966891812414324, 0.015247383938129478]"
1023,"[0.4753065294172533, 0.014516698612122545]","[0.4753065294172533, 0.014516698612122545]","[0.40467903726070303, 0.021122638003366116]","[0.10070499925471829, 0.00730738917221769]","[0.20356378029882718, 0.011603428701847386]","[0.23713334542265763, 0.018240443155543726]","[0.4753065294172533, 0.014516698612122545]","[0.3469501231905472, 0.015707093720126884]","[0.09055956209932663, 0.004925264980777623]","[0.1852866972595859, 0.008242901593820106]","[0.3550779249760772, 0.00062039163019092]","[0.4552505990408678, 0.012249818339092364]","[0.5247241997588147, 0.007448068408816918]","[0.43153551653494393, 0.00789925874023917]","[0.524867070073644, 0.0164486051556566]","[0.543811690444517, 0.024877397785639882]","[0.5555227518655217, 0.00972665847444407]","[0.5247241997588147, 0.007448068408816918]","[0.36280529789075144, 0.016252789253084023]","[0.2418152654459482, 0.003790606612087914]","[0.3044409362703174, 0.0005777039824101346]","[0.31041069034996843, 0.0023723509852624524]","[0.0, 0.0]","[0.31342451701322377, 0.0023249556528325763]","[0.5247241997588147, 0.007448068408816918]","[0.3081549886919369, 0.008427347562859719]","[0.24846350647782053, 0.0043238159028515825]","[0.21425277772884868, 0.00039444441095068145]","[0.2865538832898017, 0.0013602507178648345]","[0.0, 0.0]","[0.29115396121941844, 0.001304653851041993]"
1024,"[0.4725591206331114, 0.008524471867473855]","[0.4725591206331114, 0.008524471867473855]","[0.4026886157204329, 0.010747753042381786]","[0.10436927603056342, 0.0067208650779180925]","[0.2192428350814301, 0.013920178815870389]","[0.23663768418117911, 0.019479306062806373]","[0.4725591206331114, 0.008524471867473855]","[0.3437111900973364, 0.007621966090700403]","[0.0911212652317204, 0.0045373535303524365]","[0.18370043264815042, 0.006015128062069241]","[0.368205072953535, 0.023626848948113222]","[0.4824880690888244, 0.035510504951446975]","[0.548487989770874, 0.026342323609644683]","[0.45995874070819676, 0.046548730310732984]","[0.54391573223685, 0.02446817397731372]","[0.5524951924185177, 0.019875418118805686]","[0.5544951752373886, 0.0063179794586663025]","[0.548487989770874, 0.026342323609644683]","[0.3946650329962139, 0.04721339253226694]","[0.23955882716032142, 0.006035748636725213]","[0.2988227116720731, 0.001129228026040345]","[0.30560741613219733, 0.0039366194207064616]","[0.0, 0.0]","[0.30855967296997744, 0.0037920867462777385]","[0.548487989770874, 0.026342323609644683]","[0.33700516826040605, 0.04889849692326209]","[0.2451335649365312, 0.0043460234957031245]","[0.21112174715751345, 0.0020106192982973837]","[0.28308746988504063, 0.007625335983142557]","[0.0, 0.0]","[0.28756554842316573, 0.007314933277078534]"
1025,"[0.46855747707461415, 0.006873258287409573]","[0.46855747707461415, 0.006873258287409573]","[0.3979309109655691, 0.005804423406208634]","[0.10269268835972031, 0.0007934100915934009]","[0.23100094076225336, 0.012231385120195698]","[0.2410416570233846, 0.029786937291171014]","[0.46855747707461415, 0.006873258287409573]","[0.3424365274170456, 0.011534828328135663]","[0.09058246497639083, 0.002860817985201082]","[0.18341492763371345, 0.009616691782182636]","[0.3863607208091757, 0.02797628943958327]","[0.481276116971596, 0.013681136948530051]","[0.5411763787315697, 0.003521685134651101]","[0.4573452735395099, 0.010898085605241116]","[0.5666232469242866, 0.02695933577373852]","[0.5748704327975919, 0.031673063380746054]","[0.5767704164755192, 0.013261706412507332]","[0.5411763787315697, 0.003521685134651101]","[0.3892409197265368, 0.0057263951700370005]","[0.23602194629713275, 0.002934497542844858]","[0.29464280688853933, 0.004310963252425991]","[0.30112945160376653, 0.004578958206193677]","[0.0, 0.0]","[0.3040687168349921, 0.00453932425999892]","[0.5411763787315697, 0.003521685134651101]","[0.3317436727037635, 0.004084109955350963]","[0.24029523444801737, 0.0001705739013740405]","[0.20820159735170202, 0.0022689280275926906]","[0.2785351758823325, 0.0037356398874166985]","[0.0, 0.0]","[0.28295087827988513, 0.0037206679670538654]"
1026,"[0.46366668124545923, 0.005650868652916063]","[0.46366668124545923, 0.005650868652916063]","[0.3941427737650812, 0.007344278357009936]","[0.10158742667420521, 0.001832099488433783]","[0.25391615987249505, 0.018554284883496416]","[0.2466176878276868, 0.03234122561927029]","[0.46366668124545923, 0.005650868652916063]","[0.34115855450488103, 0.0114754945244605]","[0.08981268493752066, 0.0023220163245737018]","[0.18572640356890044, 0.013034779333321938]","[0.3824046387380483, 0.00703255534353798]","[0.4966156093461262, 0.02555553946824194]","[0.5524468168745881, 0.014759768820648889]","[0.479692424495574, 0.029928480751807814]","[0.581481536638536, 0.02333230286707796]","[0.5930320887270187, 0.028955393885537004]","[0.5894337853405893, 0.010486717376154359]","[0.5524468168745881, 0.014759768820648889]","[0.40007229745361733, 0.028101895533976056]","[0.23149956083512482, 0.0004633575739176182]","[0.29078579767801216, 0.00488517657633213]","[0.29535429223250875, 0.0006932941569168551]","[0.0, 0.0]","[0.298235202330969, 0.0006696174017806139]","[0.5524468168745881, 0.014759768820648889]","[0.3393896239198827, 0.02677404697100855]","[0.23591475743986826, 0.0011278511884445378]","[0.20413974470005916, 0.0001780235837033839]","[0.2754764882261408, 0.00845819191310183]","[0.0, 0.0]","[0.27980312080416037, 0.008220332022500923]"
1027,"[0.45716501502915513, 0.0034957794587661298]","[0.45716501502915513, 0.0034957794587661298]","[0.38873831906841644, 0.0043645001898783365]","[0.10027827376905603, 0.0013956126206253155]","[0.2758593973702131, 0.018647838533214223]","[0.24402456839721245, 0.01072912658079462]","[0.45716501502915513, 0.0034957794587661298]","[0.33629055981705896, 0.004027569957982868]","[0.08929095013459984, 0.0028405230808191016]","[0.18832844698163145, 0.013495836587101039]","[0.3962657515760341, 0.024601961555423126]","[0.48900995257133945, 0.003772459216305032]","[0.5464896784496551, 0.004901853427185016]","[0.47383876277756337, 0.0061892932109975495]","[0.5995817219632515, 0.025485022839113473]","[0.6133804842906678, 0.03417353239273294]","[0.6099620960735599, 0.013382203884855145]","[0.5464896784496551, 0.004901853427185016]","[0.3974995604438508, 0.012589944680734185]","[0.22698933228422907, 0.00028019170769165186]","[0.285333755702166, 0.000872664625997154]","[0.29099164776112535, 0.004158963499075602]","[0.0, 0.0]","[0.29382866994162166, 0.004089181361890388]","[0.5464896784496551, 0.004901853427185016]","[0.33497425484251936, 0.006552946612578469]","[0.23248693965789413, 0.0034211841341799253]","[0.20155958650298741, 0.0026179938779915626]","[0.2722538562992737, 0.007700198511225385]","[0.0, 0.0]","[0.27647516236218167, 0.007424387383799813]"
1028,"[0.4513196334321757, 0.004159516551280789]","[0.4513196334321757, 0.004159516551280789]","[0.38268656679150115, 0.0030342531566603494]","[0.09868913735500393, 0.000804286146769437]","[0.28999613416541825, 0.015035883719000807]","[0.2509519437958055, 0.03509408346038366]","[0.4513196334321757, 0.004159516551280789]","[0.33253879116904855, 0.006126385530982812]","[0.0903375846792066, 0.004913113448734937]","[0.1906942969645526, 0.013375400306182967]","[0.3885750536095694, 0.00043752309480933816]","[0.48063720019865697, 0.0022820462226561026]","[0.5373528712247444, 0.0017261007617679254]","[0.465287624046973, 0.00153175127585413]","[0.619602635865089, 0.030008550570035743]","[0.6327114600761344, 0.03895790623350287]","[0.629463991269882, 0.016108419546370573]","[0.5373528712247444, 0.0017261007617679254]","[0.3917423818328437, 0.005085442894628522]","[0.22308804011794187, 0.001493794892831901]","[0.2796889051643341, 0.00014835298641953325]","[0.28745236976074146, 0.005967103658298349]","[0.0, 0.0]","[0.2902121855116601, 0.005731226853054944]","[0.5373528712247444, 0.0017261007617679254]","[0.329259548343535, 0.002720088485981165]","[0.2294418554889996, 0.004254099360829876]","[0.19834983616724902, 0.0014311699866352493]","[0.2707874256481617, 0.013396474104815292]","[0.0, 0.0]","[0.27488127664180256, 0.012882808481234206]"
1029,"[0.4467988644238894, 0.005682740501947254]","[0.4467988644238894, 0.005682740501947254]","[0.37804666132513537, 0.005307391642594567]","[0.09738325866153488, 0.001289981962335149]","[0.3163184884524931, 0.021976502412814423]","[0.2583975859711355, 0.03668037759483907]","[0.4467988644238894, 0.005682740501947254]","[0.3291695943115915, 0.006759895855187843]","[0.09044729195178276, 0.004124513430197165]","[0.1918616413830994, 0.012149127329606704]","[0.3874226587956689, 0.012343568675656311]","[0.4765849597661546, 0.009015848602280243]","[0.530557461064959, 0.0038042349716523017]","[0.46122613240765, 0.00867824790664699]","[0.6386225040718346, 0.03375840843231641]","[0.6510758870723278, 0.04472136707066649]","[0.6479907917063878, 0.01866184392021353]","[0.530557461064959, 0.0038042349716523017]","[0.3875137366834409, 0.008363294169876752]","[0.21944819170047586, 0.0019229117283316194]","[0.27504577083879206, 0.0022811453323566024]","[0.28225408441687305, 0.0014410765434388312]","[0.0, 0.0]","[0.28496545053507605, 0.001413753648246355]","[0.530557461064959, 0.0038042349716523017]","[0.3261797641333712, 0.009682396203838477]","[0.22547000183784832, 0.001635684649710883]","[0.19506102947311815, 0.0011815879036001296]","[0.26569735274320355, 0.0010965801753846079]","[0.0, 0.0]","[0.26972080991613023, 0.001103652047182495]"
1030,"[0.44454089806178854, 0.008422674866892894]","[0.44454089806178854, 0.008422674866892894]","[0.3776111402056087, 0.012547955424289057]","[0.09663853032255554, 0.0023233379249259934]","[0.3392542199598333, 0.020861851486561996]","[0.2539547127989137, 0.003325643535239925]","[0.44454089806178854, 0.008422674866892894]","[0.3284030115555871, 0.011982348844307983]","[0.0899321337454173, 0.0028834673572147034]","[0.19142242319507624, 0.009643684335828356]","[0.38735250042770897, 0.014318784980252207]","[0.4712589642606763, 0.006819164351990899]","[0.5223411431321643, 0.0023054944757590345]","[0.45374992854029905, 0.0028931329424435356]","[0.6566913788682429, 0.05925998898833574]","[0.6685220927187114, 0.08095595585403373]","[0.6655912521210685, 0.0342606020366657]","[0.5223411431321643, 0.0023054944757590345]","[0.38336790301371687, 0.008359209179822778]","[0.21521696767282864, 0.0003690414322183402]","[0.2698939824406218, 0.0008377580409572539]","[0.27817398628199397, 0.0040948011654815975]","[0.0, 0.0]","[0.28083972830713405, 0.003990366286097681]","[0.5223411431321643, 0.0023054944757590345]","[0.32105611846180504, 0.0038668456304415066]","[0.2226532210991851, 0.0044873024794694]","[0.1928046951878945, 0.002865830631774723]","[0.2616771229460628, 0.004356066780875563]","[0.0, 0.0]","[0.2656597337331586, 0.004364541000460745]"
1031,"[0.4396875095465774, 0.005092228194411565]","[0.4396875095465774, 0.005092228194411565]","[0.37256462419441644, 0.004412586482277255]","[0.09503181643799842, 0.0006297420829455394]","[0.3385446131233955, 0.008176793196481793]","[0.25100751685535494, 0.009778159715050024]","[0.4396875095465774, 0.005092228194411565]","[0.3230881582040664, 0.0025815462858000166]","[0.08839483165761497, 0.0005824503442502873]","[0.19024029209542512, 0.007510341190279501]","[0.41798487540632356, 0.052234604254144286]","[0.4976960160476425, 0.037120438595556075]","[0.546224085975556, 0.025111072387566102]","[0.48106243211328414, 0.04732691211486263]","[0.6611526585421351, 0.0209485547612325]","[0.665580817518324, 0.017523400823990745]","[0.6578450194167461, 0.0038912907220694033]","[0.546224085975556, 0.025111072387566102]","[0.41002693345063557, 0.04251211545573668]","[0.21349819760810124, 0.006049089417675113]","[0.2654009236483621, 0.002171189589480961]","[0.2739105537050624, 0.0034015913892179277]","[0.0, 0.0]","[0.27656980261685377, 0.0034154456639565803]","[0.546224085975556, 0.025111072387566102]","[0.347133620330651, 0.046547788663978414]","[0.2226402318305893, 0.011771081818142298]","[0.1899343309573222, 0.001717403983962293]","[0.2572889448339345, 0.0028464206740826635]","[0.0, 0.0]","[0.2611811198980099, 0.002731908028201674]"
1032,"[0.4371924345239251, 0.007944235734182929]","[0.4371924345239251, 0.007944235734182929]","[0.3710407267638277, 0.010438229788581197]","[0.09368974693220962, 0.0010788093326795538]","[0.3336590121636049, 0.0025373539673015488]","[0.2518187514535225, 0.024513732232090576]","[0.4371924345239251, 0.007944235734182929]","[0.32190530340697177, 0.010874298976335359]","[0.08736503468998476, 0.001645004356326667]","[0.18868556174962228, 0.006385792916575527]","[0.4455947714486968, 0.03711396902772621]","[0.5156192473782886, 0.02786580223754955]","[0.5689128816767782, 0.02308210040532231]","[0.5070093105076199, 0.039977221148892905]","[0.6780950256150283, 0.14541676238694537]","[0.6823017766424078, 0.16812318128630177]","[0.6749527684459088, 0.08155284915999103]","[0.5689128816767782, 0.02308210040532231]","[0.4340126294888772, 0.041268700385304474]","[0.21009115026826916, 0.0020188434983101017]","[0.26194764246173685, 0.004450589592585555]","[0.27098993089513684, 0.006691965153132332]","[0.0, 0.0]","[0.2736424633860932, 0.006603474725225696]","[0.5689128816767782, 0.02308210040532231]","[0.36469570647405447, 0.03858009778125744]","[0.2200791669359698, 0.005015190624562168]","[0.18632798183538268, 0.0003351032163828692]","[0.25290596185221115, 0.002568405055964033]","[0.0, 0.0]","[0.2567098254684466, 0.002462662356231239]"
1033,"[0.432922736811627, 0.005643045423264959]","[0.432922736811627, 0.005643045423264959]","[0.36573766499249727, 0.003729393736489203]","[0.09256820874063727, 0.001452899753328425]","[0.32769716565001233, 0.0009573615804171815]","[0.2498417253523143, 0.014032002495819382]","[0.432922736811627, 0.005643045423264959]","[0.3195994562147922, 0.008512255818991087]","[0.08702435376777069, 0.0031349365946628308]","[0.18574792739127238, 0.0023728154036684957]","[0.4378899590335015, 0.0022510156955301555]","[0.5077339837707721, 0.003949824361125396]","[0.5594384832829885, 0.0019100545349399116]","[0.49888799199050754, 0.003347885563178694]","[0.669671757770571, 0.007381135719226346]","[0.6720226238459112, 0.005713692720124019]","[0.6670521435024375, 0.0039479776918940465]","[0.5594384832829885, 0.0019100545349399116]","[0.4272372975586818, 0.004417780727141562]","[0.20685492570239955, 0.0022590735926277697]","[0.2589271008765582, 0.005323254218582688]","[0.26840410709786766, 0.007415134410091169]","[0.0, 0.0]","[0.271105426470566, 0.007444754087195959]","[0.5594384832829885, 0.0019100545349399116]","[0.3599349985577444, 0.006997049964321176]","[0.21813172621454285, 0.006506176707278707]","[0.18297407609951352, 0.000649262481741888]","[0.24893990905586777, 0.0036770896549816637]","[0.0, 0.0]","[0.25267096602006395, 0.003585464665395347]"
1034,"[0.4293962711311628, 0.006472747007115285]","[0.4293962711311628, 0.006472747007115285]","[0.3635731938806724, 0.009069722613598348]","[0.09211032124289849, 0.0026913443159803604]","[0.3239537387591706, 0.0037825852078153806]","[0.2450049096929543, 0.0007339420651442745]","[0.4293962711311628, 0.006472747007115285]","[0.31884157100311444, 0.011605984826844464]","[0.08949516439559692, 0.006081707836146615]","[0.1835073583625405, 0.004184368997216423]","[0.4528150179229365, 0.02733529654786792]","[0.5011435513465967, 0.0058003489111658636]","[0.5515755792027737, 0.0032273221503297217]","[0.4914973553565694, 0.0042902229110720535]","[0.6778750975638835, 0.02395165335422891]","[0.6799426356536954, 0.028185009228787795]","[0.6832704799592946, 0.013982846244593297]","[0.5515755792027737, 0.0032273221503297217]","[0.42282498453538797, 0.009583697070615875]","[0.20393816378271923, 0.00285504829097791]","[0.25598078973423627, 0.005356415474370599]","[0.26661314729979796, 0.00935959020812235]","[0.0, 0.0]","[0.2692507726780366, 0.009046498906319584]","[0.5515755792027737, 0.0032273221503297217]","[0.35640653308258113, 0.010137672178326831]","[0.21379470650678226, 6.790743190559469e-05]","[0.18229181875303938, 0.005187118536927164]","[0.24727351474445156, 0.011153173056561213]","[0.0, 0.0]","[0.25102211069051067, 0.01114446349443516]"
1035,"[0.44573086419810004, 0.01907239919406749]","[0.44573086419810004, 0.01907239919406749]","[0.3767826142894173, 0.022109948116436857]","[0.09115232790873114, 0.0016382772492815308]","[0.32029910265193995, 0.0034879780076099982]","[0.24316305813344455, 0.01371201749895103]","[0.44573086419810004, 0.01907239919406749]","[0.33167466606054097, 0.02371019302867113]","[0.09580065386578943, 0.007542601881039286]","[0.18285106395353498, 0.006751702176773971]","[0.4796930798573556, 0.036409870278759505]","[0.5060310835421682, 0.019492448466698578]","[0.5466491080833557, 0.0059241517174988545]","[0.4854804871281758, 0.006323223544265595]","[0.6939813426856893, 0.04542462268252922]","[0.6959455038710106, 0.05422208264560913]","[0.6991069559613299, 0.030020148588566622]","[0.5466491080833557, 0.0059241517174988545]","[0.41738226002249174, 0.0069893713575420666]","[0.20174442039650253, 0.00441011343807739]","[0.2544266336170607, 0.00855560399327621]","[0.26566580892514635, 0.011473215936110793]","[0.0, 0.0]","[0.26821840695988397, 0.01103762877882447]","[0.5466491080833557, 0.0059241517174988545]","[0.3502742125229326, 0.00275055895665495]","[0.21045577630696158, 0.0024839847757914778]","[0.17865599995595813, 1.7453292520008305e-05]","[0.24297605007858925, 0.0021818954470708466]","[0.0, 0.0]","[0.246669185489374, 0.002185043077366791]"
1036,"[0.44994776298694344, 0.01337103980631683]","[0.44994776298694344, 0.01337103980631683]","[0.37790877743056367, 0.014063670343381011]","[0.09041266313315553, 0.0017731262573821302]","[0.31635751046487226, 0.0028665973163825224]","[0.2507372260724715, 0.032767353989506094]","[0.44994776298694344, 0.01337103980631683]","[0.33628550566128373, 0.017463922948364373]","[0.10806192070808314, 0.009547268132697278]","[0.1821211273633254, 0.005742616641578156]","[0.47132209070159875, 0.0022272572067062644]","[0.5031413783137628, 0.011767376210793028]","[0.5390991577230049, 0.003282794564951646]","[0.47876009287390986, 0.0049570119988556335]","[0.7092822755514049, 0.052095296206545454]","[0.7111482286774601, 0.06679834640678654]","[0.7141516081632634, 0.03964404931640551]","[0.5390991577230049, 0.003282794564951646]","[0.4124767549494771, 0.007982810327879855]","[0.20019287810530353, 0.005809932373742637]","[0.25359963261557344, 0.010225884087434788]","[0.26550976713941654, 0.013494079952193965]","[0.0, 0.0]","[0.26800680577475194, 0.013066599032793043]","[0.5390991577230049, 0.003282794564951646]","[0.34470498007055383, 0.003967117063056207]","[0.2084129689576416, 0.005743098914258907]","[0.1751489959715039, 0.00011519173063169675]","[0.2416079951441185, 0.011756092191439922]","[0.0, 0.0]","[0.2452183422940214, 0.011399711015960103]"
1037,"[0.4493832465038769, 0.010637978326754081]","[0.4493832465038769, 0.010637978326754081]","[0.37655222061022364, 0.010921141709768236]","[0.09037282636533263, 0.0024607842882419908]","[0.3194155528203642, 0.008319532949550035]","[0.24755188283621155, 0.007594727448612088]","[0.4493832465038769, 0.010637978326754081]","[0.33794033532280465, 0.015218189446040727]","[0.12213223062674788, 0.010231949830916902]","[0.18632132283333663, 0.007587120915790409]","[0.4697898849443218, 0.01437802795593125]","[0.4943252438097851, 0.002028830840492219]","[0.5318123955163786, 0.003391659613246723]","[0.47172000401876335, 0.0042039744609280475]","[0.7238181617738346, 0.034073022193999956]","[0.7255908172435871, 0.04306606851564386]","[0.7284440277551002, 0.02776444212190751]","[0.5318123955163786, 0.003391659613246723]","[0.4065634963978335, 0.005418156106513144]","[0.19996867135059349, 0.008842712435203763]","[0.25238476617089783, 0.00925548102332592]","[0.26859606640398265, 0.017124337664501665]","[0.0, 0.0]","[0.27094826808738137, 0.016576086903882736]","[0.5318123955163786, 0.003391659613246723]","[0.3398515566988232, 0.005636617132011036]","[0.20806923521941892, 0.01013919870266628]","[0.1743988464808485, 0.004796164784480408]","[0.23878648124969548, 0.006770032813014014]","[0.0, 0.0]","[0.24229360968894792, 0.0064801136322633415]"
1038,"[0.44828319407472067, 0.009948290936286807]","[0.44828319407472067, 0.009948290936286807]","[0.37629412585535765, 0.012807771218458256]","[0.08918044871786973, 0.0007872558254642773]","[0.32358257392681083, 0.008721578941422427]","[0.25435455757876135, 0.031850620363530646]","[0.44828319407472067, 0.009948290936286807]","[0.33833822055020163, 0.01425066865871713]","[0.1325290611834784, 0.008293145365536471]","[0.18739711786708893, 0.00559446421608739]","[0.46850446549806546, 0.01477169474172365]","[0.4865369298930839, 0.003414532940465252]","[0.5262277395835991, 0.0049019162875724295]","[0.46515090729818964, 0.004751528683864504]","[0.713840605739947, 0.007301147944326064]","[0.7166087394861427, 0.010780393265655129]","[0.7182315240359816, 0.0034877501553755674]","[0.5262277395835991, 0.0049019162875724295]","[0.40269075895878326, 0.00987613980706362]","[0.20185561105398686, 0.011122608238218382]","[0.2537487923054606, 0.013421581947836396]","[0.26813551344429776, 0.012850663430021479]","[0.0, 0.0]","[0.27044378099300925, 0.012462336749870663]","[0.5262277395835991, 0.0049019162875724295]","[0.3385911834857727, 0.015292980060860766]","[0.20703995472539471, 0.008303520469695855]","[0.17683347723701198, 0.007773696488382712]","[0.23755521805781132, 0.011934549371605539]","[0.0, 0.0]","[0.2409835344085546, 0.011574039944876456]"
