Frame index,Hips,LHipJoint,LeftUpLeg,LeftLeg,LeftFoot,LeftToeBase,RHipJoint,RightUpLeg,RightLeg,RightFoot,RightToeBase,LowerBack,Spine,Spine1,Neck,Neck1,Head,LeftShoulder,LeftArm,LeftForeArm,LeftHand,LeftFingerBase,LeftHandIndex1,LThumb,RightShoulder,RightArm,RightForeArm,RightHand,RightFingerBase,RightHandIndex1,RThumb
1418,"[0.5801001576967645, 0.04032192287717249]","[0.5801001576967645, 0.04032192287717249]","[0.46413637378716266, 0.026307993274606558]","[0.25953438511909865, 0.0006721901445775255]","[0.43255144680669483, 0.03741179230955404]","[0.37851677668699524, 0.0168330727533837]","[0.5801001576967645, 0.04032192287717249]","[0.5503395028018212, 0.028709852415035333]","[0.5227864138944471, 0.004116804543570228]","[0.5364945620665685, 0.019810971506558337]","[0.3355424937600694, 0.010177706859183424]","[0.523864761836412, 0.00451653151526197]","[0.5805495051747422, 0.0037384736954535]","[0.558716899223035, 0.0025673113310508027]","[0.6815601338334891, 0.0067246839613315365]","[0.6147807087590047, 0.013295519730353526]","[0.611214710240701, 0.005445846771247929]","[0.5805495051747422, 0.0037384736954535]","[0.8546878126750771, 0.03792719759479498]","[0.6713844723361906, 0.005724944437292058]","[0.6852151742379928, 0.004297000618410264]","[0.6486342458652162, 0.012341728705510554]","[0.0, 0.0]","[0.6541910869584501, 0.012235990572392464]","[0.5805495051747422, 0.0037384736954535]","[0.3097274245109638, 0.030541092941150833]","[0.12212392995974229, 0.03373668277914955]","[0.16564556851145085, 0.005743878568313488]","[0.29573205655970436, 0.041129547275681244]","[0.0, 0.0]","[0.29364023196708733, 0.042217823923232575]"
1419,"[0.5902589734762904, 0.03885626175765554]","[0.5902589734762904, 0.03885626175765554]","[0.4776464573569206, 0.033321244399966074]","[0.2562405142361286, 0.0033689959420225637]","[0.44132578336160816, 0.03855565437758174]","[0.3738850204815782, 0.008034400411353554]","[0.5902589734762904, 0.03885626175765554]","[0.5609148809933147, 0.024296284861166362]","[0.5159850195339132, 0.006821299310612713]","[0.5339794907898271, 0.02236861200083653]","[0.3314085851973993, 0.01055469167793934]","[0.522408972566249, 0.010069866970056934]","[0.5764209386832516, 0.006495482443077891]","[0.551794685016414, 0.0037400870988642267]","[0.6748035907814912, 0.007263696104106994]","[0.6144802042030681, 0.016269886086125153]","[0.6095807952761685, 0.006281254869127198]","[0.5764209386832516, 0.006495482443077891]","[0.8492908653080891, 0.04438306165249335]","[0.6612546224162226, 0.0058819040481761006]","[0.6726409302520733, 0.003885102914939296]","[0.6438131509034829, 0.011952568312503742]","[0.0, 0.0]","[0.6496216389003696, 0.012223291919870689]","[0.5764209386832516, 0.006495482443077891]","[0.3090686574500439, 0.03474921036040687]","[0.12420847458468191, 0.024870881073637226]","[0.16477991539334633, 0.013158037230785354]","[0.30587624778382233, 0.028216046570267998]","[0.0, 0.0]","[0.30463278487200207, 0.028681379804959512]"
1420,"[0.5997854281637156, 0.03873281855385597]","[0.5997854281637156, 0.03873281855385597]","[0.49007979292555554, 0.0329571084665029]","[0.25350144507981875, 0.004237389766941678]","[0.44969093440517544, 0.038593105947887514]","[0.37263798516648944, 0.01703532646408834]","[0.5997854281637156, 0.03873281855385597]","[0.5718116546635458, 0.024838541622712478]","[0.5103055980282637, 0.00866169646106339]","[0.531672644574332, 0.022798631471527553]","[0.3302400791012395, 0.022361815876299297]","[0.5214505950374235, 0.010592582134947489]","[0.573480843711758, 0.007242968210083006]","[0.5470134220842354, 0.005501454112420273]","[0.6685930490422323, 0.007697817684263126]","[0.6165453192201207, 0.017789760969069934]","[0.6085339756260715, 0.006610084885210055]","[0.573480843711758, 0.007242968210083006]","[0.8432492179838724, 0.04152720419362392]","[0.6510338358422801, 0.0053583683320912985]","[0.6606674438031956, 0.005085889440311472]","[0.6421836811991146, 0.016491023973397505]","[0.0, 0.0]","[0.6463045975640543, 0.013890056798129836]","[0.573480843711758, 0.007242968210083006]","[0.30894800355826274, 0.03777666749184997]","[0.12666588219492464, 0.02631954778878948]","[0.16565605581145668, 0.019603538158400418]","[0.3165125960414666, 0.029347104583053396]","[0.0, 0.0]","[0.3162347758835333, 0.029976186774084555]"
1421,"[0.6197911092904544, 0.05180192579446976]","[0.6197911092904544, 0.05180192579446976]","[0.4990278432690072, 0.03035832359464545]","[0.252223035180507, 0.006734413624797536]","[0.45302436821219116, 0.03274232342997128]","[0.3746660557650873, 0.02259465568509873]","[0.6197911092904544, 0.05180192579446976]","[0.5932210719303685, 0.05091670864207011]","[0.5050002824409292, 0.009147986932285959]","[0.5288919069159279, 0.02138261592573446]","[0.32545563122334387, 0.007455843871355172]","[0.5182716088297671, 0.008092528512368512]","[0.5689895536841804, 0.0058465830575590875]","[0.5401456665118224, 0.0035821047641421072]","[0.6647011508216576, 0.010016433151355938]","[0.6230116191220222, 0.020233648131451613]","[0.6101736549647524, 0.007607549800872658]","[0.5689895536841804, 0.0058465830575590875]","[0.8362047882474566, 0.0372636917927638]","[0.6389718062125365, 0.0017098073258719957]","[0.6496324800616886, 0.0074892078203078185]","[0.6387729443596757, 0.013831390185141706]","[0.0, 0.0]","[0.6416337729658734, 0.011851317138881075]","[0.5689895536841804, 0.0058465830575590875]","[0.31175442098948986, 0.045510664263548266]","[0.13058095971310643, 0.031118799646003142]","[0.16590895480356235, 0.018357373072476358]","[0.31549107906131313, 0.015020732191909641]","[0.0, 0.0]","[0.31536870819934365, 0.01524475498757321]"
1422,"[0.631716706014854, 0.04446623941878849]","[0.631716706014854, 0.04446623941878849]","[0.5110719607575792, 0.033574085583711825]","[0.2512209217920024, 0.007179740057903401]","[0.45736850775605, 0.03423547168297285]","[0.3808519656877495, 0.02725275182133144]","[0.631716706014854, 0.04446623941878849]","[0.613136165488389, 0.03215527706847177]","[0.5005825184480935, 0.010606658276796301]","[0.5284865812464394, 0.027699327005311]","[0.3257142769949788, 0.027083910315767904]","[0.5185167981763825, 0.0116794394569065]","[0.5677588454600937, 0.008390954313327871]","[0.5372090090229485, 0.006919008835531314]","[0.6637062248031153, 0.012995101986867723]","[0.6369141333786089, 0.024443585768047636]","[0.6205966541333972, 0.009710788273344042]","[0.5677588454600937, 0.008390954313327871]","[0.8295408105814792, 0.03817270557723207]","[0.6264370334129135, 0.000436372415301628]","[0.6388055240013589, 0.00744557458900768]","[0.6375611346138522, 0.01695562547397189]","[0.0, 0.0]","[0.6393246338791629, 0.015107659345215291]","[0.5677588454600937, 0.008390954313327871]","[0.3192329770221052, 0.057509153130100306]","[0.13461661291997196, 0.03207932261492501]","[0.1658015239992756, 0.017263051631475988]","[0.3147851320691317, 0.015855811295859334]","[0.0, 0.0]","[0.31482465458360476, 0.016095695173425444]"
1423,"[0.648342796899516, 0.04995445532066765]","[0.648342796899516, 0.04995445532066765]","[0.527094148103292, 0.03773076759337025]","[0.2510973034573087, 0.00870446501974032]","[0.4601424544984852, 0.03251961712934784]","[0.37583646196608966, 0.00711288561442705]","[0.648342796899516, 0.04995445532066765]","[0.6324793572139695, 0.03579712907288438]","[0.49644210881339057, 0.010959450142976867]","[0.5277314701751211, 0.026724802253180923]","[0.3291479847925444, 0.03230689260055274]","[0.5142070935691381, 0.006764918378207674]","[0.5658310135443798, 0.007794243313274325]","[0.5311656698165887, 0.004011828856470018]","[0.6664576106200357, 0.015188140833687582]","[0.6519293333055662, 0.02542441499607492]","[0.6343116260380645, 0.01061542803921845]","[0.5658310135443798, 0.007794243313274325]","[0.8228921799583205, 0.037725215502359646]","[0.6150335840558716, 0.00200702777231016]","[0.6278823861946323, 0.006370451769779338]","[0.6393965722952123, 0.019773460010111623]","[0.0, 0.0]","[0.640106230301419, 0.018805200607782607]","[0.5658310135443798, 0.007794243313274325]","[0.33080404015404813, 0.06864492886671839]","[0.13887595657484206, 0.03337125589897546]","[0.1646750089604069, 0.01177224580470172]","[0.3117013220964326, 0.009087848639003828]","[0.0, 0.0]","[0.3116784693808902, 0.00879812168325668]"
1424,"[0.6659256570545402, 0.05495151848642346]","[0.6659256570545402, 0.05495151848642346]","[0.5493765498949559, 0.04413904503757494]","[0.2499297103705846, 0.006689943518316515]","[0.4622318754317374, 0.0318273982956309]","[0.37031396896302127, 0.005452462107271087]","[0.6659256570545402, 0.05495151848642346]","[0.650855389353271, 0.03716395129737308]","[0.4929694900169132, 0.012051397897869801]","[0.5258738994515588, 0.023681727901361114]","[0.32458576573952125, 0.008276593006759909]","[0.5158951864844301, 0.01223293421198812]","[0.5646061622365305, 0.008343568927795081]","[0.5286272733265744, 0.006748483233092303]","[0.6722257506032184, 0.01652127138893801]","[0.6692473764941682, 0.027081149406573565]","[0.6496641337057241, 0.011166612878075405]","[0.5646061622365305, 0.008343568927795081]","[0.8164471022990442, 0.03799302975143251]","[0.6055609281554449, 0.005043943871069642]","[0.6162293952663072, 0.003110176727053829]","[0.6323155464437876, 0.008277684316353796]","[0.0, 0.0]","[0.6323565465518163, 0.007128229467766993]","[0.5646061622365305, 0.008343568927795081]","[0.3471193442806622, 0.08191579103645139]","[0.14267480937792565, 0.03261965947524681]","[0.16250921473263533, 0.006063273821428161]","[0.312329678355128, 0.018349944230269227]","[0.0, 0.0]","[0.31203842519034497, 0.017811108620472835]"
1425,"[0.6772855000615153, 0.04636146965916579]","[0.6772855000615153, 0.04636146965916579]","[0.5633291196319532, 0.037590657588886855]","[0.2497511963322484, 0.008135475458130734]","[0.4637022166581672, 0.03117477237963346]","[0.3674590644746038, 0.012443961591495667]","[0.6772855000615153, 0.04636146965916579]","[0.656195076088875, 0.024962340209406478]","[0.4901668807251341, 0.013172417492986178]","[0.5234791080827013, 0.02211773674824775]","[0.31818089228221264, 0.0003556887485186374]","[0.5144447644212335, 0.009897943987614585]","[0.5759891307075854, 0.01310042292230896]","[0.5264243311927539, 0.006779083541117794]","[0.6795872396773641, 0.01731656920014281]","[0.6857850076694598, 0.028256073829283107]","[0.666312668243768, 0.01165620160660207]","[0.5759891307075854, 0.01310042292230896]","[0.809867007376624, 0.03699160062575831]","[0.5964049598074203, 0.005270874480838419]","[0.6081610602083649, 0.014632840448720269]","[0.6506997691215982, 0.03091762148036377]","[0.0, 0.0]","[0.650389323421051, 0.02801979557885466]","[0.5759891307075854, 0.01310042292230896]","[0.3667611364269924, 0.09224331264874258]","[0.14530100778150942, 0.02963569173294598]","[0.15941841547602387, 0.0008569566627291711]","[0.3175034451380317, 0.023529883595018695]","[0.0, 0.0]","[0.3165056661404862, 0.02241951420945289]"
1426,"[0.6891822313422079, 0.04750854364445246]","[0.6891822313422079, 0.04750854364445246]","[0.5792845333246396, 0.040041384548862705]","[0.2513018606501813, 0.009384675943251358]","[0.4617055389968093, 0.02307286321591132]","[0.3602355522269663, 0.00034359303893520744]","[0.6891822313422079, 0.04750854364445246]","[0.6615886493666818, 0.025173775497590836]","[0.48800959651822495, 0.014272373575504095]","[0.5244405037736413, 0.029555371524566852]","[0.31417232924631006, 0.00964588416530737]","[0.5214501510065106, 0.014612319906107191]","[0.5920479367344034, 0.014834981143133094]","[0.5238714439977944, 0.006459954273778164]","[0.68746095338784, 0.01768861526030302]","[0.7014957572859869, 0.02904003219204213]","[0.6829909621090314, 0.01187510969956277]","[0.5920479367344034, 0.014834981143133094]","[0.8041330790969567, 0.039702987244867295]","[0.5861113059875238, 0.002915136045008553]","[0.5994012167581173, 0.011700687305370118]","[0.6492327479029567, 0.016748517275177885]","[0.0, 0.0]","[0.6483751175809931, 0.015405376487330117]","[0.5920479367344034, 0.014834981143133094]","[0.38869979133286986, 0.09805775118275986]","[0.14682479041599017, 0.026686964906396306]","[0.15852603570838908, 0.012344713799355802]","[0.31644734211454195, 0.014978944059978282]","[0.0, 0.0]","[0.31514809396869875, 0.013887221079261276]"
1427,"[0.7020348982126962, 0.04911853722929591]","[0.7020348982126962, 0.04911853722929591]","[0.5978755692186819, 0.043157249897954976]","[0.2529755208133462, 0.009288065395748278]","[0.4554811464637516, 0.009542300197364085]","[0.37512433490761, 0.03598150611024795]","[0.7020348982126962, 0.04911853722929591]","[0.6663657926113176, 0.024945286468220126]","[0.4861405573792652, 0.01472988410837652]","[0.5271683924152478, 0.03153176297076435]","[0.31231081148642204, 0.018111431231712903]","[0.5366451750331944, 0.018425240961019787]","[0.6020957361706305, 0.013112632554930736]","[0.5223493902030572, 0.00725353800310607]","[0.6954518085804032, 0.01790450919599304]","[0.7164209694216875, 0.031031429351690183]","[0.6988414140035799, 0.012224234675805813]","[0.6020957361706305, 0.013112632554930736]","[0.7991868358823, 0.0422566828079879]","[0.5748292381894984, 0.0007850500284771899]","[0.5882538835865126, 0.0028902652413023595]","[0.6400419116851626, 0.005502812928210765]","[0.0, 0.0]","[0.6393641161570682, 0.005544270645212782]","[0.6020957361706305, 0.013112632554930736]","[0.4106911584249494, 0.1004918631954828]","[0.14628964449135407, 0.018029390533551164]","[0.15824976550170797, 0.015561355610781626]","[0.31076532211458985, 0.0018304388814128372]","[0.0, 0.0]","[0.3095245626627909, 0.0018975011558813786]"
1428,"[0.7153373732055105, 0.05025269723306707]","[0.7153373732055105, 0.05025269723306707]","[0.6179817907577478, 0.046562046003194656]","[0.25324953359368546, 0.008241897078785419]","[0.44765819503948, 0.004079387088433008]","[0.38479998056946796, 0.031094340699747446]","[0.7153373732055105, 0.05025269723306707]","[0.6690395530356689, 0.02371667226338238]","[0.4835498388540429, 0.013312997549869178]","[0.5263387381319399, 0.026089153463470755]","[0.3103631209256683, 0.01680465984361856]","[0.5598129162815347, 0.02274574450420651]","[0.6050042318957554, 0.010917752848333441]","[0.5250458687237003, 0.00933531270648269]","[0.7036337962308357, 0.018154149789731233]","[0.7305999209506032, 0.029850127094201408]","[0.7138202448909393, 0.01190093595711695]","[0.6050042318957554, 0.010917752848333441]","[0.7932596644245352, 0.03815922447499881]","[0.5640570322638148, 0.0012919751812371508]","[0.5766913637494802, 0.000696386371545849]","[0.6330639132870048, 0.008445843230692389]","[0.0, 0.0]","[0.6325962415942793, 0.008435035491507007]","[0.6050042318957554, 0.010917752848333441]","[0.43469591761699294, 0.10509870347728544]","[0.14457367596202092, 0.008411895632245073]","[0.1572161798857246, 0.011459831868594504]","[0.3081448295631968, 0.010170574824131905]","[0.0, 0.0]","[0.3071552300521822, 0.010671661276943151]"
1429,"[0.7267835892575971, 0.04901607455345881]","[0.7267835892575971, 0.04901607455345881]","[0.6370827012198604, 0.046745819687490246]","[0.25149065248555047, 0.005250018743711123]","[0.43959725388298, 0.002828788800332802]","[0.3931916924923199, 0.030219259721048365]","[0.7267835892575971, 0.04901607455345881]","[0.6702024932693287, 0.02280922208266355]","[0.47935278478269944, 0.010217840637838165]","[0.5221852019537013, 0.017117284586904907]","[0.30688364897312476, 0.010664026327943827]","[0.5665438293650644, 0.015486979220389715]","[0.6032673629477463, 0.008567992860223682]","[0.5279930760883295, 0.009460226365281658]","[0.7103038081166253, 0.01768803455974226]","[0.7436666080704595, 0.02806514699720707]","[0.7251287803562481, 0.01120449730515447]","[0.6032673629477463, 0.008567992860223682]","[0.7864081328104369, 0.03420196958766569]","[0.5572279807496854, 0.007940580756242753]","[0.5673567358226379, 0.007560766319639546]","[0.6237848243734715, 0.004905757646102073]","[0.0, 0.0]","[0.6238760485260345, 0.0055095614535098205]","[0.6032673629477463, 0.008567992860223682]","[0.46082736845030997, 0.10854103707801727]","[0.14192185209404573, 0.0016405959121310975]","[0.15439192481654107, 0.0017208946424665842]","[0.30421286890859495, 0.006311842993906496]","[0.0, 0.0]","[0.3031483957214246, 0.005966136152018963]"
1430,"[0.7321840069161818, 0.04333356349836942]","[0.7321840069161818, 0.04333356349836942]","[0.6534840473098092, 0.044946356403783756]","[0.2474921499177371, 0.0016128854155577131]","[0.43164028504520285, 0.002647288976929459]","[0.40327089203969757, 0.032523648074661696]","[0.7321840069161818, 0.04333356349836942]","[0.668533061898685, 0.019331081485425113]","[0.47323114015549966, 0.006468649736679196]","[0.5167468639006918, 0.013443443692002023]","[0.30157839152671834, 0.003254245980782538]","[0.573051941313697, 0.015537713088984332]","[0.605593515392155, 0.010744540644222375]","[0.5430419473103886, 0.013428737427133264]","[0.715434306211076, 0.017178330001892023]","[0.7524990441855721, 0.02603882294257709]","[0.7334065202363715, 0.010616763602270865]","[0.605593515392155, 0.010744540644222375]","[0.7790044304209158, 0.03158682310917577]","[0.5533447948930632, 0.012951116437949113]","[0.560783163310855, 0.016411330956502827]","[0.6138844300879803, 0.003735393602411862]","[0.0, 0.0]","[0.6138531795814306, 0.003439719949574455]","[0.605593515392155, 0.010744540644222375]","[0.4846646156481177, 0.10600053474703336]","[0.14106871312143074, 0.012968099826478147]","[0.15332512755614697, 0.010866419922916664]","[0.3024367661524308, 0.012188783694197272]","[0.0, 0.0]","[0.3013986971915758, 0.012046019067283724]"
1431,"[0.7318255430659065, 0.037076862847087035]","[0.7318255430659065, 0.037076862847087035]","[0.6662645372503271, 0.042337631951480326]","[0.2437696288683988, 0.0019194313511874052]","[0.42697268705911934, 0.012571675903206096]","[0.3984643407451099, 0.008910101036588226]","[0.7318255430659065, 0.037076862847087035]","[0.6617123537429542, 0.010790097421170994]","[0.46534228353543683, 0.002941376738195369]","[0.5121324754473607, 0.015364286293166211]","[0.2957937884198389, 0.0009227686231586789]","[0.5900127423579532, 0.020345104630331536]","[0.6091790215383805, 0.01119948269136777]","[0.5542827165131098, 0.012438747190413735]","[0.7168516632200091, 0.01571743966802149]","[0.7553690459644092, 0.022914775016022414]","[0.7367483046035475, 0.009538721216693252]","[0.6091790215383805, 0.01119948269136777]","[0.7711483152849458, 0.029308300593434696]","[0.5467496325179624, 0.007975617763234143]","[0.5532830910024149, 0.012774064795346388]","[0.6051898851114801, 0.005197235401746082]","[0.0, 0.0]","[0.6051145380817022, 0.004958414036294378]","[0.6091790215383805, 0.01119948269136777]","[0.5093631488903592, 0.11064305300175385]","[0.14502509838202257, 0.028379063960227564]","[0.15712014863382254, 0.024649285025916068]","[0.3094244048657403, 0.025021166289928468]","[0.0, 0.0]","[0.3066412201240368, 0.022691302772887233]"
1432,"[0.7294189705313485, 0.03174244875445072]","[0.7294189705313485, 0.03174244875445072]","[0.6730870417572015, 0.037383419326240556]","[0.24287071595459156, 0.006218889623634737]","[0.42475994221264307, 0.020058806367417553]","[0.4051795812690085, 0.029132993936809792]","[0.7294189705313485, 0.03174244875445072]","[0.6553735709747421, 0.011359277035836479]","[0.4561554068029316, 0.00022393794709780882]","[0.5066778984822707, 0.012859835587602337]","[0.29110252666920583, 0.004575695566349818]","[0.6046632707542849, 0.019692899875010907]","[0.6166412083243471, 0.012540819304850565]","[0.5626256066735978, 0.011681967791663415]","[0.7178797804354782, 0.01558288423293621]","[0.7540760889757562, 0.019542830968480678]","[0.7360337785827257, 0.008356036954077333]","[0.6166412083243471, 0.012540819304850565]","[0.7645889357233396, 0.03363251641897664]","[0.5361180511348786, 0.0005411530630193025]","[0.542834748297636, 0.0021223203704251944]","[0.5962089042789368, 0.004529546143194028]","[0.0, 0.0]","[0.5962001543485257, 0.004467234983776761]","[0.6166412083243471, 0.012540819304850565]","[0.5338172180877532, 0.11425137647478426]","[0.1553803400672522, 0.045204065095816634]","[0.17053847303640762, 0.04575380634103134]","[0.322931890443865, 0.03279503248937218]","[0.0, 0.0]","[0.31991709353922576, 0.03195828433509788]"
1433,"[0.7237757959206624, 0.023217018546929247]","[0.7237757959206624, 0.023217018546929247]","[0.6730489801082793, 0.03125787239934115]","[0.24822516231429453, 0.010946166346135622]","[0.42268471810283925, 0.02035450535582283]","[0.404976166179519, 0.02159995512047367]","[0.7237757959206624, 0.023217018546929247]","[0.6493935465024226, 0.011741434779547158]","[0.44810555941291297, 0.0020033836405321036]","[0.4984689878830636, 0.005169230106945837]","[0.2878417851786234, 0.009570174978562529]","[0.6182901536829339, 0.019563051020636088]","[0.6290370490160843, 0.01429580775458182]","[0.5764400027848454, 0.013589807473791205]","[0.7174380867450835, 0.01470340177809485]","[0.7505494954576675, 0.0163463935231642]","[0.7339546731189, 0.0075342447485078476]","[0.6290370490160843, 0.01429580775458182]","[0.7571972885524691, 0.029976725170446184]","[0.5256499492224032, 0.00045348710195513317]","[0.5321643659265055, 0.0006405358354820648]","[0.5883352934811383, 0.0058752184971884005]","[0.0, 0.0]","[0.5881222424103165, 0.005389552699362795]","[0.6290370490160843, 0.01429580775458182]","[0.5571263571833656, 0.11599097510997283]","[0.17022064464735798, 0.05773436308095818]","[0.1947559658671254, 0.06680422244933494]","[0.32042853805799815, 0.011190433654263126]","[0.0, 0.0]","[0.3174482633792412, 0.010974267724301537]"
1434,"[0.7150331604254029, 0.01487952417954318]","[0.7150331604254029, 0.01487952417954318]","[0.6710492000719949, 0.026688116469694115]","[0.2607164066509744, 0.015578192492508377]","[0.4199492415210627, 0.018129587615030317]","[0.41284570734016074, 0.030751469101801113]","[0.7150331604254029, 0.01487952417954318]","[0.6443150563085936, 0.01302955725229664]","[0.44116018185299, 0.0037645010061396564]","[0.4888514600224502, 0.0009450060553128109]","[0.28348293051750667, 0.005223470877368245]","[0.6363982173181034, 0.02186571016558417]","[0.645112759773117, 0.01571773991446341]","[0.5938910669247688, 0.014991820089058859]","[0.7138688190520812, 0.01138950481204746]","[0.7451919195617718, 0.01365638113301942]","[0.7297953063755301, 0.006269648082665063]","[0.645112759773117, 0.01571773991446341]","[0.7483953286653561, 0.024064405361921587]","[0.5178967076925833, 0.004922200856853222]","[0.522518637869081, 0.003429571980168948]","[0.5829312998195929, 0.00922891086637613]","[0.0, 0.0]","[0.5822732237905222, 0.008286522877151306]","[0.645112759773117, 0.01571773991446341]","[0.5792700393241973, 0.12248824565584543]","[0.1899244616847277, 0.07204844010908394]","[0.2198670533834408, 0.06834534817884595]","[0.3244984414454147, 0.022269332292563965]","[0.0, 0.0]","[0.32064249429313657, 0.020483759099330992]"
1435,"[0.7042215922391706, 0.009055844517356568]","[0.7042215922391706, 0.009055844517356568]","[0.6677842915489972, 0.023649053808516448]","[0.2798785236168542, 0.020141978343562145]","[0.41957000533946454, 0.02542658243636072]","[0.4314144360079673, 0.04281629064096547]","[0.7042215922391706, 0.009055844517356568]","[0.6413797312859101, 0.0163927894206555]","[0.43509530705849553, 0.005148786908300023]","[0.4810490490980022, 0.005303442281847909]","[0.2788660827597619, 0.003933763521071054]","[0.6545783064521983, 0.024151463608722657]","[0.6628571217844612, 0.01679954924154823]","[0.6141965135785303, 0.018191003845947965]","[0.7071270155103159, 0.007962010348618187]","[0.7383485995506804, 0.011402961789246772]","[0.7242343698857024, 0.005384748252393442]","[0.6628571217844612, 0.01679954924154823]","[0.7389938718049133, 0.0211216651642841]","[0.5121771995005199, 0.008272924204000349]","[0.5125464843605347, 0.0016441001553785615]","[0.571978124713991, 0.00102323398871335]","[0.0, 0.0]","[0.5713123250753603, 0.0009592864808687275]","[0.6628571217844612, 0.01679954924154823]","[0.6003065373579874, 0.12468395368146216]","[0.21668740660453398, 0.09259012760867291]","[0.24379636846716582, 0.06394013714681222]","[0.3347735585546325, 0.028076107105039997]","[0.0, 0.0]","[0.33026747070687057, 0.026647565707088268]"
1436,"[0.6944881586196611, 0.01129288917951999]","[0.6944881586196611, 0.01129288917951999]","[0.6631955378911064, 0.020414347169542747]","[0.3038785289701046, 0.02376776310399968]","[0.4356296864450243, 0.04697176498666427]","[0.42350191721520347, 0.001953954392522117]","[0.6944881586196611, 0.01129288917951999]","[0.6403000197467753, 0.01935293297602598]","[0.42951790097120945, 0.005832294077546513]","[0.47504642649081863, 0.009718209858024254]","[0.27528142988386367, 0.007445485325476959]","[0.6718493911295884, 0.024638888383917867]","[0.6797142656952382, 0.01829806809232964]","[0.6334866878996038, 0.019653019486756435]","[0.701282249379435, 0.008767344606097844]","[0.7323207790255586, 0.012363002667605394]","[0.7194021180103447, 0.005752751519337429]","[0.6797142656952382, 0.01829806809232964]","[0.7296646887003206, 0.020682436116661384]","[0.5071982605940069, 0.009389754019697221]","[0.5035926355446344, 0.004459316238845523]","[0.5686127541891514, 0.011711357604603763]","[0.0, 0.0]","[0.5672959009536933, 0.010383432598036112]","[0.6797142656952382, 0.01829806809232964]","[0.6202912104900881, 0.12713146226588867]","[0.24958214046308153, 0.11166509216648704]","[0.26316230466709545, 0.057775634228768344]","[0.3324899695605693, 0.01168568805585234]","[0.0, 0.0]","[0.3276528395363044, 0.010361938989316243]"
1437,"[0.6876899523208625, 0.018405929337910576]","[0.6876899523208625, 0.018405929337910576]","[0.658657140142902, 0.020317900069704246]","[0.33016055845625614, 0.025266755311331723]","[0.4605483452437127, 0.05922505010321844]","[0.4406389438454119, 0.04183475005744871]","[0.6876899523208625, 0.018405929337910576]","[0.6460310096124602, 0.024872417463074968]","[0.42404584946416257, 0.005820733010231968]","[0.4694830193574811, 0.010575419924734859]","[0.27182955243359314, 0.007673715867417064]","[0.688256921573109, 0.025260528064088187]","[0.6957285524104763, 0.022616875745912916]","[0.6518123535046236, 0.01932306483937127]","[0.6960967971695236, 0.009340458632791376]","[0.7275005438230292, 0.013900788274409796]","[0.7150871670336515, 0.006003458052293424]","[0.6957285524104763, 0.022616875745912916]","[0.7196891621707002, 0.017521928441590593]","[0.5025830446109386, 0.009860871702963101]","[0.49465947261626586, 0.003914773512223201]","[0.5639212088143879, 0.009690156086331126]","[0.0, 0.0]","[0.5626006584184052, 0.009319635083991156]","[0.6957285524104763, 0.022616875745912916]","[0.6392766499655836, 0.12020875449243326]","[0.2871030334399275, 0.14736390121406154]","[0.27717730237333876, 0.04786216407744054]","[0.34025265121850273, 0.025837587514416258]","[0.0, 0.0]","[0.3339979085217389, 0.023605089608821402]"
1438,"[0.6829732618163806, 0.023455552032762124]","[0.6829732618163806, 0.023455552032762124]","[0.6560232297065838, 0.024541258467979523]","[0.35729436642030005, 0.02507002521137461]","[0.4589584389545108, 0.024162543551203702]","[0.43424308739141776, 0.006597868957448777]","[0.6829732618163806, 0.023455552032762124]","[0.6567542710396285, 0.02835085419290667]","[0.41864623923356425, 0.005751668058844757]","[0.46232934490475935, 0.006005425195535706]","[0.26828129069065815, 0.007055627248042623]","[0.7038440754944536, 0.028833328115125866]","[0.7109421247899524, 0.024398330804565046]","[0.6692217358293925, 0.02540482783476218]","[0.6894667183723865, 0.0077045028025621715]","[0.7230226484575816, 0.01424870497062342]","[0.7121266463136017, 0.006759251124840241]","[0.7109421247899524, 0.024398330804565046]","[0.7101370068222034, 0.018371358499864564]","[0.4990583978381139, 0.011641339871116693]","[0.4869071011812853, 0.007360053455660047]","[0.5535233311860895, 0.001277204647850206]","[0.0, 0.0]","[0.5523723953537547, 0.0014345877207670465]","[0.7109421247899524, 0.024398330804565046]","[0.6535455469948386, 0.10572349537387624]","[0.3227478817679311, 0.17876362438782142]","[0.28902106278206263, 0.044364524256443875]","[0.3732400186575776, 0.0552964162998211]","[0.0, 0.0]","[0.3671320899305607, 0.05175786735473662]"
