Frame index,Hips,LHipJoint,LeftUpLeg,LeftLeg,LeftFoot,LeftToeBase,RHipJoint,RightUpLeg,RightLeg,RightFoot,RightToeBase,LowerBack,Spine,Spine1,Neck,Neck1,Head,LeftShoulder,LeftArm,LeftForeArm,LeftHand,LeftFingerBase,LeftHandIndex1,LThumb,RightShoulder,RightArm,RightForeArm,RightHand,RightFingerBase,RightHandIndex1,RThumb
227,"[0.9592308022117907, 0.059290806606194714]","[0.9592308022117907, 0.059290806606194714]","[0.757017931610949, 0.022582860870845652]","[0.9153727918961303, 0.06337045376492424]","[0.6480339263222514, 0.006784045548213747]","[0.6807963320570809, 0.017894896038778453]","[0.9592308022117907, 0.059290806606194714]","[0.8323986304138332, 0.05133069175586927]","[0.6655496287818268, 0.055502008024970705]","[0.7424550776017971, 0.038366064618575946]","[0.5970499366782877, 0.028227181875417354]","[0.8285884385937745, 0.035231420293627205]","[0.5259971254088025, 0.010246647443864141]","[0.4939624627750632, 0.0047720097219213185]","[0.3815817720135354, 0.038265668544704944]","[0.7866969688970071, 0.029094532510100607]","[0.4763744665361277, 0.009791495852853438]","[0.5259971254088025, 0.010246647443864141]","[0.848663066467772, 0.18655782431786416]","[0.8460527633957219, 0.03871526866604654]","[0.6878600502644254, 0.17938843117848116]","[0.6397218761571899, 0.04734947335474033]","[0.0, 0.0]","[0.6365899776241264, 0.04470998937207778]","[0.5259971254088025, 0.010246647443864141]","[0.5355775416505724, 0.05303203334487449]","[0.608196690627502, 0.0020819188843194626]","[0.41253563515292574, 0.022450170168403217]","[0.35286494690962644, 0.013006514125279992]","[0.0, 0.0]","[0.15621133931050965, 0.012998704217363963]"
228,"[0.9612692621012011, 0.05887405976728004]","[0.9612692621012011, 0.05887405976728004]","[0.7512739639457259, 0.02050121074083366]","[0.9196041523013238, 0.0588735204625702]","[0.641185129974309, 0.00899665617871966]","[0.6716575714097242, 0.013754419353328136]","[0.9612692621012011, 0.05887405976728004]","[0.8407786988931416, 0.049152943524681275]","[0.6822721473427354, 0.055369716910763825]","[0.7553323237217072, 0.0381046558041662]","[0.5890441196568513, 0.009278431675382367]","[0.8371590166640858, 0.0337303476053614]","[0.5257285489777219, 0.009838474201716952]","[0.4880289633155273, 0.0045129459369199505]","[0.3874788248473349, 0.027512880838383436]","[0.7895675615473959, 0.01762695991465025]","[0.48300402398968845, 0.010656136931210857]","[0.5257285489777219, 0.009838474201716952]","[0.8431094824778862, 0.03743568876972171]","[0.8323899422768098, 0.003467776188512646]","[0.7034670477512042, 0.07663391679656702]","[0.6342073658353284, 0.02538110274237271]","[0.0, 0.0]","[0.6312157422087764, 0.026041175284339]","[0.5257285489777219, 0.009838474201716952]","[0.5587062754491534, 0.04834531065881097]","[0.5973506839814472, 0.0014657571228168368]","[0.41241013515366143, 0.01651256005311832]","[0.34748969338358776, 0.013428230983542582]","[0.0, 0.0]","[0.15317408413241032, 0.013494623624980641]"
229,"[0.9632057989961411, 0.05629863468662082]","[0.9632057989961411, 0.05629863468662082]","[0.7440098345491772, 0.016933849403522425]","[0.9236239446862575, 0.06470745214351332]","[0.6591258734755936, 0.03767056985217942]","[0.688074692839238, 0.24931613338758532]","[0.9632057989961411, 0.05629863468662082]","[0.8487397639484845, 0.0499620708191261]","[0.6981585399755987, 0.055069294833244214]","[0.7675657075356219, 0.03952642354522744]","[0.578493091846829, 0.0028997699610446514]","[0.8431440045229285, 0.030322795144344026]","[0.5255536139592211, 0.009923188860190646]","[0.4827170329099713, 0.005088136055016609]","[0.3856762745246491, 0.01637761210077567]","[0.7766706439849566, 0.003022126112559919]","[0.47728604893406795, 0.003449095820899813]","[0.5255536139592211, 0.009923188860190646]","[0.8330594073433424, 0.022331296346382444]","[0.8187881542092557, 0.0032419044067392953]","[0.7062021543824363, 0.03284709652253328]","[0.652496997543562, 0.07679119283668413]","[0.0, 0.0]","[0.6496549550983376, 0.07914187513933067]","[0.5255536139592211, 0.009923188860190646]","[0.5754384386095366, 0.043269213062668115]","[0.5896366210684281, 0.004707754642610877]","[0.4111964549383568, 0.014295991903085595]","[0.34308431684224844, 0.020312783073299957]","[0.0, 0.0]","[0.1502388596545601, 0.019900548506986467]"
230,"[0.965045509046334, 0.05185533065103968]","[0.965045509046334, 0.05185533065103968]","[0.745167983039019, 0.03347662180464243]","[0.9274427474519447, 0.05273947543721303]","[0.6546671014452622, 0.01296433332011068]","[0.7036709581972761, 0.2023719361526657]","[0.965045509046334, 0.05185533065103968]","[0.8563027757510603, 0.052944550961904764]","[0.7132506129768188, 0.05313199076947068]","[0.7791874221588408, 0.04539528600030984]","[0.5697757074167266, 0.006725614891760647]","[0.8508518967490204, 0.031604433686978926]","[0.5220086571762076, 0.006685542890560552]","[0.4818419322172857, 0.010041243712949979]","[0.37900711714371044, 0.002876102321985662]","[0.7656887997173611, 0.004752368142136482]","[0.46897565878485215, 0.0010808372539230068]","[0.5220086571762076, 0.006685542890560552]","[0.8414064369761752, 0.0738397655741005]","[0.8121930606593445, 0.010409679405346416]","[0.7037181433339904, 0.025214771703562077]","[0.6698721476663839, 0.08557520826718744]","[0.0, 0.0]","[0.6671722073434208, 0.08681762937978812]","[0.5220086571762076, 0.006685542890560552]","[0.5966665166790598, 0.05395606711079151]","[0.5825141455929447, 0.0051941128143066515]","[0.4130945449072428, 0.018256143975860686]","[0.3388383411857143, 0.020881937519366813]","[0.0, 0.0]","[0.14736819495839573, 0.020809062966003565]"
231,"[0.9667932335940174, 0.04898959383082615]","[0.9667932335940174, 0.04898959383082615]","[0.7391252136222336, 0.01933219131881152]","[0.9310706100793474, 0.056574077174283345]","[0.6527680487370856, 0.016635801565676313]","[0.7049338385731153, 0.0532487990643905]","[0.9667932335940174, 0.04898959383082615]","[0.8634876369635073, 0.05943751307185198]","[0.7275880823279779, 0.05195108463396433]","[0.7902280510508988, 0.05040367933942072]","[0.5655750816516177, 0.01696421795974366]","[0.8462613617383952, 0.019689755313799955]","[0.5208448079752226, 0.00890270361131217]","[0.48012259173577493, 0.009055627703782224]","[0.3834431707631641, 0.02576168536106408]","[0.7655655114382826, 0.01586063971211711]","[0.47353634901522546, 0.009802615248443093]","[0.5208448079752226, 0.00890270361131217]","[0.8493361151273665, 0.11154792325523108]","[0.8213196876937839, 0.021173958633483723]","[0.7185322361672909, 0.09044121650909416]","[0.6863785402830648, 0.09225650485709283]","[0.0, 0.0]","[0.6838135969762498, 0.09371411027520568]","[0.5208448079752226, 0.00890270361131217]","[0.6056652936074239, 0.03828948378990361]","[0.5767109433050035, 0.006502939077416935]","[0.41628685748352817, 0.019385372001901043]","[0.33609117460209414, 0.03216940660718325]","[0.0, 0.0]","[0.1446236600313304, 0.031471197304719756]"
232,"[0.9664826098982475, 0.0445623638035135]","[0.9664826098982475, 0.0445623638035135]","[0.7382063657396973, 0.030247968851692668]","[0.9340828624837897, 0.052433209871141355]","[0.6476955444108584, 0.01186330059256353]","[0.7035325328898084, 0.046377642029768774]","[0.9664826098982475, 0.0445623638035135]","[0.870313255115332, 0.05634400123294285]","[0.741208678211579, 0.0483055558862841]","[0.8007166484983539, 0.05898048273267845]","[0.581166170477626, 0.041374794844412706]","[0.8450355157609908, 0.024875620873970494]","[0.514705903035015, 0.004105687566875855]","[0.4791394385499189, 0.009858311050600541]","[0.3993600072540814, 0.03865286163222051]","[0.7772872358663684, 0.04490340678416648]","[0.4998595315644642, 0.02120656423668114]","[0.514705903035015, 0.004105687566875855]","[0.8568693093709981, 0.15581228946724357]","[0.8302537033090948, 0.027995226992951865]","[0.7326056243589264, 0.1339557654198168]","[0.7020596132689115, 0.11171236446417768]","[0.0, 0.0]","[0.6996229171274373, 0.11315828001392689]","[0.514705903035015, 0.004105687566875855]","[0.6176133111999906, 0.04164116498954203]","[0.5726809021078029, 0.008345910266287624]","[0.41405266813092056, 0.01237962038439571]","[0.3323667169342577, 0.02392879546460561]","[0.0, 0.0]","[0.14187936847859137, 0.02299205004721931]"
233,"[0.9658557582656833, 0.043807119393992275]","[0.9658557582656833, 0.043807119393992275]","[0.7510177813338984, 0.043393500686732006]","[0.9367832756863878, 0.05226265618077368]","[0.6377228312060561, 0.004430349410168281]","[0.718355906245318, 0.0903674261993077]","[0.9658557582656833, 0.043807119393992275]","[0.8767975923595653, 0.055261445204564455]","[0.7529264810035312, 0.042170903924487455]","[0.8106808160734362, 0.06371480727701843]","[0.5982960521184095, 0.043561288703032344]","[0.8518652510769609, 0.031107800801321518]","[0.5075661394188312, 0.00302730724783956]","[0.48938188182703296, 0.01564621376150102]","[0.42293194372565546, 0.047962136063926894]","[0.78842287407305, 0.0468460722585166]","[0.524866554986241, 0.024207479248098036]","[0.5075661394188312, 0.00302730724783956]","[0.8640258439024483, 0.12953432279054156]","[0.8277994443159187, 0.015146636997757385]","[0.7459753431409801, 0.11318809265033633]","[0.7169566326054659, 0.10152666813978835]","[0.0, 0.0]","[0.7146417712710654, 0.10015217717267699]","[0.5075661394188312, 0.00302730724783956]","[0.6280561196950941, 0.040746041996746994]","[0.5722146880110655, 0.012219844922910297]","[0.4091587661163377, 0.006883578569865642]","[0.32730782389642094, 0.012680963627658028]","[0.0, 0.0]","[0.1391220397007021, 0.012453023589566957]"
234,"[0.9647797662807696, 0.042725743572466834]","[0.9647797662807696, 0.042725743572466834]","[0.7541865348993116, 0.03553713240857962]","[0.9364551847976185, 0.048681175142165876]","[0.6558366896457534, 0.04094805528240329]","[0.7053526986864722, 0.005535634028154525]","[0.9647797662807696, 0.042725743572466834]","[0.8829577127415871, 0.06854579983672772]","[0.7526141262039142, 0.031871771288053595]","[0.8201467752697644, 0.0597733975341277]","[0.6183812495124891, 0.12321563495451235]","[0.8562836635769211, 0.029795941282471098]","[0.5028184697574157, 0.005186011452992331]","[0.5073534043706595, 0.019416558910962715]","[0.43864110898707975, 0.04059907344341933]","[0.7990017303693975, 0.05513693951936159]","[0.5486232272369289, 0.024984431760817844]","[0.5028184697574157, 0.005186011452992331]","[0.8708245517073259, 0.3543836722022408]","[0.8364094721001227, 0.14178837981618736]","[0.7586765759839311, 0.3546107614324519]","[0.7149867007710932, 0.05313145873653228]","[0.0, 0.0]","[0.7127704054146198, 0.05413429434925605]","[0.5028184697574157, 0.005186011452992331]","[0.6466533137103394, 0.06282874406293319]","[0.5746226216070431, 0.013799194587394705]","[0.40946044139074156, 0.016875588537533272]","[0.3232671694070366, 0.020002111232427778]","[0.0, 0.0]","[0.13646839401368174, 0.019984010085258224]"
235,"[0.9638126938260512, 0.04293045776290131]","[0.9638126938260512, 0.04293045776290131]","[0.7537300788261118, 0.03191404451986829]","[0.934589456509135, 0.04459734367101274]","[0.6730448551634657, 0.03864820101720868]","[0.6921856886938034, 0.0038153084073182584]","[0.9638126938260512, 0.04293045776290131]","[0.8888098271045077, 0.061536510519309924]","[0.7444141957451137, 0.014810389844750072]","[0.8291394365062762, 0.07266042831212798]","[0.6144633553201869, 0.02034851581828299]","[0.8507785010225807, 0.018412663163227892]","[0.49914219719031816, 0.005967294692880009]","[0.5103129803906779, 0.01285243677158841]","[0.4468792091766636, 0.033234432914596615]","[0.808850958073239, 0.02271147845994628]","[0.5546079403524897, 0.01304276199963182]","[0.49914219719031816, 0.005967294692880009]","[0.8772833241219595, 0.09309897592650213]","[0.8320052118867665, 0.013906059257482962]","[0.7707427471847346, 0.07845604053564909]","[0.7140496839301878, 0.057399072634321834]","[0.0, 0.0]","[0.7118414164450997, 0.05807817603817897]","[0.49914219719031816, 0.005967294692880009]","[0.6642119334517037, 0.05081757369675952]","[0.579523143471138, 0.014961626441472402]","[0.40834440155441276, 0.014374531719425258]","[0.3201329676224975, 0.026593419279194216]","[0.0, 0.0]","[0.133910385410254, 0.02658831998065879]"
236,"[0.9632862689426183, 0.04391727294770259]","[0.9632862689426183, 0.04391727294770259]","[0.7536507667661207, 0.03271698587021527]","[0.93146667958404, 0.04117423535628339]","[0.6691503625448609, 0.014424634827187041]","[0.6803453663414841, 0.008131062256460228]","[0.9632862689426183, 0.04391727294770259]","[0.8943693357492823, 0.05019109218689462]","[0.7339311017629027, 0.009521195003088487]","[0.8376824646809624, 0.0524048800780751]","[0.6325843973437233, 0.04705035932153057]","[0.8440424873640902, 0.01628792514945881]","[0.4985561031978165, 0.00878876569211453]","[0.5122244660087735, 0.012444044535336424]","[0.44537893416202706, 0.020481726676925674]","[0.800946554930769, 0.00943202448953754]","[0.5500805622155944, 0.006405852996492653]","[0.4985561031978165, 0.00878876569211453]","[0.8642385393511778, 0.019971104918766257]","[0.8304247028559748, 0.016992926481164933]","[0.7555300576842106, 0.0005654866776461481]","[0.7037132667788533, 0.016943787078885667]","[0.0, 0.0]","[0.7013143446158182, 0.016167575760609766]","[0.4985561031978165, 0.00878876569211453]","[0.6697412506100631, 0.03945916424613556]","[0.5794041879262897, 0.01275824946772625]","[0.4046064028493436, 0.009000662952534775]","[0.31455908218512085, 0.006616330025530393]","[0.0, 0.0]","[0.13127503120396067, 0.006649203020076414]"
237,"[0.9625628338709054, 0.0434311600812134]","[0.9625628338709054, 0.0434311600812134]","[0.7601158050026642, 0.03852878298645106]","[0.9271960999698574, 0.03797355335743717]","[0.6618410948788562, 0.009158244948554094]","[0.6742785162121593, 0.030602444350361333]","[0.9625628338709054, 0.0434311600812134]","[0.8904217605197379, 0.03197399888623582]","[0.7372683703153141, 0.03461097908830679]","[0.8457983414469143, 0.08767678061340907]","[0.6230377471673584, 0.007477505698160822]","[0.8367833726422248, 0.015245609283474045]","[0.5113196465886684, 0.014101063995485046]","[0.5080948295969507, 0.006720577453229968]","[0.4429203813293121, 0.01776007717351449]","[0.7913295706083728, 0.007299180650397477]","[0.5443123737387033, 0.005106726119428217]","[0.5113196465886684, 0.014101063995485046]","[0.8621474596071936, 0.06741674573183254]","[0.838903467713176, 0.04799504308098746]","[0.767485125129689, 0.06916739825653527]","[0.7050976581266345, 0.06283414361885847]","[0.0, 0.0]","[0.7015475031479371, 0.061534739352253544]","[0.5113196465886684, 0.014101063995485046]","[0.6740403678717023, 0.038487723053766014]","[0.5793227093083819, 0.012797284154292451]","[0.4011432671265129, 0.009407324668249428]","[0.310338765040292, 0.016532280653995583]","[0.0, 0.0]","[0.12875510456905404, 0.016380992365409127]"
238,"[0.9601268858611806, 0.03938609257349428]","[0.9601268858611806, 0.03938609257349428]","[0.7721100147525309, 0.05159061525281465]","[0.9211100137353107, 0.03294633307848876]","[0.6574296553203174, 0.013307289865801228]","[0.6664894686460432, 0.02312018544817419]","[0.9601268858611806, 0.03938609257349428]","[0.8819416653296751, 0.021396582997699212]","[0.7504049517995485, 0.05319103765512471]","[0.8535084243745686, 0.0899163968313287]","[0.6304861219026158, 0.037182630433281044]","[0.829583489163291, 0.015109420109141524]","[0.5085582739853889, 0.006982021964402168]","[0.511261696683252, 0.012560740950604266]","[0.4451188686609161, 0.026817092838639877]","[0.78117036310954, 0.00646166868369644]","[0.54060746584517, 0.007007485548521748]","[0.5085582739853889, 0.006982021964402168]","[0.8518364792229929, 0.03075821255166242]","[0.8304967150990968, 0.009619312782827006]","[0.753958537070067, 0.006339035843243405]","[0.693385886978068, 0.010266941164521225]","[0.0, 0.0]","[0.6897957095520809, 0.009932844610133528]","[0.5085582739853889, 0.006982021964402168]","[0.6849532945321662, 0.045443272083734325]","[0.5822721961247415, 0.014198220319883168]","[0.3979563676158255, 0.009827949017980083]","[0.3060318022204459, 0.015166725366277879]","[0.0, 0.0]","[0.12627830632605222, 0.015252948215862506]"
239,"[0.956221767057796, 0.03583077595438746]","[0.956221767057796, 0.03583077595438746]","[0.7835045140149044, 0.05600580687537222]","[0.9124516707755961, 0.025821764012829408]","[0.6570550214039301, 0.019261123331006255]","[0.6731728916236452, 0.06495120084045387]","[0.956221767057796, 0.03583077595438746]","[0.8756692495891903, 0.026071358495688476]","[0.7628847042095711, 0.06767047682516357]","[0.8472594193027277, 0.021421974084988714]","[0.648961815807485, 0.06069981915718578]","[0.822057145612211, 0.014363981277602423]","[0.5044025088387357, 0.005626194625317724]","[0.5093143594094783, 0.009097887796555128]","[0.44572848683325345, 0.025187936791678935]","[0.7712582041967777, 0.0065116807275899255]","[0.535863350451292, 0.005921132059346625]","[0.5044025088387357, 0.005626194625317724]","[0.8426306906401402, 0.03474709054243869]","[0.838971879344142, 0.02445137515266275]","[0.7446443634039771, 0.02004510645915488]","[0.6884925999040266, 0.038549345233785066]","[0.0, 0.0]","[0.6845940144205761, 0.03745466522197649]","[0.5044025088387357, 0.005626194625317724]","[0.685064845941286, 0.03499713393232165]","[0.5868355411336191, 0.014981779767482014]","[0.3923529593678856, 0.004787438138220358]","[0.3003475068967372, 0.003483427940025443]","[0.0, 0.0]","[0.12377488061601173, 0.003435334746537443]"
240,"[0.9532091003976323, 0.03773820780414705]","[0.9532091003976323, 0.03773820780414705]","[0.7943292883141592, 0.04935386243066931]","[0.9006527366785948, 0.017058109012527925]","[0.6633633520456186, 0.023619503191072894]","[0.6751721641510968, 0.05788918547344036]","[0.9532091003976323, 0.03773820780414705]","[0.872158894173353, 0.03211900336908101]","[0.7747404689990925, 0.07565276481522233]","[0.8439635039387515, 0.027020604137168013]","[0.6647571758260437, 0.04698116260510774]","[0.815340790706731, 0.015408896412560132]","[0.49974426859594306, 0.005078492831008909]","[0.5077102730067024, 0.009432335652548028]","[0.4408608436919756, 0.011144896968240205]","[0.7635496190191183, 0.008798058685708172]","[0.527214843738896, 0.0020186773954901905]","[0.49974426859594306, 0.005078492831008909]","[0.8373004287628849, 0.05112644902881317]","[0.8470232853769348, 0.03115021856291085]","[0.7368215661494597, 0.024582962514340136]","[0.6800035896894898, 0.022683666588562967]","[0.0, 0.0]","[0.6761048902225241, 0.022674251871642962]","[0.49974426859594306, 0.005078492831008909]","[0.6790315640913628, 0.019525951152476288]","[0.588459534290078, 0.013775662087342232]","[0.3890842226542544, 0.009304350242381665]","[0.29672400797872184, 0.019027746390093903]","[0.0, 0.0]","[0.12142300970293503, 0.01918207346659033]"
241,"[0.9515356646528266, 0.0407339261965756]","[0.9515356646528266, 0.0407339261965756]","[0.8028732682840939, 0.04384926142590675]","[0.8853292113278901, 0.007112802941449786]","[0.6737745503140014, 0.026284334503831785]","[0.6697548794989359, 0.03281887829591122]","[0.9515356646528266, 0.0407339261965756]","[0.8724158717775541, 0.04024550772845964]","[0.7860034455491379, 0.08286181046274493]","[0.851765328741814, 0.06873749984815339]","[0.6570144006567556, 0.013517727058845437]","[0.8097062501242585, 0.016910186979564538]","[0.49527812423757506, 0.005171022916677235]","[0.5071586567500832, 0.01055380161403682]","[0.44079954518520525, 0.02411306599297748]","[0.756750353013467, 0.009659040193773496]","[0.5236294457536699, 0.006790429953979808]","[0.49527812423757506, 0.005171022916677235]","[0.8289478682548599, 0.03724302097226098]","[0.8481970654767286, 0.02128668825238621]","[0.7227657909896505, 0.0023666664657043114]","[0.674328461308064, 0.034041310356898676]","[0.0, 0.0]","[0.6705166632358758, 0.03457678624859279]","[0.49527812423757506, 0.005171022916677235]","[0.6720517465314682, 0.016808413278131398]","[0.5872917148366323, 0.011790511486893106]","[0.39774534297598263, 0.022855086554865848]","[0.29315768519233787, 0.018905651406796547]","[0.0, 0.0]","[0.1191166096529538, 0.018939004805301383]"
242,"[0.949213779102706, 0.03913668486753504]","[0.949213779102706, 0.03913668486753504]","[0.8042790739550969, 0.03775169406784233]","[0.8688945351994685, 0.0033637229320884676]","[0.6866203219657794, 0.028066685176565326]","[0.6666598620103137, 0.04180440808994597]","[0.949213779102706, 0.03913668486753504]","[0.8713852581183856, 0.03765758545650766]","[0.796703273271681, 0.0843705923532643]","[0.8570163545991077, 0.039304427958629984]","[0.6546494837970536, 0.026233584859775946]","[0.8021623166203264, 0.013706201580672206]","[0.4935805264777252, 0.007676896708982388]","[0.5037891141181818, 0.007444612179217486]","[0.44437505170472136, 0.02821715895034904]","[0.7543593713289126, 0.014530102589439032]","[0.5160512385725581, 0.0028243112504557745]","[0.4935805264777252, 0.007676896708982388]","[0.8181188698057805, 0.025513452729265907]","[0.8401840964975313, 0.010944101153688454]","[0.7109839078579819, 0.009295623596121799]","[0.6725883990161852, 0.05045669948072108]","[0.0, 0.0]","[0.6685269726645247, 0.04977256755227506]","[0.4935805264777252, 0.007676896708982388]","[0.6649522764306685, 0.01614825792396884]","[0.582691929800876, 0.007947611120370254]","[0.4061344343804469, 0.022985986248765213]","[0.2881829016724103, 0.007092103425010438]","[0.0, 0.0]","[0.11677846172395402, 0.006855685741339858]"
243,"[0.9456270432432611, 0.0360652865138238]","[0.9456270432432611, 0.0360652865138238]","[0.8015098712814452, 0.03024803143235802]","[0.8565905966877951, 0.013418712696794158]","[0.7011174984850993, 0.02945009690567156]","[0.683326868909798, 0.09339178160006703]","[0.9456270432432611, 0.0360652865138238]","[0.8706635635938139, 0.03831888014297821]","[0.806868109608097, 0.08458156423307174]","[0.8641655368691523, 0.06469647941804077]","[0.6499760392282292, 0.02049812000934066]","[0.7954541518514094, 0.01479140776277659]","[0.48677291883938895, 0.002865757163958519]","[0.5005367365607885, 0.007499316931443672]","[0.4421385943293401, 0.018316417300999515]","[0.7443045809355089, 0.005737688289773363]","[0.5085856269681885, 0.0027862860789443257]","[0.48677291883938895, 0.002865757163958519]","[0.8071777912338275, 0.02405513731518785]","[0.8325265452888168, 0.011182715808293948]","[0.6975457795873056, 0.002717477645355177]","[0.6715230042452138, 0.05320522212917095]","[0.0, 0.0]","[0.6673270303586959, 0.053040961436033485]","[0.48677291883938895, 0.002865757163958519]","[0.6560194525477773, 0.011118213750127483]","[0.5713555554281046, 0.00035307371931630376]","[0.40355734634307244, 0.010885618544688683]","[0.2842395925050682, 0.01453234548132853]","[0.0, 0.0]","[0.1145376513276117, 0.014702899987384702]"
244,"[0.9414277894406281, 0.034462577984479624]","[0.9414277894406281, 0.034462577984479624]","[0.8010709476077368, 0.03541543428650162]","[0.8477750309232887, 0.02199337199707328]","[0.7114119456833687, 0.027352464009288695]","[0.6989039388911157, 0.08823755528247035]","[0.9414277894406281, 0.034462577984479624]","[0.8698493170377617, 0.03807348458984998]","[0.8165247041276921, 0.07817372911957604]","[0.8579954044469003, 0.02536344887660453]","[0.6473945649851824, 0.025363646794934566]","[0.7891881932771756, 0.015279500780610201]","[0.48319789477601566, 0.005761844682771941]","[0.5025162062584831, 0.011872597915409669]","[0.4588475257828933, 0.042758252543199204]","[0.7422692986439948, 0.01465185232895893]","[0.5094125856841771, 0.010248239662160505]","[0.48319789477601566, 0.005761844682771941]","[0.7989224796549645, 0.03500135385695041]","[0.8317518384770498, 0.019410921894387798]","[0.6875392564220111, 0.01371479726217144]","[0.6879468540329532, 3.1322668335557013]","[0.0, 0.0]","[0.6653746869399525, 0.04965731478443898]","[0.48319789477601566, 0.005761844682771941]","[0.6514227007941318, 0.02170472071496885]","[0.5613784296506752, 0.0016126280579976432]","[0.39907479076210584, 0.007044148861049105]","[0.2790513281689953, 0.003963915658805306]","[0.0, 0.0]","[0.11227159218430581, 0.0038315338475031525]"
245,"[0.937140136741872, 0.034058807157522034]","[0.937140136741872, 0.034058807157522034]","[0.7973385613972136, 0.02791442433959638]","[0.8422888204656002, 0.030331998345728715]","[0.7144303312817587, 0.023274449133978536]","[0.686998424340485, 0.009191066111817003]","[0.937140136741872, 0.034058807157522034]","[0.8676979185885301, 0.03496908195442192]","[0.8256984689213075, 0.06495353841509666]","[0.8647982604612123, 0.04537423890229617]","[0.6650248367359234, 0.07940854135883811]","[0.7830542053956326, 0.015290040095316077]","[0.49921149249722585, 0.015029682138809782]","[0.5207182762519484, 0.019047939817856106]","[0.464099897750963, 0.03105839030836762]","[0.7551558337117951, 0.03523560220718167]","[0.5248690783588168, 0.015974524664918627]","[0.49921149249722585, 0.015029682138809782]","[0.7964367217127246, 0.05986914961527624]","[0.8401642465531973, 0.025595720349450946]","[0.6817585734757037, 0.027712337863165966]","[0.6838742647219584, 0.04490591940974485]","[0.0, 0.0]","[0.6627743153210743, 0.04666295700799425]","[0.49921149249722585, 0.015029682138809782]","[0.6435620402686845, 0.013159348586774013]","[0.5503980388426105, 0.00027490335437459066]","[0.3959542535415137, 0.009541715020653025]","[0.2746281327660428, 0.009243284485556167]","[0.0, 0.0]","[0.11008576618316683, 0.009248517171235928]"
246,"[0.9332235180514349, 0.03472701386721075]","[0.9332235180514349, 0.03472701386721075]","[0.7900443036737707, 0.01965410448867212]","[0.840084733777371, 0.03872181296078256]","[0.7131406489748786, 0.0196003353971559]","[0.6816487131778863, 0.03720772980168298]","[0.9332235180514349, 0.03472701386721075]","[0.861620111831162, 0.025864313842155474]","[0.8317113462035366, 0.052380294425648295]","[0.8489173422727064, 0.003229541698176212]","[0.6817735948991273, 0.1073207490799805]","[0.7939014951258511, 0.03851827349632408]","[0.5097593155391716, 0.013284379761649917]","[0.5446823624393511, 0.03292689555573939]","[0.48672432448836406, 0.050484155823955795]","[0.7521318982399445, 0.014959716690914303]","[0.5234163374782106, 0.008825677742391538]","[0.5097593155391716, 0.013284379761649917]","[0.7885574481533907, 0.03571669685434717]","[0.8401311114058532, 0.02058330945911351]","[0.6728262542132939, 0.01635198976193485]","[0.6797713456156105, 0.044387699868904125]","[0.0, 0.0]","[0.6597446479787449, 0.044565378572191464]","[0.5097593155391716, 0.013284379761649917]","[0.6613839382552502, 0.05359782440875834]","[0.5476681159452949, 0.009206573241178859]","[0.3904438637026034, 0.004728096943652628]","[0.26930095577874624, 0.0013203192586542993]","[0.0, 0.0]","[0.10789232594235022, 0.001283972217000081]"
247,"[0.9291322222709725, 0.03413439589263375]","[0.9291322222709725, 0.03413439589263375]","[0.7826558350469168, 0.01910872851134102]","[0.8438735734034267, 0.04844224866784531]","[0.710167729238026, 0.01702338506845922]","[0.6727607084010432, 0.02104220833244916]","[0.9291322222709725, 0.03413439589263375]","[0.8554005785449175, 0.02526041761191888]","[0.8286669531879256, 0.03762540172903561]","[0.8380766087355098, 0.014007787597217481]","[0.6976849151541709, 0.08697677791082108]","[0.7904418381333549, 0.02063625617994563]","[0.5022417099199938, 0.0025043370784793456]","[0.5428644611486978, 0.010294457330904125]","[0.4864027271982789, 0.025922308653557363]","[0.7436150944263913, 0.008082056924127388]","[0.5180848984267308, 0.005012528080796644]","[0.5022417099199938, 0.0025043370784793456]","[0.7803572534377251, 0.03359348929753896]","[0.8481245558355606, 0.031948542025195766]","[0.6668810409474835, 0.026117106926843166]","[0.6723066231202949, 0.028421952734013073]","[0.0, 0.0]","[0.6529646104746237, 0.027956730200490856]","[0.5022417099199938, 0.0025043370784793456]","[0.660124976776498, 0.03175320617883738]","[0.5390026775504883, 0.0025445569933348062]","[0.3879520766784154, 0.01043706892692607]","[0.2649524018605246, 0.008282369909149882]","[0.0, 0.0]","[0.1057882532600433, 0.008343615816034933]"
