Frame index,Hips,LHipJoint,LeftUpLeg,LeftLeg,LeftFoot,LeftToeBase,RHipJoint,RightUpLeg,RightLeg,RightFoot,RightToeBase,LowerBack,Spine,Spine1,Neck,Neck1,Head,LeftShoulder,LeftArm,LeftForeArm,LeftHand,LeftFingerBase,LeftHandIndex1,LThumb,RightShoulder,RightArm,RightForeArm,RightHand,RightFingerBase,RightHandIndex1,RThumb
1525,"[-2.5115, 17.1, 4.1048, -173.24, 129.039, -177.476]","[0.0, 0.0, 0.0]","[-3.1388, -5.0117, 4.3269]","[4.0206, 12.1877, 36.3993]","[-0.6287, -17.8317, -5.4334]","[1.3281, -7.298, -20.6013]","[0.0, 0.0, 0.0]","[-3.7326, 26.3523, -18.3034]","[-7.0094, -15.3398, 48.91]","[-1.0421, 0.6475, -19.0936]","[-1.8017, 8.4402, -24.0594]","[-8.5379, -4.3104, 11.588]","[0.4636, -6.6401, 2.7961]","[6.1063, -3.2632, -2.4877]","[-9.091, -4.289, -2.0211]","[13.0949, -6.4718, 9.6018]","[5.2538, -2.9689, 3.8879]","[0.0, 0.0, 0.0]","[-86.1563, -11.5958, 60.3883]","[148.1447, -42.4315, -107.3569]","[-0.0, 0.0, -42.478]","[-12.9497, 21.6688, -4.8531]","[-7.125, 0.0, -0.0]","[-39.1263, 47.5465, -2.886]","[0.0, 0.0, 0.0]","[83.5741, -11.3351, 19.5158]","[-150.2369, 40.6894, -108.7452]","[0.0, 0.0, 4.5579]","[-18.9464, 12.1404, -4.1293]","[7.125, -0.0, -0.0]","[5.7517, -17.2065, 3.8122]"
1526,"[-2.5286, 17.1549, 4.1614, -173.19, 126.982, -177.242]","[0.0, 0.0, 0.0]","[-2.4773, -5.2167, 3.5784]","[3.8171, 11.913, 35.4248]","[-0.6468, -17.539, -4.7558]","[2.095, -9.0612, -25.987]","[0.0, 0.0, 0.0]","[-3.4603, 24.701, -18.0145]","[-7.0395, -15.3651, 49.0235]","[-0.9789, 0.7004, -18.4812]","[-1.8557, 8.5587, -24.4245]","[-8.7071, -4.4876, 11.6726]","[0.4774, -6.8981, 2.8092]","[6.246, -3.3921, -2.4551]","[-9.1105, -4.5876, -1.8609]","[13.6484, -6.9182, 9.3821]","[5.4103, -3.1751, 3.866]","[-0.0, 0.0, 0.0]","[-86.5444, -11.9049, 60.8668]","[148.0473, -42.5095, -107.2911]","[-0.0, 0.0, -42.1438]","[-11.9999, 21.8693, -4.5269]","[-7.125, 0.0, -0.0]","[-38.4748, 47.8469, -3.149]","[-0.0, 0.0, 0.0]","[84.8481, -13.5734, 17.9904]","[-150.5582, 40.4101, -108.954]","[0.0, 0.0, 3.6862]","[-17.9765, 12.3038, -3.9553]","[7.125, -0.0, -0.0]","[6.4291, -17.1159, 4.2794]"
1527,"[-2.553, 17.2315, 4.222, -173.55, 124.947, -177.299]","[0.0, 0.0, 0.0]","[-1.4735, -6.0531, 3.0753]","[3.6298, 11.6508, 34.5075]","[-0.7755, -17.4464, -2.3944]","[1.9052, -8.6659, -24.7555]","[0.0, 0.0, 0.0]","[-2.9054, 23.3391, -17.7375]","[-7.0572, -15.3799, 49.0903]","[-0.8773, 0.1389, -17.6601]","[-1.952, 8.7655, -25.0644]","[-8.8563, -4.5698, 11.7163]","[0.6341, -7.0167, 2.8688]","[6.504, -3.4582, -2.3564]","[-9.0127, -5.0033, -1.7118]","[14.036, -7.5144, 9.1976]","[5.4849, -3.4572, 3.8677]","[0.0, -0.0, 0.0]","[-87.1408, -12.5663, 61.468]","[147.7851, -42.7178, -107.1136]","[-0.0, 0.0, -41.7564]","[-11.8054, 21.7433, -4.4274]","[-7.125, 0.0, -0.0]","[-38.235, 47.7727, -3.0427]","[0.0, -0.0, 0.0]","[85.7728, -15.5565, 16.3088]","[-150.8828, 40.1246, -109.1639]","[0.0, 0.0, 2.7425]","[-17.0124, 12.1812, -3.6939]","[7.125, -0.0, -0.0]","[7.0983, -17.3189, 4.6998]"
1528,"[-2.5776, 17.3147, 4.2764, -173.952, 122.86, -177.392]","[0.0, 0.0, 0.0]","[-0.4934, -7.0707, 2.5168]","[3.4513, 11.3921, 33.6138]","[-0.8612, -17.1277, 0.3104]","[1.6422, -8.0772, -22.9489]","[0.0, 0.0, 0.0]","[-2.434, 21.9743, -17.4827]","[-7.0525, -15.376, 49.0727]","[-0.7627, -0.1252, -16.5522]","[-1.9832, 8.831, -25.268]","[-8.8575, -4.6186, 11.8105]","[0.7304, -7.0802, 2.9234]","[6.6181, -3.4926, -2.3257]","[-9.045, -5.4368, -1.5556]","[14.7803, -8.1629, 9.0318]","[5.6917, -3.7553, 3.9016]","[-0.0, -0.0, 0.0]","[-87.7997, -13.3231, 62.2291]","[147.5323, -42.9169, -106.9418]","[-0.0, 0.0, -41.3535]","[-12.3592, 21.4764, -4.5866]","[-7.125, 0.0, -0.0]","[-38.5227, 47.4754, -2.7484]","[-0.0, -0.0, 0.0]","[86.4145, -17.3622, 14.5367]","[-151.2886, 39.763, -109.4244]","[0.0, 0.0, 1.7357]","[-16.0061, 12.2141, -3.473]","[7.125, -0.0, -0.0]","[7.7981, -17.3606, 5.1644]"
1529,"[-2.6027, 17.4054, 4.3305, -174.038, 120.65, -177.275]","[0.0, 0.0, 0.0]","[0.3207, -8.2574, 1.8827]","[3.2921, 11.1536, 32.7997]","[-0.8968, -16.666, 3.6197]","[1.181, -6.8972, -19.4113]","[0.0, 0.0, 0.0]","[-2.1839, 20.6717, -17.0379]","[-7.0032, -15.3346, 48.8864]","[-0.6532, 0.0922, -15.2424]","[-1.9563, 8.7744, -25.0922]","[-8.9475, -4.6656, 12.0346]","[0.7139, -7.1675, 2.9641]","[6.68, -3.5318, -2.3802]","[-9.3018, -5.8097, -1.2508]","[16.0447, -8.7605, 8.7503]","[6.111, -4.0256, 3.9069]","[0.0, -0.0, 0.0]","[-88.3983, -13.9967, 63.0061]","[147.4362, -42.9921, -106.8763]","[-0.0, 0.0, -41.03]","[-12.8482, 21.6553, -4.811]","[-7.125, 0.0, -0.0]","[-39.0348, 47.5501, -2.881]","[0.0, -0.0, 0.0]","[86.6767, -18.996, 12.7439]","[-151.7571, 39.3389, -109.7227]","[0.0, 0.0, 0.8316]","[-15.0704, 12.7034, -3.3887]","[7.125, -0.0, -0.0]","[8.4452, -16.9285, 5.6828]"
1530,"[-2.6291, 17.5033, 4.3833, -174.432, 118.377, -177.378]","[0.0, 0.0, 0.0]","[1.3584, -9.5336, 1.0654]","[3.1385, 10.916, 31.9971]","[-0.8118, -15.7598, 7.1832]","[0.7424, -5.5042, -15.3523]","[0.0, 0.0, 0.0]","[-1.8128, 19.5995, -16.5163]","[-6.9089, -15.2547, 48.529]","[-0.5399, 0.4136, -13.7459]","[-1.888, 8.6288, -24.6409]","[-8.8158, -4.6381, 12.3105]","[0.6573, -7.1372, 2.9753]","[6.5751, -3.505, -2.5485]","[-9.3563, -6.2631, -0.7708]","[17.4301, -9.4769, 8.3721]","[6.5353, -4.3565, 3.8775]","[0.0, 0.0, 0.0]","[-88.8617, -14.6829, 64.0351]","[147.3567, -43.0541, -106.8221]","[-0.0, 0.0, -41.0318]","[-13.1468, 21.7535, -4.9474]","[-7.125, 0.0, -0.0]","[-39.3407, 47.5863, -2.9523]","[0.0, 0.0, 0.0]","[86.7057, -20.4439, 10.7314]","[-152.2784, 38.8587, -110.0515]","[0.0, 0.0, 0.1497]","[-14.2069, 12.9797, -3.2545]","[7.125, -0.0, -0.0]","[9.0391, -16.7099, 6.136]"
1531,"[-2.6536, 17.6044, 4.4357, -175.07, 116.182, -177.642]","[0.0, 0.0, 0.0]","[2.4836, -10.8091, 0.0851]","[2.9945, 10.6861, 31.2284]","[-0.6192, -14.5056, 10.2532]","[0.5824, -4.8866, -13.5854]","[0.0, 0.0, 0.0]","[-1.4019, 18.8567, -15.9478]","[-6.7718, -15.1366, 48.0057]","[-0.4276, 0.5162, -12.1824]","[-1.7943, 8.4237, -24.0086]","[-8.6313, -4.5186, 12.425]","[0.616, -6.9595, 3.0386]","[6.4206, -3.4134, -2.6027]","[-9.2697, -6.7873, -0.2061]","[18.8277, -10.2607, 7.7968]","[6.941, -4.7326, 3.7916]","[0.0, 0.0, 0.0]","[-89.3053, -15.4679, 65.2505]","[147.2169, -43.1627, -106.7265]","[-0.0, 0.0, -41.0479]","[-13.2024, 21.5658, -4.9284]","[-7.125, 0.0, -0.0]","[-39.2667, 47.4265, -2.7654]","[0.0, 0.0, 0.0]","[86.2691, -21.5901, 8.6115]","[-152.8919, 38.2821, -110.434]","[0.0, -0.0, -0.3018]","[-13.4518, 12.8244, -3.0391]","[7.125, -0.0, -0.0]","[9.561, -16.9199, 6.4558]"
1532,"[-2.6755, 17.7036, 4.4836, -175.641, 113.987, -177.878]","[0.0, 0.0, 0.0]","[3.4828, -12.0784, -1.0461]","[2.8763, 10.4921, 30.5855]","[-0.4024, -13.2939, 12.6205]","[0.6607, -5.1988, -14.4765]","[0.0, 0.0, 0.0]","[-1.0824, 18.289, -15.2055]","[-6.5939, -14.9802, 47.3213]","[-0.3269, 0.5547, -10.6183]","[-1.6676, 8.1365, -23.1295]","[-8.6762, -4.4845, 12.4874]","[0.7737, -6.9064, 3.1738]","[6.6034, -3.397, -2.4755]","[-9.7711, -7.2171, 0.1428]","[20.3632, -10.8998, 7.2368]","[7.4988, -5.0483, 3.7787]","[-0.0, 0.0, 0.0]","[-90.0339, -16.2737, 66.1446]","[147.1699, -43.1991, -106.6944]","[-0.0, 0.0, -40.8289]","[-13.3563, 21.8155, -5.0423]","[-7.125, 0.0, -0.0]","[-39.5506, 47.6058, -2.9959]","[-0.0, 0.0, 0.0]","[84.6421, -22.3504, 6.8267]","[-153.5436, 37.6559, -110.8349]","[0.0, -0.0, -0.506]","[-12.8913, 12.7952, -2.9017]","[7.125, -0.0, -0.0]","[9.9476, -16.987, 6.71]"
1533,"[-2.6976, 17.7993, 4.5214, -176.155, 111.764, -178.082]","[0.0, 0.0, 0.0]","[4.3889, -13.3577, -2.3529]","[2.7955, 10.3563, 30.1386]","[-0.199, -12.2173, 14.4063]","[0.8037, -5.7217, -15.9792]","[0.0, 0.0, 0.0]","[-0.8535, 17.8079, -14.3653]","[-6.3876, -14.7937, 46.5183]","[-0.2364, 0.8008, -8.9359]","[-1.5896, 7.953, -22.5715]","[-8.6211, -4.5644, 12.7299]","[0.9016, -7.012, 3.2436]","[6.74, -3.4486, -2.5048]","[-10.2842, -7.5889, 0.2792]","[21.6356, -11.4748, 6.9942]","[7.9737, -5.3195, 3.8861]","[0.0, -0.0, 0.0]","[-90.5838, -16.9671, 66.6538]","[147.1774, -43.1932, -106.6995]","[-0.0, 0.0, -40.8343]","[-13.3744, 21.9185, -5.0719]","[-7.125, 0.0, -0.0]","[-39.6314, 47.6862, -3.0954]","[0.0, -0.0, 0.0]","[82.1958, -22.9654, 5.1805]","[-154.2134, 36.9972, -111.2411]","[0.0, -0.0, -0.7179]","[-12.1943, 13.1526, -2.8152]","[7.125, -0.0, -0.0]","[10.4195, -16.6736, 7.1115]"
1534,"[-2.7176, 17.8845, 4.5529, -177.257, 109.668, -178.8]","[0.0, 0.0, 0.0]","[5.4671, -14.4936, -3.8446]","[2.7625, 10.3003, 29.9547]","[-0.0734, -11.5436, 15.3509]","[1.0476, -6.5088, -18.268]","[0.0, 0.0, 0.0]","[-0.4791, 17.6007, -13.501]","[-6.1669, -14.5882, 45.648]","[-0.166, 1.3614, -7.3377]","[-1.4977, 7.7304, -21.8982]","[-8.1596, -4.5827, 12.9369]","[0.9315, -6.983, 3.3192]","[6.5313, -3.4292, -2.5962]","[-10.3556, -8.043, 0.0404]","[22.5577, -12.1732, 7.0542]","[8.2307, -5.6112, 4.1338]","[-0.0, 0.0, 0.0]","[-90.8178, -17.7301, 67.3111]","[147.1887, -43.1845, -106.7072]","[-0.0, 0.0, -40.8276]","[-12.6821, 21.5154, -4.718]","[-7.125, 0.0, -0.0]","[-38.8111, 47.4607, -2.7598]","[-0.0, 0.0, 0.0]","[79.3356, -23.3871, 3.2486]","[-154.8577, 36.3491, -111.6259]","[0.0, -0.0, -1.0446]","[-11.5797, 12.8885, -2.6168]","[7.125, -0.0, -0.0]","[10.8474, -16.977, 7.3411]"
1535,"[-2.7348, 17.952, 4.5826, -178.613, 107.798, -179.693]","[0.0, 0.0, 0.0]","[6.4992, -15.4227, -5.5023]","[2.7853, 10.3392, 30.0822]","[-0.0334, -10.7935, 14.8523]","[1.3312, -7.3062, -20.6259]","[0.0, 0.0, 0.0]","[-0.1645, 17.6394, -12.7451]","[-5.9585, -14.388, 44.8148]","[-0.1137, 2.2888, -5.9878]","[-1.4409, 7.5888, -21.4719]","[-7.6484, -4.4341, 12.8634]","[0.9845, -6.7043, 3.3987]","[6.2613, -3.2929, -2.5737]","[-10.4981, -8.5818, 0.0503]","[23.4841, -12.954, 6.8209]","[8.5008, -5.9736, 4.2819]","[0.0, -0.0, 0.0]","[-91.2058, -18.4116, 68.3244]","[147.1689, -43.1998, -106.6937]","[-0.0, 0.0, -40.4341]","[-12.1257, 21.0281, -4.4084]","[-7.125, 0.0, -0.0]","[-38.0546, 47.1433, -2.3454]","[0.0, -0.0, 0.0]","[75.968, -23.7058, 0.7732]","[-155.4247, 35.7668, -111.9596]","[0.0, -0.0, -1.7009]","[-11.0032, 11.555, -2.2304]","[7.125, -0.0, -0.0]","[11.2888, -18.3414, 7.3061]"
1536,"[-2.7518, 18.0038, 4.6079, -179.843, 106.036, -180.403]","[0.0, 0.0, 0.0]","[7.378, -16.0407, -7.381]","[2.8688, 10.4795, 30.5439]","[-0.0689, -9.7138, 12.6045]","[1.6268, -8.0411, -22.839]","[0.0, 0.0, 0.0]","[-0.0073, 17.7884, -12.154]","[-5.7796, -14.2113, 44.0906]","[-0.0719, 3.1763, -4.9345]","[-1.3457, 7.3443, -20.7394]","[-7.1414, -4.2449, 12.6847]","[1.0475, -6.368, 3.4572]","[5.9877, -3.129, -2.5191]","[-11.0638, -9.1407, 0.2003]","[24.6785, -13.7529, 6.3657]","[8.9383, -6.3716, 4.4074]","[0.0, 0.0, 0.0]","[-91.79, -19.0892, 69.3765]","[147.0257, -43.3103, -106.5955]","[-0.0, 0.0, -39.9484]","[-12.2145, 20.8057, -4.3969]","[-7.125, 0.0, -0.0]","[-37.9915, 46.949, -2.1302]","[0.0, 0.0, 0.0]","[72.2081, -23.8671, -2.0798]","[-155.7325, 35.4459, -112.1389]","[0.0, -0.0, -2.7108]","[-11.0847, 11.0524, -2.1509]","[7.125, -0.0, -0.0]","[11.2521, -18.8383, 7.1549]"
1537,"[-2.7705, 18.0387, 4.6272, -181.001, 104.451, -180.994]","[0.0, 0.0, 0.0]","[8.1307, -16.2844, -9.4353]","[3.01, 10.7111, 31.3118]","[-0.1, -8.1888, 9.3508]","[1.8174, -8.475, -24.1663]","[0.0, 0.0, 0.0]","[0.0342, 18.0978, -11.7435]","[-5.6453, -14.0756, 43.5412]","[-0.0496, 3.5755, -4.3697]","[-1.2343, 7.0453, -19.8497]","[-6.5652, -4.0094, 12.4329]","[0.9782, -5.9674, 3.4789]","[5.5247, -2.93, -2.4903]","[-11.4755, -9.6827, 0.5367]","[25.8768, -14.5112, 5.7796]","[9.3638, -6.7673, 4.4609]","[-0.0, 0.0, 0.0]","[-91.9351, -19.7813, 70.3082]","[147.0493, -43.2921, -106.6117]","[-0.0, 0.0, -39.6569]","[-12.3361, 20.8925, -4.4595]","[-7.125, 0.0, -0.0]","[-38.1435, 47.0029, -2.2003]","[-0.0, 0.0, 0.0]","[68.362, -23.9735, -4.7332]","[-155.6963, 35.4837, -112.1179]","[0.0, -0.0, -3.0811]","[-12.7099, 10.3564, -2.3218]","[7.125, -0.0, -0.0]","[10.1384, -19.4535, 6.2815]"
1538,"[-2.791, 18.0601, 4.6429, -182.887, 103.211, -182.359]","[0.0, 0.0, 0.0]","[8.9289, -16.1039, -11.4522]","[3.1999, 11.0119, 32.32]","[-0.0954, -6.5776, 6.2913]","[1.7631, -8.3542, -23.7953]","[0.0, 0.0, 0.0]","[0.2387, 18.5094, -11.4381]","[-5.5532, -13.9809, 43.1611]","[-0.0627, 3.2344, -4.6734]","[-1.264, 7.1266, -20.091]","[-5.9489, -3.6829, 12.1527]","[0.9706, -5.4395, 3.5358]","[5.0855, -2.6706, -2.4134]","[-11.7952, -10.1739, 0.8865]","[26.8855, -15.1735, 5.1619]","[9.7178, -7.1265, 4.4745]","[-0.0, 0.0, 0.0]","[-91.9577, -20.4874, 71.1073]","[147.3473, -43.0614, -106.8157]","[-0.0, 0.0, -39.6952]","[-12.5106, 21.235, -4.5948]","[-7.125, 0.0, -0.0]","[-38.4963, 47.2573, -2.507]","[-0.0, 0.0, 0.0]","[63.9933, -23.8246, -7.2792]","[-155.2229, 35.9753, -111.8414]","[0.0, -0.0, -3.9048]","[-13.7139, 9.2856, -2.2549]","[7.125, -0.0, -0.0]","[9.4639, -20.4855, 5.6296]"
1539,"[-2.8153, 18.0677, 4.6533, -185.43, 102.326, -184.464]","[0.0, 0.0, 0.0]","[9.7334, -15.5145, -13.3841]","[3.4308, 11.3618, 33.5101]","[-0.0765, -5.2607, 3.9603]","[1.5863, -7.9453, -22.5481]","[0.0, 0.0, 0.0]","[0.5581, 18.9612, -11.2524]","[-5.4991, -13.9248, 42.9369]","[-0.1108, 2.1839, -5.9099]","[-1.2455, 7.0762, -19.9413]","[-5.1178, -3.2716, 11.9843]","[0.9037, -4.788, 3.5562]","[4.4614, -2.3431, -2.4625]","[-12.1245, -10.6021, 1.3629]","[27.8389, -15.7515, 4.5768]","[10.0731, -7.4572, 4.464]","[0.0, -0.0, 0.0]","[-91.8278, -21.0172, 71.8411]","[147.7879, -42.7156, -107.1155]","[-0.0, 0.0, -39.7842]","[-13.268, 21.8859, -5.0232]","[-7.125, 0.0, -0.0]","[-39.5238, 47.6754, -3.0717]","[0.0, -0.0, 0.0]","[59.2144, -23.4728, -9.9792]","[-154.1475, 37.0627, -111.2014]","[0.0, -0.0, -5.697]","[-13.7823, 9.376, -2.2884]","[7.125, -0.0, -0.0]","[9.4121, -20.3907, 5.6183]"
1540,"[-2.8398, 18.0667, 4.6568, -186.326, 101.646, -185.151]","[0.0, 0.0, 0.0]","[9.9186, -14.8068, -15.0173]","[3.6982, 11.7477, 34.845]","[-0.0566, -4.2611, 2.2054]","[1.6253, -8.0375, -22.8281]","[0.0, 0.0, 0.0]","[0.4546, 19.3091, -11.0368]","[-5.4764, -13.901, 42.8425]","[-0.1781, 0.8432, -7.7156]","[-1.1958, 6.9386, -19.5336]","[-4.2725, -2.9343, 11.9746]","[0.4877, -4.2519, 3.6029]","[3.4871, -2.0692, -2.5672]","[-12.3719, -10.9261, 1.835]","[28.73, -16.1925, 4.0768]","[10.4121, -7.7198, 4.445]","[-0.0, 0.0, 0.0]","[-91.214, -21.4208, 72.3047]","[148.2061, -42.3822, -107.3983]","[-0.0, 0.0, -39.4343]","[-13.9259, 22.06, -5.3204]","[-7.125, 0.0, -0.0]","[-40.1705, 47.7191, -3.1911]","[-0.0, 0.0, 0.0]","[54.1066, -22.5782, -12.0039]","[-152.3962, 38.749, -110.1253]","[0.0, -0.0, -6.9637]","[-13.3805, 8.9375, -2.1164]","[7.125, -0.0, -0.0]","[9.7149, -20.8533, 5.7014]"
1541,"[-2.8666, 18.0584, 4.6549, -185.577, 101.187, -184.356]","[0.0, 0.0, 0.0]","[9.6252, -13.9687, -16.3729]","[3.9946, 12.1533, 36.2763]","[-0.0358, -3.3563, 1.1303]","[1.5745, -7.9171, -22.4625]","[0.0, 0.0, 0.0]","[0.0047, 19.671, -10.8761]","[-5.4885, -13.9137, 42.8927]","[-0.2588, -0.3141, -9.7269]","[-1.1847, 6.9075, -19.4415]","[-3.5694, -2.6888, 12.0809]","[-0.1395, -3.8643, 3.6572]","[2.3972, -1.8684, -2.6973]","[-12.232, -11.1543, 2.164]","[29.1893, -16.4901, 3.7867]","[10.5382, -7.892, 4.4047]","[0.0, -0.0, 0.0]","[-90.2263, -21.6613, 72.4871]","[148.5574, -42.0983, -107.6345]","[-0.0, 0.0, -39.1584]","[-13.5487, 21.3552, -5.015]","[-7.125, 0.0, -0.0]","[-39.4146, 47.2064, -2.5309]","[0.0, -0.0, 0.0]","[48.9537, -21.0274, -13.3211]","[-149.8146, 41.0518, -108.4688]","[0.0, -0.0, -6.9467]","[-11.8902, 8.0033, -1.6792]","[7.125, -0.0, -0.0]","[10.8285, -21.8534, 6.1273]"
1542,"[-2.9, 18.0317, 4.651, -184.003, 101.009, -182.979]","[0.0, 0.0, 0.0]","[9.1063, -13.0648, -17.308]","[4.3126, 12.5652, 37.762]","[-0.0218, -2.625, 0.7864]","[1.3347, -7.3155, -20.6536]","[0.0, 0.0, 0.0]","[-0.5282, 20.1143, -10.7172]","[-5.5393, -13.9665, 43.1034]","[-0.357, -1.2905, -11.8293]","[-1.0999, 6.664, -18.7236]","[-3.1519, -2.4395, 12.399]","[-0.7164, -3.5075, 3.7298]","[1.5315, -1.6821, -2.8817]","[-11.8872, -11.3232, 2.3831]","[29.1377, -16.7109, 3.7646]","[10.4461, -8.0087, 4.3708]","[0.0, -0.0, 0.0]","[-89.1809, -21.6713, 72.2778]","[149.1065, -41.647, -108.001]","[-0.0, 0.0, -39.265]","[-13.2449, 21.0678, -4.8363]","[-7.125, 0.0, -0.0]","[-38.9894, 47.017, -2.2822]","[0.0, -0.0, 0.0]","[43.7907, -18.9483, -14.4075]","[-145.9798, 44.0997, -105.8729]","[0.0, -0.0, -5.9759]","[-10.434, 8.034, -1.4743]","[7.125, -0.0, -0.0]","[11.8728, -21.871, 6.738]"
1543,"[-2.9373, 17.9904, 4.6473, -181.323, 101.177, -180.819]","[0.0, 0.0, 0.0]","[8.2785, -12.2183, -17.6518]","[4.6533, 12.9824, 39.3027]","[-0.0192, -2.466, 1.0845]","[1.2275, -7.0268, -19.7948]","[0.0, 0.0, 0.0]","[-1.2054, 20.6259, -10.4941]","[-5.6227, -14.0525, 43.4481]","[-0.4588, -2.3431, -13.8644]","[-0.8979, 6.0392, -16.8981]","[-3.2599, -2.125, 12.9388]","[-1.1533, -3.123, 3.904]","[1.1025, -1.4819, -3.0297]","[-11.7239, -11.3931, 2.4123]","[28.7969, -16.8171, 3.9435]","[10.2831, -8.0541, 4.3887]","[0.0, 0.0, 0.0]","[-88.3196, -21.581, 71.725]","[149.7706, -41.0892, -108.4399]","[-0.0, 0.0, -39.4087]","[-13.4398, 21.2082, -4.9408]","[-7.125, 0.0, -0.0]","[-39.2344, 47.1031, -2.3988]","[0.0, 0.0, 0.0]","[38.3708, -16.1378, -15.3204]","[-140.4537, 47.7988, -101.8976]","[0.0, -0.0, -4.7626]","[-9.7949, 7.8213, -1.3458]","[7.125, -0.0, -0.0]","[12.346, -22.1012, 6.9526]"
1544,"[-2.9751, 17.938, 4.642, -178.743, 101.77, -178.845]","[0.0, 0.0, 0.0]","[7.4374, -11.37, -17.6052]","[5.0149, 13.4005, 40.8868]","[-0.0212, -2.7639, 2.0516]","[1.2021, -6.9562, -19.5858]","[0.0, 0.0, 0.0]","[-1.878, 21.3849, -10.3582]","[-5.7167, -14.1481, 43.8339]","[-0.5252, -3.6076, -15.4831]","[-0.6302, 5.0794, -14.1353]","[-3.3922, -1.7432, 13.5057]","[-1.5966, -2.6519, 4.1305]","[0.6598, -1.2388, -3.1335]","[-11.6795, -11.3943, 2.3272]","[28.5273, -16.8398, 4.1547]","[10.1705, -8.0499, 4.4371]","[0.0, -0.0, 0.0]","[-87.4027, -21.4496, 71.0554]","[150.4537, -40.5013, -108.8862]","[-0.0, 0.0, -39.6049]","[-13.3865, 21.2713, -4.9345]","[-7.125, 0.0, -0.0]","[-39.2308, 47.1618, -2.4646]","[0.0, -0.0, 0.0]","[33.0305, -12.7586, -16.0968]","[-132.6253, 51.8802, -95.9071]","[0.0, -0.0, -3.5324]","[-9.2483, 7.1414, -1.1597]","[7.125, -0.0, -0.0]","[12.7904, -22.7878, 7.0091]"
1545,"[-3.0125, 17.8671, 4.634, -178.048, 102.674, -178.734]","[0.0, 0.0, 0.0]","[7.0021, -10.5429, -17.3053]","[5.3848, 13.8044, 42.4596]","[-0.0258, -3.5476, 3.5406]","[1.4298, -7.5609, -21.3881]","[0.0, 0.0, 0.0]","[-2.1965, 22.3645, -10.3256]","[-5.796, -14.2277, 44.1575]","[-0.5083, -4.8616, -16.1257]","[-0.4127, 4.1237, -11.4249]","[-3.1015, -1.3518, 14.0321]","[-1.9412, -2.1114, 4.3353]","[0.0628, -0.9628, -3.246]","[-11.8191, -11.364, 2.33]","[28.3116, -16.8331, 4.3678]","[10.119, -8.0424, 4.4864]","[-0.0, -0.0, 0.0]","[-86.4614, -21.1894, 70.3148]","[151.1326, -39.9026, -109.3244]","[-0.0, 0.0, -39.8163]","[-12.9924, 20.9464, -4.7153]","[-7.125, 0.0, -0.0]","[-38.7099, 46.9542, -2.1905]","[-0.0, -0.0, 0.0]","[27.7639, -9.0001, -16.7413]","[-121.3884, 55.9285, -86.8116]","[0.0, -0.0, -2.322]","[-8.738, 6.6042, -1.0127]","[7.125, -0.0, -0.0]","[13.2039, -23.3284, 7.079]"
1546,"[-3.0448, 17.7806, 4.6246, -178.229, 103.706, -179.535]","[0.0, 0.0, 0.0]","[6.7472, -9.9443, -16.673]","[5.7441, 14.1757, 43.9457]","[-0.0425, -4.8623, 5.1854]","[1.9579, -8.7778, -25.1026]","[0.0, 0.0, 0.0]","[-2.2921, 23.4905, -10.2244]","[-5.8353, -14.2668, 44.3171]","[-0.4215, -5.786, -15.7488]","[-0.4023, 4.0719, -11.2791]","[-2.7365, -0.9932, 14.5059]","[-2.1458, -1.5963, 4.5411]","[-0.4351, -0.7016, -3.3132]","[-11.9104, -11.3178, 2.3457]","[27.862, -16.7981, 4.6436]","[9.9796, -8.024, 4.516]","[0.0, 0.0, 0.0]","[-85.7212, -20.7771, 69.526]","[151.7387, -39.3557, -109.711]","[-0.0, 0.0, -39.9074]","[-12.3956, 20.3977, -4.3804]","[-7.125, 0.0, -0.0]","[-37.8929, 46.5897, -1.7349]","[0.0, 0.0, 0.0]","[22.5816, -4.9055, -17.4971]","[-105.5102, 59.0712, -73.3903]","[0.0, -0.0, -1.5056]","[-8.917, 6.3507, -0.9943]","[7.125, -0.0, -0.0]","[13.0962, -23.5747, 6.9418]"
1547,"[-3.0663, 17.6873, 4.6146, -177.964, 104.8, -179.876]","[0.0, 0.0, 0.0]","[6.357, -9.5547, -15.7805]","[6.0735, 14.4992, 45.2759]","[-0.0435, -5.9046, 7.0493]","[2.0797, -9.0301, -25.8896]","[0.0, 0.0, 0.0]","[-2.4823, 24.5618, -10.1721]","[-5.8286, -14.2602, 44.2899]","[-0.3251, -6.011, -14.6446]","[-0.7056, 5.3687, -14.9632]","[-2.455, -0.6891, 14.8202]","[-2.4278, -1.16, 4.7427]","[-0.9617, -0.4796, -3.2868]","[-11.6393, -11.2703, 2.1601]","[27.2138, -16.7587, 5.0998]","[9.6977, -7.9722, 4.5808]","[0.0, -0.0, 0.0]","[-85.0251, -20.2743, 68.7523]","[152.2463, -38.8886, -110.0313]","[-0.0, 0.0, -39.865]","[-12.2589, 19.9947, -4.2491]","[-7.125, 0.0, -0.0]","[-37.543, 46.2778, -1.3795]","[0.0, -0.0, 0.0]","[17.7518, -0.5037, -18.6111]","[-84.9799, 59.9046, -55.6538]","[0.0, -0.0, -0.9091]","[-10.2454, 6.7267, -1.2128]","[7.125, -0.0, -0.0]","[12.1011, -23.1752, 6.5037]"
