Frame index,Hips,LHipJoint,LeftUpLeg,LeftLeg,LeftFoot,LeftToeBase,RHipJoint,RightUpLeg,RightLeg,RightFoot,RightToeBase,LowerBack,Spine,Spine1,Neck,Neck1,Head,LeftShoulder,LeftArm,LeftForeArm,LeftHand,LeftFingerBase,LeftHandIndex1,LThumb,RightShoulder,RightArm,RightForeArm,RightHand,RightFingerBase,RightHandIndex1,RThumb
269,"[0.6680096619514716, 0.0038046739380214294]","[0.6680096619514716, 0.0038046739380214294]","[0.7859742178764508, 0.009112912259754195]","[0.7891007835897547, 0.0022946446176521644]","[0.7825189909156202, 0.00778112096829733]","[0.4256189300144716, 0.007229053611298308]","[0.6680096619514716, 0.0038046739380214294]","[0.7291527990080567, 0.005780969129896792]","[0.6078441164075378, 0.00888903878930612]","[0.8378578334279997, 0.012522180628079724]","[0.6540555429489984, 0.009661013806046047]","[0.4988757905058248, 0.004590879989298041]","[0.5677158846248321, 0.0027808673697974125]","[0.4855513245288669, 0.002644663526262787]","[0.6983881529644472, 0.002263011779740853]","[0.728543356459786, 0.002839212655896876]","[0.7392841528517137, 0.0013752565344625285]","[0.5677158846248321, 0.0027808673697974125]","[0.6604456174864309, 0.009725618952126262]","[0.46458469541640374, 0.0012203828979082782]","[0.47476687866501216, 0.00308923277603001]","[0.4861639218823443, 0.01878728630011094]","[0.0, 0.0]","[0.4933876496834716, 0.01845228227649149]","[0.5677158846248321, 0.0027808673697974125]","[0.5889259209038384, 0.006567001401035988]","[0.5665746891097315, 0.003400522430678482]","[0.5881624215002411, 0.004290019301402118]","[0.7021355366979585, 0.0034674586891483674]","[0.0, 0.0]","[0.7041667395538114, 0.003319588234224403]"
270,"[0.675450216270678, 0.007041466284546546]","[0.675450216270678, 0.007041466284546546]","[0.7824619574649102, 0.00739945771378372]","[0.7996457444102669, 0.003201776334133247]","[0.7784826470504689, 0.006482313465447604]","[0.421981853491405, 0.01645109888441997]","[0.675450216270678, 0.007041466284546546]","[0.7377332827339976, 0.009601533154067282]","[0.6274519105871609, 0.01067461670571484]","[0.8459649417565998, 0.01498865212877219]","[0.6462748769738568, 0.01617711639367785]","[0.5019456853739865, 0.005136027976400532]","[0.5607735430756939, 0.0013391086616700765]","[0.48365082140568394, 0.0030117450428710393]","[0.6965411247241171, 0.00807055812584517]","[0.7216114767311237, 0.005021653030239464]","[0.7345853303399928, 0.003373016254700833]","[0.5607735430756939, 0.0013391086616700765]","[0.6686898959830455, 0.01240908147980061]","[0.4582251407903013, 0.0009369513808664476]","[0.4705470385136343, 0.003808308427851605]","[0.48807954527267605, 0.012797366710250072]","[0.0, 0.0]","[0.49657817081385464, 0.012656283024780952]","[0.5607735430756939, 0.0013391086616700765]","[0.5951211584870405, 0.009147093620445652]","[0.5702672190061969, 0.004059227629265641]","[0.5876964743794658, 0.0073391095046361834]","[0.6915511648307544, 0.001914753432529992]","[0.0, 0.0]","[0.6934931021916428, 0.0018888529306913347]"
271,"[0.6916777054571441, 0.01293922927688347]","[0.6916777054571441, 0.01293922927688347]","[0.7818660838056561, 0.009124657816269288]","[0.8096634571897536, 0.0036839395187481315]","[0.7695625197537828, 0.0037113979840319136]","[0.41937687310926847, 0.01968832138100749]","[0.6916777054571441, 0.01293922927688347]","[0.7508466185972977, 0.011996260843013239]","[0.6460793150578028, 0.011311047123382564]","[0.8535227297137071, 0.01267463923137486]","[0.6416765664294884, 0.025414823888187395]","[0.5024044385174565, 0.004685443059589695]","[0.5688635949843321, 0.004386269775773975]","[0.4812445071755065, 0.002802047096359364]","[0.6938075507511517, 0.00745565730066849]","[0.7189952929559912, 0.0077675323812482835]","[0.7330684075306945, 0.004405608633281682]","[0.5688635949843321, 0.004386269775773975]","[0.6852554011838933, 0.015583947877271475]","[0.4527484470447845, 0.0011784221239847007]","[0.4617477846580024, 0.00044156830075457693]","[0.487520702944528, 0.01122747854825739]","[0.0, 0.0]","[0.4958591368732324, 0.010462740829180759]","[0.5688635949843321, 0.004386269775773975]","[0.6153651005626884, 0.016784003226731972]","[0.5917538580558871, 0.007257288184314306]","[0.6083116506604925, 0.015051719469199084]","[0.6856031868820308, 0.004364548622971538]","[0.0, 0.0]","[0.6873402399219488, 0.00427494754107723]"
272,"[0.7070938201842869, 0.010120649269287536]","[0.7070938201842869, 0.010120649269287536]","[0.7814175175619942, 0.009206724972417578]","[0.8191802843302659, 0.004950729722553609]","[0.7652788990889591, 0.006199665478908834]","[0.4213363308765745, 0.03094747754975087]","[0.7070938201842869, 0.010120649269287536]","[0.7519637659167933, 0.008739138622026459]","[0.6637753493049127, 0.011264928881136047]","[0.8607442182702555, 0.012878184950399054]","[0.659592738108014, 0.0833657622376911]","[0.5012265807305057, 0.004065669642736786]","[0.5714465040947421, 0.003766775066743265]","[0.47636451697121873, 0.0018296378102559002]","[0.7091171732135941, 0.016295062468319882]","[0.7330455283081916, 0.016371404577049303]","[0.7464149871541598, 0.008881860131173758]","[0.5714465040947421, 0.003766775066743265]","[0.7009926311246987, 0.020763464638315438]","[0.4676176116542335, 0.004794021710819526]","[0.4681567604789303, 0.008517206749732291]","[0.5103288745053984, 0.02302614981520287]","[0.0, 0.0]","[0.5185337954073647, 0.02156373485868442]","[0.5714465040947421, 0.003766775066743265]","[0.6345968455345541, 0.053676208820338786]","[0.6121661651530927, 0.011872152822092957]","[0.6278960681274679, 0.046504297919388975]","[0.7013230275379293, 0.022776337454184017]","[0.0, 0.0]","[0.7029732279258514, 0.022370955915287247]"
273,"[0.7167577649846525, 0.008722256472595457]","[0.7167577649846525, 0.008722256472595457]","[0.7777276918097535, 0.007236584527827217]","[0.8282212701137526, 0.005918728501738992]","[0.7646660062562771, 0.008200645423320935]","[0.41662778601296874, 0.012546540652291657]","[0.7167577649846525, 0.008722256472595457]","[0.7502494104818146, 0.007530386289549974]","[0.680586581839667, 0.010746309005800673]","[0.8677070073567428, 0.013840967105953408]","[0.6472463929148757, 0.002593772140501853]","[0.49872409709871707, 0.003447730075147414]","[0.5640256907239847, 0.0012165305592026828]","[0.4695644616933613, 0.0010516243651106862]","[0.7236613145529145, 0.026252760818662103]","[0.746393251892782, 0.018012260608200912]","[0.7590942377964518, 0.012070565799351868]","[0.5640256907239847, 0.0012165305592026828]","[0.7010405902031823, 0.010677175174835603]","[0.4630382339673648, 0.0015251816716301946]","[0.48756096214274314, 0.012362167091875886]","[0.5068069476285941, 0.008155364751411851]","[0.0, 0.0]","[0.5148190354082459, 0.007559175069237662]","[0.5640256907239847, 0.0012165305592026828]","[0.6419226855623499, 0.010932865328083276]","[0.6315578568954381, 0.011258921100714723]","[0.6278178718652988, 0.008396779031344679]","[0.6969495400913037, 0.005402552642144553]","[0.0, 0.0]","[0.6985466625031063, 0.00546440722807612]"
274,"[0.7286132512699931, 0.009240480908699071]","[0.7286132512699931, 0.009240480908699071]","[0.7736361937126945, 0.0069483771730391945]","[0.8368102066080649, 0.007325348106935034]","[0.7624396345188675, 0.007293248947016184]","[0.41109651686872506, 0.009452592215964577]","[0.7286132512699931, 0.009240480908699071]","[0.7539027888085237, 0.009305714300644493]","[0.6965572527476837, 0.009542265109679917]","[0.8743216569889056, 0.01715304637207974]","[0.6454149739886551, 0.034092943365007254]","[0.4975376623596405, 0.004028000713694046]","[0.5563713301364203, 0.0011005982437178106]","[0.46584519869728264, 0.0021871385694852475]","[0.7374782488252688, 0.032035899779470356]","[0.759073589298143, 0.027307499820185592]","[0.7711395259066293, 0.016383082879631358]","[0.5563713301364203, 0.0011005982437178106]","[0.7115464557624525, 0.01385934525579367]","[0.4590357731508128, 0.0016802663826807455]","[0.4930358949784046, 0.008620181175599996]","[0.501692340457276, 0.006126337135022179]","[0.0, 0.0]","[0.5098518031137819, 0.006052354984604124]","[0.5563713301364203, 0.0011005982437178106]","[0.6335424708915693, 0.003119989471044124]","[0.6367998223519147, 0.004940262239165569]","[0.6170176511756456, 0.0011815879036001298]","[0.6868403093059365, 0.002143430824109579]","[0.0, 0.0]","[0.6882163509641234, 0.002065197539423655]"
275,"[0.7239614913511647, 0.004805187247521817]","[0.7239614913511647, 0.004805187247521817]","[0.771582627460361, 0.00813407616812248]","[0.8449696962776617, 0.00900751752843535]","[0.76784408476302, 0.00971762020371035]","[0.4038718249024069, 0.003365056522391196]","[0.7239614913511647, 0.004805187247521817]","[0.7533323619886261, 0.008198777264142912]","[0.7117293901102995, 0.008318853439557194]","[0.8806055741394604, 0.01809967585914318]","[0.6516459477262988, 0.047244737932007244]","[0.5031292195886841, 0.005586082852285814]","[0.5513394009588856, 0.0018500855702839635]","[0.4601782392928156, 0.0014074220057737723]","[0.7404499448022197, 0.012193093236663606]","[0.7588637093607452, 0.010288015831994905]","[0.774075170553915, 0.006265920740765165]","[0.5513394009588856, 0.0018500855702839635]","[0.7259691329743299, 0.016622110420926022]","[0.45529441453659214, 0.001738121016760147]","[0.48771084763957273, 0.003274237676741383]","[0.5076072383734902, 0.015127932098164147]","[0.0, 0.0]","[0.5152761827445611, 0.01404505648331446]","[0.5513394009588856, 0.0018500855702839635]","[0.6518653473469909, 0.015381211054738102]","[0.6355312945357531, 0.0038465861134244442]","[0.6159119041404402, 0.00755902099038739]","[0.683712925419409, 0.005937855814779164]","[0.0, 0.0]","[0.6846657988795152, 0.0057939177803406445]"
276,"[0.7322785825926015, 0.008624710325485757]","[0.7322785825926015, 0.008624710325485757]","[0.7670265067283422, 0.0065922471933220084]","[0.8527212114637787, 0.012230438781590247]","[0.7529306414848668, 0.0002475028348373808]","[0.40540719969363076, 0.029328674470463098]","[0.7322785825926015, 0.008624710325485757]","[0.7472492880940542, 0.0050769369078429005]","[0.7261429206047845, 0.008301728544615609]","[0.8865752954324874, 0.01646492395312418]","[0.6419467037260628, 0.01022672426040978]","[0.5008050407222077, 0.003546897536971959]","[0.5544249210029648, 0.00372141767319167]","[0.45994089563807145, 0.0034573831707158885]","[0.7534274475621088, 0.023260253955852028]","[0.7709205238927079, 0.020912690011393058]","[0.7853714120262192, 0.011830165106225012]","[0.5544249210029648, 0.00372141767319167]","[0.7396706763256133, 0.022036559399674003]","[0.4621589957501593, 0.003787161890357604]","[0.5051037633010491, 0.012063715789784822]","[0.5041253469690434, 0.008137799910068983]","[0.0, 0.0]","[0.5117850913558939, 0.007739203319557387]","[0.5544249210029648, 0.00372141767319167]","[0.6692720799796413, 0.017860274839952932]","[0.6484856255960967, 0.0060017166164303614]","[0.6351163089334182, 0.015426965258377865]","[0.6763465070620449, 0.0035303567208272626]","[0.0, 0.0]","[0.6771435701191489, 0.003500642238603171]"
277,"[0.7320686976657189, 0.006992202212979522]","[0.7320686976657189, 0.006992202212979522]","[0.767450339202511, 0.009401486917392409]","[0.8600851508905898, 0.016176558226023572]","[0.747140335297361, 0.0051730569106963695]","[0.4069833776682111, 0.029487367187288747]","[0.7320686976657189, 0.006992202212979522]","[0.7473695085054415, 0.00847311948755944]","[0.7398357745745453, 0.008309853983749916]","[0.8869803994472821, 0.013416630466207207]","[0.6334858352301707, 0.013430604387214011]","[0.5007331642039318, 0.00455793438943885]","[0.5618832615533721, 0.00427103752151451]","[0.4570205845920434, 0.0024209980615965136]","[0.7493242299243021, 0.008952546077064827]","[0.7656092266653667, 0.00741418971053923]","[0.7814619607045145, 0.004776227311467437]","[0.5618832615533721, 0.00427103752151451]","[0.7526871425093327, 0.01842754419541825]","[0.4557490197311214, 0.0009053370413515673]","[0.505772736963019, 0.0074857171618036905]","[0.5095636752328431, 0.014954729533959345]","[0.0, 0.0]","[0.5167981625519242, 0.013902119025320214]","[0.5618832615533721, 0.00427103752151451]","[0.6684741918484146, 0.009661777109577259]","[0.6552229013941786, 0.005254456985573219]","[0.633351702324835, 0.007878416243502396]","[0.666632727221926, 0.0021341347387988673]","[0.0, 0.0]","[0.6671849733509321, 0.0020332338107449588]"
278,"[0.745465262782433, 0.010484193281970047]","[0.745465262782433, 0.010484193281970047]","[0.7658136781173364, 0.00831179329588344]","[0.8670808933460603, 0.01949171390263677]","[0.7376122304246562, 0.003022187527795451]","[0.40499679312084147, 0.020762811282726418]","[0.745465262782433, 0.010484193281970047]","[0.7600010330801694, 0.014842724576957577]","[0.752843985845818, 0.008859830239844175]","[0.8842368838190773, 0.011244110731948021]","[0.6299256191020132, 0.02794524115960122]","[0.5006240286247455, 0.004540197810005626]","[0.5837890984757035, 0.008320353292853529]","[0.4739747926743282, 0.006139574546558136]","[0.7487449987676928, 0.011762672425986274]","[0.7586325995256812, 0.006114644441751243]","[0.7760481924176047, 0.004135574393612441]","[0.5837890984757035, 0.008320353292853529]","[0.7622251229521191, 0.015717684871939072]","[0.4496436215064019, 0.0009616978930759311]","[0.49681054174266653, 0.0008325220532012821]","[0.5021969795034218, 0.003446023338891129]","[0.0, 0.0]","[0.5093126126827116, 0.0032372364776560463]","[0.5837890984757035, 0.008320353292853529]","[0.6726687959029127, 0.01154981427036191]","[0.65193841970001, 0.003293960141972267]","[0.6232506950893085, 0.0018483036778619245]","[0.6559048223678697, 0.0014578200073793429]","[0.0, 0.0]","[0.6564343888528694, 0.0014709835512525856]"
279,"[0.7581919996433113, 0.010688343306227473]","[0.7581919996433113, 0.010688343306227473]","[0.7775229942114695, 0.016617085008966703]","[0.8737268486787573, 0.023071635269345487]","[0.7507316189034234, 0.013656944617335867]","[0.41319291747101716, 0.03839494327256248]","[0.7581919996433113, 0.010688343306227473]","[0.7609167537748319, 0.008966860598183466]","[0.7652017865535271, 0.010680849169411125]","[0.8834366767942503, 0.012660066885162304]","[0.6272626651150951, 0.030479341109533913]","[0.49462916980172805, 0.0018414765989094464]","[0.5927069312715907, 0.005686415599404666]","[0.4944263522097367, 0.006809758496798083]","[0.7613077488293082, 0.028814820932539686]","[0.7707009695493972, 0.025272404322708324]","[0.7872457827967245, 0.014106913507293744]","[0.5927069312715907, 0.005686415599404666]","[0.7695694289480328, 0.015145660322958289]","[0.44495648645088676, 0.001375878220808659]","[0.48877225275758823, 0.0013700834628155923]","[0.5022834851287857, 0.012295958251838887]","[0.0, 0.0]","[0.5091853345841548, 0.011424054584610243]","[0.5927069312715907, 0.005686415599404666]","[0.6710580391140044, 0.0090899908951341]","[0.6414762160114128, 0.0008642690322655246]","[0.6214883633632128, 0.007709119306059044]","[0.6460375960465022, 0.0018194391302007707]","[0.0, 0.0]","[0.6463775357210514, 0.00174254450319807]"
280,"[0.7600916256508282, 0.008355487409925779]","[0.7600916256508282, 0.008355487409925779]","[0.7702608464491153, 0.005137469624519568]","[0.8800405062448194, 0.02713805639727693]","[0.7578827899598624, 0.010873176049846112]","[0.42970956709253716, 0.050178709229374896]","[0.7600916256508282, 0.008355487409925779]","[0.771942339545247, 0.011306896586050032]","[0.7769416972258507, 0.010818828015610092]","[0.8778759453979661, 0.00907861284962174]","[0.6159838717261479, 0.003885122724419712]","[0.5198977113116416, 0.010105723198093407]","[0.591443034186569, 0.003950721653286476]","[0.49826205848552857, 0.004404645941535233]","[0.7732423613878427, 0.04585708320255211]","[0.7821659210719273, 0.049617479523544006]","[0.7978834936568883, 0.02414133660790016]","[0.591443034186569, 0.003950721653286476]","[0.7788942369040655, 0.01592791284555925]","[0.4378771414353338, 0.0005815036858911595]","[0.4879303379380016, 0.0064489915861190095]","[0.5202572037992869, 0.02102712638351715]","[0.0, 0.0]","[0.5280250314876809, 0.02012426996148744]","[0.591443034186569, 0.003950721653286476]","[0.6738725836467357, 0.011165765067810604]","[0.6337173158609056, 0.001700862949398111]","[0.6201998532034477, 0.008025023900669911]","[0.6411808458963584, 0.004513241009069591]","[0.0, 0.0]","[0.6414698826627531, 0.004549407826539665]"
281,"[0.7720870443682868, 0.011280314313615002]","[0.7720870443682868, 0.011280314313615002]","[0.7804985279118132, 0.012087158829771846]","[0.8860384809325784, 0.031914042473356545]","[0.7572917458745931, 0.008860667997440516]","[0.43362585023801503, 0.03428603058087611]","[0.7720870443682868, 0.011280314313615002]","[0.7833452225679847, 0.02221001237699693]","[0.7880946123645581, 0.012436886196283737]","[0.8839821481280677, 0.024507058110785317]","[0.6351846781398405, 0.09005545963575878]","[0.5439028257460596, 0.01000002646295828]","[0.6065294902003128, 0.006664011500169686]","[0.49442066158029246, 0.002361360018950684]","[0.7845802433184507, 0.03948398704700014]","[0.7930576250183309, 0.03634277592500061]","[0.8079893189740439, 0.019920966231946363]","[0.6065294902003128, 0.006664011500169686]","[0.7899495250588622, 0.01752877307159075]","[0.43786170918549683, 0.0027935005094102566]","[0.49761783795473613, 0.00984191165199601]","[0.5442443436093225, 0.024917918484016408]","[0.0, 0.0]","[0.5516237799132968, 0.02351340331621811]","[0.6065294902003128, 0.006664011500169686]","[0.6760482403863274, 0.011012816637587708]","[0.627582996342119, 0.002193751478555138]","[0.613969828107606, 0.004447098934081613]","[0.6336730840819601, 0.0029751649284645225]","[0.0, 0.0]","[0.6337225720734359, 0.002882890487534317]"
282,"[0.7813150688812617, 0.010253302219872647]","[0.7813150688812617, 0.010253302219872647]","[0.7914736015162225, 0.017667776513764204]","[0.8917365568859495, 0.037009784075242906]","[0.7694271585808635, 0.020192684619535564]","[0.4287880871858073, 0.012939898999406998]","[0.7813150688812617, 0.010253302219872647]","[0.784718574985017, 0.009638655379100735]","[0.7986898817463303, 0.009176317647058728]","[0.8897830407216644, 0.016095476226944017]","[0.6534254442328484, 0.08793213983145484]","[0.5667076844587566, 0.011000360124302163]","[0.6056546534769908, 0.004198992747259247]","[0.4963074054360937, 0.004103993369754594]","[0.7953512311525281, 0.05342379452829947]","[0.8034047437674143, 0.04634087482829204]","[0.8175898530253417, 0.027359933017645343]","[0.6056546534769908, 0.004198992747259247]","[0.7906083107661092, 0.013961839379773565]","[0.429147915082383, 1.388107439034738e-05]","[0.49522815577665574, 0.0054593899002382765]","[0.5515020829836557, 0.01717764410022788]","[0.0, 0.0]","[0.5583027008890818, 0.016047815145557476]","[0.6056546534769908, 0.004198992747259247]","[0.6846908226980284, 0.0130317325181313]","[0.616480216673146, 0.0004860046152582621]","[0.6018576230940439, 0.00012042771838749217]","[0.6312619802332209, 0.005743611613403094]","[0.0, 0.0]","[0.6308739172915502, 0.005573831255934714]"
283,"[0.786714716263892, 0.009531560506895638]","[0.786714716263892, 0.009531560506895638]","[0.8018999214404113, 0.02148524961957128]","[0.897149729041652, 0.042818895698435507]","[0.7809558006518204, 0.02696273852835882]","[0.43481132090599617, 0.03706769898696489]","[0.786714716263892, 0.009531560506895638]","[0.7824132404170918, 0.007958211627631837]","[0.8087553876590138, 0.009068771042761978]","[0.8865852256310001, 0.01146127714171749]","[0.670754172021206, 0.07608735969633121]","[0.5822312820473011, 0.008712347110664886]","[0.6035596538160325, 0.0037372800613570335]","[0.4935782079434148, 0.002775150821792631]","[0.7827153086305021, 0.0034742654354305673]","[0.7947903694057173, 0.006219358774242697]","[0.8063563853675547, 0.0024546234365779756]","[0.6035596538160325, 0.0037372800613570335]","[0.7895630720305028, 0.012835698564831046]","[0.43164495097527067, 0.00306181059618665]","[0.5093922789195141, 0.01123992038284344]","[0.556358412590771, 0.01616177339359716]","[0.0, 0.0]","[0.5626973947440849, 0.015134281880448231]","[0.6035596538160325, 0.0037372800613570335]","[0.700456281563127, 0.016362769666597762]","[0.6080146889409911, 0.0012961451105067186]","[0.5931424940106713, 0.0023928464044841906]","[0.6275394187650112, 0.004982629369149747]","[0.0, 0.0]","[0.6266714842397668, 0.004773561280074302]"
284,"[0.7920092828723612, 0.009566908654014975]","[0.7920092828723612, 0.009566908654014975]","[0.8118049253683908, 0.02268395351164472]","[0.9022922425895694, 0.04856376650119245]","[0.7919080106192293, 0.02981674664838369]","[0.4440365139076794, 0.04179603692604244]","[0.7920092828723612, 0.009566908654014975]","[0.7904166005447095, 0.011203880993493728]","[0.8085380268794224, 0.007099629875340825]","[0.875675000008508, 0.005355780678571665]","[0.6683015108832439, 0.038068343293191566]","[0.5991678151615223, 0.009147202925525028]","[0.6030489833338851, 0.004312687936515147]","[0.487830122830527, 0.001590017338397306]","[0.7727995227297252, 0.006094931315260188]","[0.7833473333101635, 0.0037153770600013795]","[0.7947559357773643, 0.0021708822004154263]","[0.6030489833338851, 0.004312687936515147]","[0.7980109825675612, 0.016663304225652088]","[0.4296071267184929, 0.0021074252656799915]","[0.5064262073096307, 0.00521329847570706]","[0.5501245936026627, 0.006096338704144071]","[0.0, 0.0]","[0.5568218181887311, 0.006298221832390104]","[0.6030489833338851, 0.004312687936515147]","[0.7154334674849707, 0.01973833413618841]","[0.6033460478868381, 0.0025129597703638174]","[0.5837245176453484, 0.0017610372152622505]","[0.6220174874698868, 0.003933893732025576]","[0.0, 0.0]","[0.6207466660951386, 0.003748834505443307]"
285,"[0.802307587536367, 0.010840658650804951]","[0.802307587536367, 0.010840658650804951]","[0.8212146790999713, 0.02670531941345673]","[0.9071776304600909, 0.05367368570167596]","[0.8023126100882678, 0.03513351859579938]","[0.4438377402385233, 0.02929617989255394]","[0.802307587536367, 0.010840658650804951]","[0.7980818621855398, 0.011218638212405508]","[0.8083676319045033, 0.007118590961061829]","[0.8676472526539255, 0.007447594804474361]","[0.65495377547366, 6.353094373627937e-05]","[0.6177467253049318, 0.009641669637616188]","[0.6054699560297825, 0.004860645437901605]","[0.48907972208715383, 0.003954893593891576]","[0.7596453476254248, 0.002444777712002876]","[0.7697828299352008, 0.0017542714550104867]","[0.7811855049876424, 0.0011148624905674407]","[0.6054699560297825, 0.004860645437901605]","[0.8081104334391831, 0.018149942028776303]","[0.42920298858785094, 0.002616438475183949]","[0.5000355012268166, 0.0026982790235832357]","[0.5446306056354644, 0.006862724025477425]","[0.0, 0.0]","[0.5511840928967078, 0.006439142992523193]","[0.6054699560297825, 0.004860645437901605]","[0.7296617941107222, 0.021703484196447957]","[0.6004803884152782, 0.0030864217551392855]","[0.5753429738798906, 0.0023719024534603205]","[0.624261776776004, 0.007465016226467857]","[0.0, 0.0]","[0.6218946373876485, 0.007303039660242158]"
286,"[0.8121922081595486, 0.014111229029424051]","[0.8121922081595486, 0.014111229029424051]","[0.8301539451449726, 0.03762303518843854]","[0.9118187489370864, 0.05620248995232367]","[0.8121969795838544, 0.045226346575365346]","[0.457888452703729, 0.04891845291903331]","[0.8121922081595486, 0.014111229029424051]","[0.8042208683702735, 0.010946888265106107]","[0.8065763198040259, 0.006395925882198076]","[0.8567705212171249, 0.00508470088598538]","[0.643210979320503, 0.004709844842058197]","[0.6368593890396852, 0.011620465112284416]","[0.6044811291640872, 0.004148563131136171]","[0.48927858170912136, 0.0038024640560645894]","[0.7472614282415191, 0.002983449649919079]","[0.7634384723502533, 0.0075523727830150485]","[0.7707249145180955, 0.0024761037152913586]","[0.6044811291640872, 0.004148563131136171]","[0.8177049117672239, 0.018133205004666357]","[0.4437443140989354, 0.004601641110732599]","[0.4908640742525641, 0.0005986479334340325]","[0.5567643460062967, 0.019617158730809377]","[0.0, 0.0]","[0.562621429060412, 0.018266411833854045]","[0.6044811291640872, 0.004148563131136171]","[0.7431787044051861, 0.018054852254369914]","[0.5890479043732618, 0.00019358728440685503]","[0.564609072431282, 0.0005567600313861398]","[0.6228679432034404, 0.006207609027150534]","[0.0, 0.0]","[0.6201490938681542, 0.006065396261758862]"
287,"[0.8215825977515712, 0.019179114124862832]","[0.8215825977515712, 0.019179114124862832]","[0.838646247887724, 0.04619374743926917]","[0.916227811490232, 0.058842186927472916]","[0.8215871306046617, 0.048979021672983014]","[0.452062963633019, 0.011244363251462847]","[0.8215825977515712, 0.019179114124862832]","[0.8140098249517599, 0.01296756875730521]","[0.806209378244014, 0.007013691698441902]","[0.8482645786528027, 0.006775295793693278]","[0.6352628324189532, 0.017071659662254785]","[0.6492069164063107, 0.008842597220746077]","[0.6021035217973674, 0.003623096665615129]","[0.4902083002205208, 0.003916725610962841]","[0.7377373361840799, 0.005757835312594226]","[0.758227089269723, 0.008391848611673065]","[0.7612174581441565, 0.0028328703348391533]","[0.6021035217973674, 0.003623096665615129]","[0.8268196661788627, 0.01821296194770199]","[0.43759736654566905, 0.0008717000499532891]","[0.4854228928287775, 0.003159045946109707]","[0.5706828428405402, 0.02080890276313764]","[0.0, 0.0]","[0.5761534168804785, 0.019515438630234225]","[0.6021035217973674, 0.003623096665615129]","[0.7560197691849267, 0.022751883719067608]","[0.6095955091545987, 0.010196549604289177]","[0.5863786188097179, 0.016081463727875795]","[0.6363829613979001, 0.009997725561458398]","[0.0, 0.0]","[0.6336780279753969, 0.010105575131413674]"
288,"[0.8293057172838072, 0.011172175573022901]","[0.8293057172838072, 0.011172175573022901]","[0.8467139354933378, 0.02287347840878188]","[0.9204164209157204, 0.054298295211185225]","[0.8305077740744287, 0.050202975819469225]","[0.4685164906764149, 0.05271675199169865]","[0.8293057172838072, 0.011172175573022901]","[0.8233093337041719, 0.018873847695299303]","[0.8014777476520369, 0.00506856876319774]","[0.8425170583497109, 0.008807462955175078]","[0.6248814068164498, 0.00806978563395652]","[0.6667465705859952, 0.016094475903011985]","[0.621998345707499, 0.010283728134328289]","[0.5156978852094948, 0.01201288996475212]","[0.7434687726543175, 0.018106105334234273]","[0.7703157348062369, 0.021339822871505394]","[0.7731565852369487, 0.010198929691834809]","[0.621998345707499, 0.010283728134328289]","[0.8354786828699196, 0.023410560293291898]","[0.4300670007016382, 0.00039035064531678864]","[0.4801461429347976, 0.0031991885189056263]","[0.5667654687260213, 0.00933918184789843]","[0.0, 0.0]","[0.5721138056978691, 0.008763335638240857]","[0.621998345707499, 0.010283728134328289]","[0.7682187807256804, 0.035229292819279626]","[0.6291157336968688, 0.010076210655401593]","[0.607059687869232, 0.023235568331800616]","[0.6353605470936436, 0.006551163170900865]","[0.0, 0.0]","[0.6326790538997097, 0.006622585149894058]"
289,"[0.8378404314196168, 0.020970893802075296]","[0.8378404314196168, 0.020970893802075296]","[0.8543782387186709, 0.04148717839661936]","[0.9243955998699344, 0.05567365394593535]","[0.8389823853707072, 0.05502393132223843]","[0.49509066614259417, 0.06985328530634669]","[0.8378404314196168, 0.020970893802075296]","[0.8321438670189634, 0.016129977372362308]","[0.8026350801699348, 0.007337537086828469]","[0.8328726020672611, 0.005657591214202319]","[0.6140168552028741, 0.005671056631185089]","[0.679617576721356, 0.009335305988981626]","[0.6148773190771484, 0.0022144221116246823]","[0.5136982487025152, 0.0033617373682034925]","[0.751942097541606, 0.019392726712768104]","[0.7697539727653128, 0.012526711499807695]","[0.7772175332744681, 0.008577694848786989]","[0.6148773190771484, 0.0022144221116246823]","[0.8437047487264235, 0.018679620395232334]","[0.43247510353435825, 0.003056317129110499]","[0.47545847500679284, 0.003548254369304467]","[0.5884271952897202, 0.026376058292687583]","[0.0, 0.0]","[0.5935081154129757, 0.024791147113246002]","[0.6148773190771484, 0.0022144221116246823]","[0.7689907831894564, 0.01400399403661199]","[0.6476599470120253, 0.008831924466383118]","[0.5988076380957117, 0.0029269171555944096]","[0.6528603590106353, 0.011029642053637073]","[0.0, 0.0]","[0.6501848660454893, 0.011150108908944587]"
